col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Vincent Hughes,Ken Washington,Mary Jo Daley,Mark Aronchick,Blondell Reynolds Brown,Nicole Allen White,Michelle W Singer,Yasmeen Kaboud,Lou Agre,Joe Foster,Heather A Steinmiller,Ariana Flores Gordon,Sherrie Cohen,Carol Rose Fleischman,Gwen Snyder,Hamdi Soysal,William Leopold,Waleed Shahid,Tonya Diane Bah,Margaret Lenzi,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,All
Cindy Bass,85,"1,582","1,561","1,468","1,217","1,281","1,240","1,202","1,135","1,149","1,132",369,431,"1,032","1,046",267,250,243,232,204,202,181,163,173,"1,005",523,414,304,All
Malcolm Kenyatta,,26,"1,513","1,437","1,178","1,185","1,162","1,157","1,089","1,071","1,076",381,379,"1,001","1,010",255,264,223,213,224,223,185,177,197,850,452,240,205,All
Katherine J Gilmore,,,23,"1,407","1,126","1,162","1,152","1,139","1,048","1,055","1,073",350,328,990,"1,009",211,215,186,184,180,175,138,137,150,872,398,235,207,All
Jerry T Jordan,,,,5,"1,076","1,100","1,096","1,095","1,010",997,"1,011",337,365,957,971,200,210,188,173,177,180,141,140,147,782,383,200,162,All
Vincent Hughes,,,,,12,"1,139","1,069","1,058","1,175","1,103","1,077",202,204,"1,022","1,007",187,190,161,165,151,194,152,148,162,791,386,90,107,All
Ken Washington,,,,,,3,"1,145","1,147","1,079","1,137","1,112",213,234,"1,028","1,030",212,191,188,186,151,169,159,143,144,774,372,94,116,All
Mary Jo Daley,,,,,,,3,"1,152","1,009","1,045","1,050",189,187,971,991,159,183,133,138,135,127,104,103,108,730,364,95,97,All
Mark Aronchick,,,,,,,,2,"1,020","1,031","1,059",182,200,971,994,181,173,152,151,135,132,114,104,116,735,336,90,94,All
Blondell Reynolds Brown,,,,,,,,,1,"1,039","1,016",149,151,971,960,137,156,113,121,112,145,114,97,123,727,332,72,86,All
Nicole Allen White,,,,,,,,,,1,"1,059",151,171,"1,010",983,163,149,131,142,110,146,136,118,140,698,336,82,95,All
Michelle W Singer,,,,,,,,,,,0,138,146,973,"1,012",135,128,105,129,88,124,113,93,105,709,310,73,85,All
Yasmeen Kaboud,,,,,,,,,,,,27,768,133,109,605,556,570,544,557,498,489,504,449,322,341,196,241,All
Lou Agre,,,,,,,,,,,,,26,127,107,611,562,599,554,561,505,500,506,464,408,300,179,192,All
Joe Foster,,,,,,,,,,,,,,1,926,116,116,92,106,88,116,106,90,113,636,291,73,84,All
Heather A Steinmiller,,,,,,,,,,,,,,,1,90,94,73,85,72,99,73,75,86,643,281,69,75,All
Ariana Flores Gordon,,,,,,,,,,,,,,,,5,576,600,557,564,508,498,496,474,307,272,66,117,All
Sherrie Cohen,,,,,,,,,,,,,,,,,2,556,517,548,503,465,489,463,280,262,54,109,All
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,1,542,555,492,473,489,463,280,249,59,111,All
Gwen Snyder,,,,,,,,,,,,,,,,,,,1,507,489,491,486,452,279,229,57,98,All
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,0,477,461,476,440,248,222,58,104,All
William Leopold,,,,,,,,,,,,,,,,,,,,,0,461,481,469,256,216,44,97,All
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,451,437,238,227,50,95,All
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,1,450,219,219,50,95,All
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,225,203,41,99,All
Katie Mcginty,,,,,,,,,,,,,,,,,,,,,,,,,244,0,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,,,,,,,,,,,141,0,0,All
