col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 13th District - Democrat,United States Senator - Democrat,,,,All
,Brendan F Boyle,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,All
Brendan F Boyle,322,"1,272",616,617,589,All
Katie Mcginty,,216,0,0,0,All
Joe Sestak,,,129,0,0,All
Joseph J Vodvarka,,,,87,0,All
John Fetterman,,,,,82,All
Total,"3,416","1,488",745,704,671,All
,Representative In Congress 13th District - Democrat,United States Senator - Democrat,,,,1
,Brendan F Boyle,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,1
Brendan F Boyle,14,52,25,25,25,1
Katie Mcginty,,8,0,0,0,1
Joe Sestak,,,7,0,0,1
John Fetterman,,,,5,0,1
Joseph J Vodvarka,,,,,3,1
Total,141,60,32,30,28,1
,Representative In Congress 13th District - Democrat,United States Senator - Democrat,,,,2
,Brendan F Boyle,Joseph J Vodvarka,Joe Sestak,Katie Mcginty,John Fetterman,2
Brendan F Boyle,13,33,21,21,21,2
Joseph J Vodvarka,,9,0,0,0,2
Joe Sestak,,,11,0,0,2
Katie Mcginty,,,,6,0,2
John Fetterman,,,,,3,2
Total,109,42,32,27,24,2
,Representative In Congress 13th District - Democrat,United States Senator - Democrat,,,,3
,Brendan F Boyle,Joe Sestak,Katie Mcginty,Joseph J Vodvarka,John Fetterman,3
Brendan F Boyle,15,28,19,23,22,3
Joe Sestak,,7,0,0,0,3
Katie Mcginty,,,7,0,0,3
Joseph J Vodvarka,,,,2,0,3
John Fetterman,,,,,0,3
Total,107,35,26,25,22,3
,Representative In Congress 13th District - Democrat,United States Senator - Democrat,,,,4
,Brendan F Boyle,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,4
Brendan F Boyle,6,26,14,11,11,4
Katie Mcginty,,21,0,0,0,4
Joe Sestak,,,6,0,0,4
Joseph J Vodvarka,,,,5,0,4
John Fetterman,,,,,3,4
Total,68,47,20,16,14,4
,Representative In Congress 13th District - Democrat,United States Senator - Democrat,,,,5
,Brendan F Boyle,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,5
Brendan F Boyle,12,41,28,29,24,5
Katie Mcginty,,4,0,0,0,5
Joe Sestak,,,6,0,0,5
Joseph J Vodvarka,,,,1,0,5
John Fetterman,,,,,5,5
Total,134,45,34,30,29,5
,Representative In Congress 13th District - Democrat,United States Senator - Democrat,,,,6
,Brendan F Boyle,Katie Mcginty,John Fetterman,Joseph J Vodvarka,Joe Sestak,6
Brendan F Boyle,5,39,28,22,20,6
Katie Mcginty,,5,0,0,0,6
John Fetterman,,,5,0,0,6
Joseph J Vodvarka,,,,8,0,6
Joe Sestak,,,,,3,6
Total,114,44,33,30,23,6
,Representative In Congress 13th District - Democrat,United States Senator - Democrat,,,,7
,Brendan F Boyle,Katie Mcginty,Joseph J Vodvarka,John Fetterman,Joe Sestak,7
Brendan F Boyle,10,45,25,20,16,7
Katie Mcginty,,5,0,0,0,7
Joseph J Vodvarka,,,0,0,0,7
John Fetterman,,,,2,0,7
Joe Sestak,,,,,4,7
Total,116,50,25,22,20,7
,Representative In Congress 13th District - Democrat,United States Senator - Democrat,,,,8
,Brendan F Boyle,Katie Mcginty,Joseph J Vodvarka,John Fetterman,Joe Sestak,8
Brendan F Boyle,8,30,29,26,22,8
Katie Mcginty,,10,0,0,0,8
Joseph J Vodvarka,,,4,0,0,8
John Fetterman,,,,2,0,8
Joe Sestak,,,,,2,8
Total,115,40,33,28,24,8
,Representative In Congress 13th District - Democrat,United States Senator - Democrat,,,,9
,Brendan F Boyle,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,9
Brendan F Boyle,14,30,17,17,16,9
Katie Mcginty,,3,0,0,0,9
John Fetterman,,,4,0,0,9
Joe Sestak,,,,3,0,9
Joseph J Vodvarka,,,,,1,9
Total,94,33,21,20,17,9
,Representative In Congress 13th District - Democrat,United States Senator - Democrat,,,,10
,Brendan F Boyle,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,10
Brendan F Boyle,14,44,19,13,13,10
Katie Mcginty,,3,0,0,0,10
Joe Sestak,,,2,0,0,10
John Fetterman,,,,2,0,10
Joseph J Vodvarka,,,,,2,10
Total,103,47,21,15,15,10
,Representative In Congress 13th District - Democrat,United States Senator - Democrat,,,,11
,Brendan F Boyle,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,11
Brendan F Boyle,9,37,30,27,23,11
Katie Mcginty,,20,0,0,0,11
Joe Sestak,,,18,0,0,11
Joseph J Vodvarka,,,,4,0,11
John Fetterman,,,,,4,11
Total,126,57,48,31,27,11
,Representative In Congress 13th District - Democrat,United States Senator - Democrat,,,,12
,Brendan F Boyle,Katie Mcginty,Joseph J Vodvarka,John Fetterman,Joe Sestak,12
Brendan F Boyle,11,32,26,21,14,12
Katie Mcginty,,4,0,0,0,12
Joseph J Vodvarka,,,5,0,0,12
John Fetterman,,,,2,0,12
Joe Sestak,,,,,3,12
Total,104,36,31,23,17,12
,Representative In Congress 13th District - Democrat,United States Senator - Democrat,,,,13
,Brendan F Boyle,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,13
Brendan F Boyle,28,103,42,36,30,13
Katie Mcginty,,28,0,0,0,13
Joe Sestak,,,3,0,0,13
Joseph J Vodvarka,,,,7,0,13
