col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,President Of The United States - Democrat,,,Attorney General - Democrat,,,All
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,All
Hillary Clinton,212,0,0,547,200,90,All
Bernie Sanders,,174,0,459,259,89,All
Roque Rocky De La Fuente,,,1,0,1,1,All
Josh Shapiro,,,,3,0,0,All
Stephen A Zappala Jr,,,,,4,0,All
John Morganelli,,,,,,2,All
Total,"1,049",981,3,"1,009",464,182,All
,President Of The United States - Democrat,,,Attorney General - Democrat,,,1
,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,1
Bernie Sanders,14,0,0,55,26,16,1
Hillary Clinton,,17,0,43,21,4,1
Roque Rocky De La Fuente,,,0,0,0,0,1
Josh Shapiro,,,,0,0,0,1
Stephen A Zappala Jr,,,,,0,0,1
John Morganelli,,,,,,0,1
Total,111,85,0,98,47,20,1
,President Of The United States - Democrat,,,Attorney General - Democrat,,,2
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,2
Hillary Clinton,13,0,0,47,21,10,2
Bernie Sanders,,16,0,35,19,11,2
Roque Rocky De La Fuente,,,0,0,0,0,2
Josh Shapiro,,,,0,0,0,2
Stephen A Zappala Jr,,,,,0,0,2
John Morganelli,,,,,,1,2
Total,91,81,0,82,40,22,2
,President Of The United States - Democrat,,,Attorney General - Democrat,,,3
,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,3
Bernie Sanders,24,0,0,84,48,18,3
Hillary Clinton,,12,0,40,15,3,3
Roque Rocky De La Fuente,,,0,0,0,0,3
Josh Shapiro,,,,0,0,0,3
Stephen A Zappala Jr,,,,,0,0,3
John Morganelli,,,,,,0,3
Total,174,70,0,124,63,21,3
,President Of The United States - Democrat,,,Attorney General - Democrat,,,4
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,4
Hillary Clinton,14,0,0,28,14,4,4
Bernie Sanders,,7,0,21,12,2,4
Roque Rocky De La Fuente,,,0,0,0,0,4
Josh Shapiro,,,,0,0,0,4
Stephen A Zappala Jr,,,,,1,0,4
John Morganelli,,,,,,0,4
Total,60,42,0,49,27,6,4
,President Of The United States - Democrat,,,Attorney General - Democrat,,,5
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,5
Hillary Clinton,36,0,0,42,13,6,5
