col_1,col_2,division
,Representative In Congress 2nd District - Republican,All
,James A Jones,All
James A Jones,28,All
Total,28,All
,Representative In Congress 2nd District - Republican,1
,James A Jones,1
James A Jones,2,1
Total,2,1
,Representative In Congress 2nd District - Republican,3
,James A Jones,3
James A Jones,2,3
Total,2,3
,Representative In Congress 2nd District - Republican,5
,James A Jones,5
James A Jones,1,5
Total,1,5
,Representative In Congress 2nd District - Republican,6
,James A Jones,6
James A Jones,1,6
Total,1,6
,Representative In Congress 2nd District - Republican,9
,James A Jones,9
James A Jones,2,9
Total,2,9
,Representative In Congress 2nd District - Republican,12
,James A Jones,12
James A Jones,2,12
Total,2,12
,Representative In Congress 2nd District - Republican,14
,James A Jones,14
James A Jones,1,14
Total,1,14
,Representative In Congress 2nd District - Republican,16
,James A Jones,16
James A Jones,2,16
Total,2,16
,Representative In Congress 2nd District - Republican,17
,James A Jones,17
James A Jones,2,17
Total,2,17
,Representative In Congress 2nd District - Republican,18
,James A Jones,18
James A Jones,1,18
Total,1,18
,Representative In Congress 2nd District - Republican,19
,James A Jones,19
James A Jones,2,19
Total,2,19
,Representative In Congress 2nd District - Republican,23
,James A Jones,23
James A Jones,1,23
Total,1,23
,Representative In Congress 2nd District - Republican,24
,James A Jones,24
James A Jones,1,24
Total,1,24
,Representative In Congress 2nd District - Republican,25
,James A Jones,25
James A Jones,2,25
Total,2,25
,Representative In Congress 2nd District - Republican,27
,James A Jones,27
James A Jones,3,27
Total,3,27
,Representative In Congress 2nd District - Republican,28
,James A Jones,28
James A Jones,1,28
Total,1,28
,Representative In Congress 2nd District - Republican,29
,James A Jones,29
James A Jones,2,29
Total,2,29
