col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Attorney General - Democrat,,,Representative In Congress 2nd District - Democrat,,,,All
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,All
Josh Shapiro,156,0,0,"4,839","1,483",241,78,All
Stephen A Zappala Jr,,64,0,801,581,98,21,All
John Morganelli,,,17,155,153,120,6,All
Dwight Evans,,,,404,0,0,0,All
Chaka Fattah,,,,,187,0,0,All
Brian Anthony Gordon,,,,,,28,0,All
Dan Muroff,,,,,,,13,All
Total,"6,797","1,565",451,"6,199","2,404",487,118,All
,Attorney General - Democrat,,,Representative In Congress 2nd District - Democrat,,,,1
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,1
Josh Shapiro,9,0,0,130,42,13,2,1
Stephen A Zappala Jr,,2,0,27,19,5,0,1
John Morganelli,,,1,2,9,1,0,1
Dwight Evans,,,,8,0,0,0,1
Chaka Fattah,,,,,4,0,0,1
Brian Anthony Gordon,,,,,,0,0,1
Dan Muroff,,,,,,,1,1
Total,196,53,13,167,74,19,3,1
,Attorney General - Democrat,,,Representative In Congress 2nd District - Democrat,,,,2
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,2
Josh Shapiro,7,0,0,177,68,10,4,2
Stephen A Zappala Jr,,4,0,30,30,1,3,2
John Morganelli,,,2,6,5,3,0,2
Dwight Evans,,,,9,0,0,0,2
Chaka Fattah,,,,,13,0,0,2
Brian Anthony Gordon,,,,,,0,0,2
Dan Muroff,,,,,,,0,2
Total,266,68,16,222,116,14,7,2
,Attorney General - Democrat,,,Representative In Congress 2nd District - Democrat,,,,3
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,3
Josh Shapiro,3,0,0,161,58,8,5,3
Stephen A Zappala Jr,,4,0,38,29,1,1,3
John Morganelli,,,0,5,4,2,1,3
Dwight Evans,,,,15,0,0,0,3
Chaka Fattah,,,,,9,0,0,3
Brian Anthony Gordon,,,,,,1,0,3
Dan Muroff,,,,,,,0,3
Total,235,73,12,219,100,12,7,3
,Attorney General - Democrat,,,Representative In Congress 2nd District - Democrat,,,,4
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,4
Josh Shapiro,8,0,0,167,55,13,8,4
Stephen A Zappala Jr,,4,0,23,24,7,1,4
John Morganelli,,,0,1,5,2,1,4
Dwight Evans,,,,13,0,0,0,4
Chaka Fattah,,,,,5,0,0,4
Brian Anthony Gordon,,,,,,3,0,4
Dan Muroff,,,,,,,0,4
Total,251,59,9,204,89,25,10,4
,Attorney General - Democrat,,,Representative In Congress 2nd District - Democrat,,,,5
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,5
Josh Shapiro,10,0,0,152,76,12,2,5
Stephen A Zappala Jr,,1,0,31,15,2,2,5
John Morganelli,,,0,4,8,6,0,5
Dwight Evans,,,,12,0,0,0,5
Chaka Fattah,,,,,12,0,0,5
Brian Anthony Gordon,,,,,,1,0,5
Dan Muroff,,,,,,,0,5
Total,252,51,18,199,111,21,4,5
,Attorney General - Democrat,,,Representative In Congress 2nd District - Democrat,,,,6
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,6
Josh Shapiro,6,0,0,156,41,5,1,6
Stephen A Zappala Jr,,0,0,24,11,1,0,6
John Morganelli,,,0,3,2,6,0,6
Dwight Evans,,,,11,0,0,0,6
Chaka Fattah,,,,,5,0,0,6
Brian Anthony Gordon,,,,,,1,0,6
Dan Muroff,,,,,,,0,6
Total,209,36,11,194,59,13,1,6
,Attorney General - Democrat,,,Representative In Congress 2nd District - Democrat,,,,7
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,7
Josh Shapiro,5,0,0,185,59,5,6,7
Stephen A Zappala Jr,,5,0,32,26,6,2,7
John Morganelli,,,0,1,5,2,0,7
Dwight Evans,,,,21,0,0,0,7
Chaka Fattah,,,,,9,0,0,7
Brian Anthony Gordon,,,,,,0,0,7
Dan Muroff,,,,,,,1,7
Total,260,71,8,239,99,13,9,7
,Attorney General - Democrat,,,Representative In Congress 2nd District - Democrat,,,,8
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,8
Josh Shapiro,2,0,0,199,45,9,2,8
Stephen A Zappala Jr,,0,0,29,15,3,2,8
John Morganelli,,,0,7,7,2,0,8
Dwight Evans,,,,10,0,0,0,8
Chaka Fattah,,,,,4,0,0,8
Brian Anthony Gordon,,,,,,0,0,8
Dan Muroff,,,,,,,0,8
Total,257,49,16,245,71,14,4,8
,Attorney General - Democrat,,,Representative In Congress 2nd District - Democrat,,,,9
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,9
Josh Shapiro,7,0,0,184,61,13,1,9
Stephen A Zappala Jr,,1,0,27,16,3,0,9
John Morganelli,,,0,5,5,2,1,9
Dwight Evans,,,,13,0,0,0,9
Chaka Fattah,,,,,10,0,0,9
Brian Anthony Gordon,,,,,,0,0,9
Dan Muroff,,,,,,,3,9
Total,266,47,13,229,92,18,5,9
,Attorney General - Democrat,,,Representative In Congress 2nd District - Democrat,,,,10
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,10
Josh Shapiro,5,0,0,160,54,11,3,10
Stephen A Zappala Jr,,2,0,26,18,4,0,10
John Morganelli,,,1,8,3,5,0,10
Dwight Evans,,,,12,0,0,0,10
Chaka Fattah,,,,,5,0,0,10
Brian Anthony Gordon,,,,,,1,0,10
Dan Muroff,,,,,,,0,10
Total,233,50,17,206,80,21,3,10
,Attorney General - Democrat,,,Representative In Congress 2nd District - Democrat,,,,11
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,11
Josh Shapiro,0,0,0,126,42,7,0,11
Stephen A Zappala Jr,,2,0,20,10,2,1,11
John Morganelli,,,0,4,3,4,0,11
Dwight Evans,,,,14,0,0,0,11
Chaka Fattah,,,,,3,0,0,11
Brian Anthony Gordon,,,,,,1,0,11
Dan Muroff,,,,,,,0,11
Total,175,35,11,164,58,14,1,11
,Attorney General - Democrat,,,Representative In Congress 2nd District - Democrat,,,,12
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,12
Josh Shapiro,4,0,0,163,68,9,4,12
Stephen A Zappala Jr,,3,0,19,28,3,0,12
John Morganelli,,,2,9,4,10,0,12
Dwight Evans,,,,6,0,0,0,12
Chaka Fattah,,,,,7,0,0,12
Brian Anthony Gordon,,,,,,1,0,12
Dan Muroff,,,,,,,1,12
Total,248,53,25,197,107,23,5,12
,Attorney General - Democrat,,,Representative In Congress 2nd District - Democrat,,,,13
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,13
Josh Shapiro,6,0,0,121,40,9,3,13
Stephen A Zappala Jr,,1,0,32,17,5,0,13
John Morganelli,,,2,8,8,5,1,13
Dwight Evans,,,,12,0,0,0,13
Chaka Fattah,,,,,5,0,0,13
Brian Anthony Gordon,,,,,,3,0,13
Dan Muroff,,,,,,,0,13
Total,179,55,24,173,70,22,4,13
,Attorney General - Democrat,,,Representative In Congress 2nd District - Democrat,,,,14
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,14
Josh Shapiro,3,0,0,121,49,7,2,14
Stephen A Zappala Jr,,2,0,18,19,3,0,14
John Morganelli,,,0,3,6,2,0,14
Dwight Evans,,,,6,0,0,0,14
Chaka Fattah,,,,,5,0,0,14
