col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Representative In The General Assembly 174th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,All
,Ed Neilson,Allyson Y Schwartz,Michael J Rahming,Betsy May Kilkenny,Val Arkoosh,Mark B Cohen,Mike Stack,Elaine Tomlin,Louis Farinella,Charles Quann,Henry Albert,Linda A Fields,Melissa Robbins,W Gerard Oleksiak,Bev Hahn,All
Ed Neilson,189,"1,539",962,949,901,884,895,780,706,699,677,680,623,570,549,All
Allyson Y Schwartz,,268,465,"1,059","1,027",524,"1,008",890,802,792,311,324,293,666,243,All
Michael J Rahming,,,77,328,334,787,262,247,219,214,707,645,603,127,581,All
Betsy May Kilkenny,,,,30,923,315,786,806,728,742,178,175,163,629,119,All
Val Arkoosh,,,,,24,299,745,762,709,709,172,172,149,603,116,All
Mark B Cohen,,,,,,22,379,306,267,243,768,710,662,158,624,All
Mike Stack,,,,,,,12,791,706,692,206,240,219,630,173,All
Elaine Tomlin,,,,,,,,3,722,721,181,189,167,613,126,All
Louis Farinella,,,,,,,,,4,686,156,146,130,573,103,All
Charles Quann,,,,,,,,,,2,138,134,121,597,81,All
Henry Albert,,,,,,,,,,,2,675,632,91,608,All
Linda A Fields,,,,,,,,,,,,0,649,101,622,All
Melissa Robbins,,,,,,,,,,,,,4,94,615,All
W Gerard Oleksiak,,,,,,,,,,,,,,0,70,All
Bev Hahn,,,,,,,,,,,,,,,1,All
Total,"2,517","2,118","1,256","1,192","1,140","1,139","1,115",958,864,855,854,838,776,711,700,All
,Representative In The General Assembly 174th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,2
,Ed Neilson,Allyson Y Schwartz,Michael J Rahming,Mark B Cohen,Val Arkoosh,Betsy May Kilkenny,Mike Stack,Elaine Tomlin,Henry Albert,Louis Farinella,Charles Quann,Linda A Fields,Melissa Robbins,W Gerard Oleksiak,Bev Hahn,2
Ed Neilson,0,59,52,41,44,41,43,37,30,34,32,27,26,28,24,2
Allyson Y Schwartz,,8,23,19,45,43,39,35,8,32,33,8,11,29,7,2
Michael J Rahming,,,3,39,20,17,14,11,35,10,10,31,27,5,26,2
Mark B Cohen,,,,0,12,11,16,15,39,14,12,34,27,5,27,2
Val Arkoosh,,,,,0,42,34,34,4,30,29,3,4,26,4,2
Betsy May Kilkenny,,,,,,2,33,32,2,29,30,1,5,27,2,2
Mike Stack,,,,,,,0,36,9,33,31,6,9,30,7,2
Elaine Tomlin,,,,,,,,0,7,36,34,4,7,27,5,2
Henry Albert,,,,,,,,,0,7,6,32,25,3,26,2
Louis Farinella,,,,,,,,,,0,34,5,6,27,5,2
Charles Quann,,,,,,,,,,,0,4,6,29,4,2
Linda A Fields,,,,,,,,,,,,0,26,2,25,2
Melissa Robbins,,,,,,,,,,,,,0,3,24,2
W Gerard Oleksiak,,,,,,,,,,,,,,0,3,2
Bev Hahn,,,,,,,,,,,,,,,0,2
Total,105,74,66,52,50,49,47,43,40,39,38,36,32,31,30,2
,Representative In The General Assembly 174th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,5
,Ed Neilson,Allyson Y Schwartz,Betsy May Kilkenny,Val Arkoosh,Mike Stack,Charles Quann,Elaine Tomlin,Louis Farinella,W Gerard Oleksiak,Mark B Cohen,Michael J Rahming,Linda A Fields,Henry Albert,Melissa Robbins,Bev Hahn,5
Ed Neilson,3,33,22,22,21,18,19,17,15,18,16,14,10,10,7,5
Allyson Y Schwartz,,2,31,28,28,25,24,22,21,13,10,7,2,3,1,5
Betsy May Kilkenny,,,0,29,25,24,24,22,22,9,7,4,0,1,0,5
Val Arkoosh,,,,1,24,25,23,21,20,8,7,5,0,1,0,5
Mike Stack,,,,,0,25,22,22,21,10,7,7,2,3,1,5
Charles Quann,,,,,,0,22,21,20,8,6,6,0,1,0,5
Elaine Tomlin,,,,,,,0,21,21,8,5,4,1,1,0,5
Louis Farinella,,,,,,,,0,20,7,5,4,1,1,0,5
W Gerard Oleksiak,,,,,,,,,0,5,3,3,1,1,1,5
Mark B Cohen,,,,,,,,,,1,15,11,10,10,7,5
Michael J Rahming,,,,,,,,,,,0,10,9,9,6,5
Linda A Fields,,,,,,,,,,,,0,9,9,7,5
Henry Albert,,,,,,,,,,,,,0,9,7,5
Melissa Robbins,,,,,,,,,,,,,,0,7,5
Bev Hahn,,,,,,,,,,,,,,,0,5
Total,51,48,33,32,29,27,27,24,23,22,18,15,10,10,7,5
,Representative In The General Assembly 174th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,6
,Ed Neilson,Allyson Y Schwartz,Mark B Cohen,Michael J Rahming,Betsy May Kilkenny,Mike Stack,Val Arkoosh,Louis Farinella,Elaine Tomlin,Henry Albert,Linda A Fields,Charles Quann,Melissa Robbins,Bev Hahn,W Gerard Oleksiak,6
Ed Neilson,16,64,45,40,41,30,36,30,27,30,31,24,25,22,17,6
Allyson Y Schwartz,,14,26,19,46,39,41,38,35,13,12,33,9,7,25,6
Mark B Cohen,,,3,40,14,16,13,15,15,39,35,12,30,29,5,6
Michael J Rahming,,,,5,12,11,14,9,10,35,33,11,29,27,3,6
Betsy May Kilkenny,,,,,0,32,36,32,35,4,7,28,4,2,21,6
Mike Stack,,,,,,2,25,29,32,6,10,29,6,4,24,6
Val Arkoosh,,,,,,,1,28,28,7,8,25,6,7,19,6
Louis Farinella,,,,,,,,3,31,8,7,30,6,5,23,6
Elaine Tomlin,,,,,,,,,1,7,9,29,7,5,21,6
Henry Albert,,,,,,,,,,0,33,8,27,29,2,6
Linda A Fields,,,,,,,,,,,0,8,29,29,2,6
Charles Quann,,,,,,,,,,,,0,6,5,23,6
Melissa Robbins,,,,,,,,,,,,,0,26,3,6
Bev Hahn,,,,,,,,,,,,,,0,0,6
W Gerard Oleksiak,,,,,,,,,,,,,,,0,6
Total,118,98,63,60,54,49,48,45,42,41,41,36,34,31,26,6
,Representative In The General Assembly 174th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,10
,Ed Neilson,Allyson Y Schwartz,Michael J Rahming,Mark B Cohen,Henry Albert,Melissa Robbins,Bev Hahn,Linda A Fields,Mike Stack,Val Arkoosh,Elaine Tomlin,Betsy May Kilkenny,Louis Farinella,W Gerard Oleksiak,Charles Quann,10
Ed Neilson,9,50,35,33,25,23,23,22,20,19,18,17,16,17,8,10
Allyson Y Schwartz,,7,15,15,9,7,7,5,23,20,20,18,16,16,7,10
Michael J Rahming,,,4,35,32,28,26,27,6,9,8,8,7,6,5,10
Mark B Cohen,,,,1,33,30,28,29,7,8,8,6,6,6,5,10
