col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,President Of The United States - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,All
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Morgan Cephas,Steven Jones,Edwin Santana,Lynwood W Savage,Jess Johnson,All
Hillary Clinton,304,0,0,"1,201",992,214,216,142,All
Bernie Sanders,,139,0,509,321,151,64,84,All
Roque Rocky De La Fuente,,,2,1,3,0,0,2,All
Morgan Cephas,,,,24,0,0,0,0,All
Steven Jones,,,,,25,0,0,0,All
Edwin Santana,,,,,,9,0,0,All
Lynwood W Savage,,,,,,,5,0,All
Jess Johnson,,,,,,,,4,All
Total,"3,069","1,268",8,"1,735","1,341",374,285,232,All
,President Of The United States - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,5
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Lynwood W Savage,Morgan Cephas,Steven Jones,Edwin Santana,Jess Johnson,5
Hillary Clinton,10,0,0,59,53,20,15,4,5
Bernie Sanders,,6,0,26,28,15,7,1,5
Roque Rocky De La Fuente,,,0,0,0,0,0,0,5
Lynwood W Savage,,,,0,0,0,0,0,5
Morgan Cephas,,,,,3,0,0,0,5
Steven Jones,,,,,,1,0,0,5
Edwin Santana,,,,,,,1,0,5
Jess Johnson,,,,,,,,0,5
Total,161,83,0,85,84,36,23,5,5
,President Of The United States - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,14
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Morgan Cephas,Steven Jones,Edwin Santana,Lynwood W Savage,Jess Johnson,14
Hillary Clinton,18,0,0,70,66,16,9,4,14
Bernie Sanders,,5,0,25,22,19,3,1,14
Roque Rocky De La Fuente,,,0,0,1,0,0,0,14
Morgan Cephas,,,,1,0,0,0,0,14
Steven Jones,,,,,0,0,0,0,14
Edwin Santana,,,,,,1,0,0,14
Lynwood W Savage,,,,,,,0,0,14
Jess Johnson,,,,,,,,1,14
Total,183,75,1,96,89,36,12,6,14
,President Of The United States - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,15
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Morgan Cephas,Steven Jones,Edwin Santana,Lynwood W Savage,Jess Johnson,15
Hillary Clinton,26,0,0,92,71,16,17,7,15
Bernie Sanders,,7,0,52,22,15,1,6,15
Roque Rocky De La Fuente,,,0,0,0,0,0,1,15
Morgan Cephas,,,,1,0,0,0,0,15
Steven Jones,,,,,3,0,0,0,15
Edwin Santana,,,,,,1,0,0,15
Lynwood W Savage,,,,,,,0,0,15
Jess Johnson,,,,,,,,0,15
Total,229,103,1,145,96,32,18,14,15
,President Of The United States - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,16
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Steven Jones,Morgan Cephas,Edwin Santana,Lynwood W Savage,Jess Johnson,16
Hillary Clinton,21,0,0,96,76,32,16,7,16
Bernie Sanders,,16,0,49,30,9,10,4,16
Roque Rocky De La Fuente,,,0,0,0,0,0,0,16
Steven Jones,,,,1,0,0,0,0,16
Morgan Cephas,,,,,3,0,0,0,16
Edwin Santana,,,,,,3,0,0,16
Lynwood W Savage,,,,,,,0,0,16
Jess Johnson,,,,,,,,0,16
Total,248,118,0,146,109,44,26,11,16
,President Of The United States - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,17
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Morgan Cephas,Steven Jones,Edwin Santana,Lynwood W Savage,Jess Johnson,17
Hillary Clinton,24,0,0,88,67,12,14,3,17
Bernie Sanders,,18,0,31,19,12,4,5,17
Roque Rocky De La Fuente,,,0,0,0,0,0,0,17
Morgan Cephas,,,,0,0,0,0,0,17
Steven Jones,,,,,3,0,0,0,17
Edwin Santana,,,,,,0,0,0,17
Lynwood W Savage,,,,,,,1,0,17
