col_1,col_2,col_3,division
,Representative In The General Assembly 172nd District - Democrat,Representative In Congress 1st District - Democrat,All
,Kevin J Boyle,Robert A Brady,All
Kevin J Boyle,38,247,All
Robert A Brady,,30,All
Total,285,277,All
,Representative In The General Assembly 172nd District - Democrat,Representative In Congress 1st District - Democrat,19
,Kevin J Boyle,Robert A Brady,19
Kevin J Boyle,7,70,19
Robert A Brady,,7,19
Total,77,77,19
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 172nd District - Democrat,23
,Robert A Brady,Kevin J Boyle,23
Robert A Brady,15,94,23
Kevin J Boyle,,13,23
Total,109,107,23
,Representative In The General Assembly 172nd District - Democrat,Representative In Congress 1st District - Democrat,24
,Kevin J Boyle,Robert A Brady,24
Kevin J Boyle,18,83,24
Robert A Brady,,8,24
Total,101,91,24
