col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Hamdi Soysal,Sherrie Cohen,Carol Rose Fleischman,Margaret Lenzi,Gwen Snyder,Tonya Diane Bah,William Leopold,Waleed Shahid,Malcolm Kenyatta,Cindy Bass,Katherine J Gilmore,Jerry T Jordan,Vincent Hughes,Joe Foster,Ken Washington,Mark Aronchick,Mary Jo Daley,Blondell Reynolds Brown,Nicole Allen White,Michelle W Singer,Heather A Steinmiller,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,All
Yasmeen Kaboud,9,199,190,189,182,181,177,176,177,180,176,49,36,33,33,20,23,22,25,15,19,18,16,12,85,65,39,24,All
Lou Agre,,3,183,185,180,177,170,176,172,174,173,47,30,29,31,16,23,16,24,12,14,17,14,8,79,62,37,17,All
Ariana Flores Gordon,,,0,187,180,182,171,175,174,175,174,46,30,30,29,17,23,20,26,15,16,18,18,12,83,50,35,15,All
Hamdi Soysal,,,,0,184,183,174,179,179,179,177,41,25,29,27,11,19,17,22,13,11,14,15,9,78,48,36,16,All
Sherrie Cohen,,,,,0,177,172,171,175,174,170,44,27,32,30,18,24,20,28,20,13,20,19,13,78,50,34,16,All
Carol Rose Fleischman,,,,,,0,167,173,171,172,168,39,26,30,25,14,20,19,24,15,14,17,17,12,79,47,33,15,All
Margaret Lenzi,,,,,,,0,168,176,176,173,37,25,25,26,19,27,18,21,11,17,20,17,11,75,48,30,17,All
Gwen Snyder,,,,,,,,0,173,171,169,38,26,27,27,14,23,18,23,12,12,17,17,11,74,48,31,16,All
Tonya Diane Bah,,,,,,,,,0,177,172,36,23,23,23,11,21,16,20,12,11,16,14,8,74,49,30,16,All
William Leopold,,,,,,,,,,0,172,36,23,25,23,14,23,17,20,11,15,16,15,11,77,48,31,13,All
Waleed Shahid,,,,,,,,,,,0,36,23,22,23,16,24,13,17,7,15,18,13,8,73,47,33,15,All
Malcolm Kenyatta,,,,,,,,,,,,2,121,117,126,100,97,98,102,101,95,92,97,89,83,22,23,20,All
Cindy Bass,,,,,,,,,,,,,3,121,119,97,93,97,92,100,97,96,94,90,72,18,23,31,All
Katherine J Gilmore,,,,,,,,,,,,,,1,112,90,90,93,89,98,89,94,93,92,73,13,19,22,All
Jerry T Jordan,,,,,,,,,,,,,,,0,91,91,94,91,92,87,87,89,85,65,17,22,19,All
Vincent Hughes,,,,,,,,,,,,,,,,0,93,87,81,86,95,93,88,84,62,9,15,14,All
Joe Foster,,,,,,,,,,,,,,,,,0,87,82,83,85,93,84,81,58,12,19,14,All
Ken Washington,,,,,,,,,,,,,,,,,,0,88,91,87,84,88,83,62,12,14,14,All
Mark Aronchick,,,,,,,,,,,,,,,,,,,0,92,77,78,81,77,65,9,16,14,All
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,0,87,85,88,85,62,7,13,18,All
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,0,89,85,82,58,9,15,14,All
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,0,87,81,61,9,13,15,All
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,0,85,64,7,12,15,All
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,0,57,6,11,15,All
Katie Mcginty,,,,,,,,,,,,,,,,,,,,,,,,,15,0,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,All
