col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,President Of The United States - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,All
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,All
Hillary Clinton,741,0,0,"4,088","1,562",787,All
Bernie Sanders,,225,0,992,882,320,All
Roque Rocky De La Fuente,,,6,3,6,5,All
Tonyelle Cook Artis,,,,62,0,0,All
Chris Rabb,,,,,24,0,All
Bobby Curry,,,,,,11,All
Total,"7,178","2,419",20,"5,145","2,474","1,123",All
,President Of The United States - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,1
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,1
Hillary Clinton,22,0,0,109,58,31,1
Bernie Sanders,,5,0,29,22,5,1
Roque Rocky De La Fuente,,,0,1,0,0,1
Tonyelle Cook Artis,,,,2,0,0,1
Chris Rabb,,,,,1,0,1
Bobby Curry,,,,,,0,1
Total,220,61,1,141,81,36,1
,President Of The United States - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,2
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,2
Hillary Clinton,29,0,0,145,83,34,2
Bernie Sanders,,4,0,33,37,9,2
Roque Rocky De La Fuente,,,0,0,0,1,2
Tonyelle Cook Artis,,,,1,0,0,2
Chris Rabb,,,,,1,0,2
Bobby Curry,,,,,,1,2
Total,291,83,1,179,121,45,2
,President Of The United States - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,3
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,3
Hillary Clinton,13,0,0,118,77,23,3
Bernie Sanders,,6,0,41,62,9,3
Roque Rocky De La Fuente,,,0,0,1,1,3
Tonyelle Cook Artis,,,,3,0,0,3
Chris Rabb,,,,,0,0,3
Bobby Curry,,,,,,0,3
Total,231,118,2,162,140,33,3
,President Of The United States - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,4
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,4
Hillary Clinton,24,0,0,142,63,23,4
Bernie Sanders,,6,0,35,42,8,4
Roque Rocky De La Fuente,,,0,0,0,0,4
Tonyelle Cook Artis,,,,2,0,0,4
Chris Rabb,,,,,1,0,4
Bobby Curry,,,,,,0,4
Total,252,91,0,179,106,31,4
,President Of The United States - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,5
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,5
Hillary Clinton,28,0,0,138,48,40,5
Bernie Sanders,,5,0,35,37,20,5
Roque Rocky De La Fuente,,,0,0,0,0,5
Tonyelle Cook Artis,,,,0,0,0,5
Chris Rabb,,,,,0,0,5
Bobby Curry,,,,,,0,5
Total,254,97,0,173,85,60,5
,President Of The United States - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,6
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,6
Hillary Clinton,16,0,0,124,36,25,6
Bernie Sanders,,5,0,44,16,8,6
Roque Rocky De La Fuente,,,0,1,0,0,6
Tonyelle Cook Artis,,,,2,0,0,6
Chris Rabb,,,,,0,0,6
Bobby Curry,,,,,,1,6
Total,201,73,1,171,52,34,6
,President Of The United States - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,7
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,7
Hillary Clinton,24,0,0,152,83,22,7
Bernie Sanders,,6,0,32,45,10,7
Roque Rocky De La Fuente,,,0,0,0,0,7
Tonyelle Cook Artis,,,,1,0,0,7
Chris Rabb,,,,,0,0,7
Bobby Curry,,,,,,0,7
Total,281,93,0,185,128,32,7
,President Of The United States - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,8
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,8
Hillary Clinton,15,0,0,184,38,24,8
Bernie Sanders,,4,0,43,24,6,8
Roque Rocky De La Fuente,,,0,0,0,0,8
Tonyelle Cook Artis,,,,3,0,0,8
Chris Rabb,,,,,0,0,8
Bobby Curry,,,,,,0,8
Total,261,77,0,230,62,30,8
,President Of The United States - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,9
