col_1,col_2,division
,Representative In Congress 2nd District - Republican,All
,James A Jones,All
James A Jones,41,All
Total,41,All
,Representative In Congress 2nd District - Republican,2
,James A Jones,2
James A Jones,11,2
Total,11,2
,Representative In Congress 2nd District - Republican,3
,James A Jones,3
James A Jones,12,3
Total,12,3
,Representative In Congress 2nd District - Republican,4
,James A Jones,4
James A Jones,1,4
Total,1,4
,Representative In Congress 2nd District - Republican,5
,James A Jones,5
James A Jones,4,5
Total,4,5
,Representative In Congress 2nd District - Republican,6
,James A Jones,6
James A Jones,4,6
Total,4,6
,Representative In Congress 2nd District - Republican,11
,James A Jones,11
James A Jones,2,11
Total,2,11
,Representative In Congress 2nd District - Republican,12
,James A Jones,12
James A Jones,5,12
Total,5,12
,Representative In Congress 2nd District - Republican,13
,James A Jones,13
James A Jones,1,13
Total,1,13
,Representative In Congress 2nd District - Republican,14
,James A Jones,14
James A Jones,1,14
Total,1,14
