col_1,col_2,col_3,col_4,division
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 181st District - Democrat,,All
,Robert A Brady,W Curtis Thomas,Kenneth T Walker Jr,All
Robert A Brady,3,76,12,All
W Curtis Thomas,,14,0,All
Kenneth T Walker Jr,,,4,All
Total,91,90,16,All
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 181st District - Democrat,,17
,Robert A Brady,W Curtis Thomas,Kenneth T Walker Jr,17
Robert A Brady,3,76,12,17
W Curtis Thomas,,14,0,17
Kenneth T Walker Jr,,,4,17
Total,91,90,16,17
