col_1,col_2,col_3,col_4,col_5,division
,Senator In The General Assembly 7th District - Democrat,President Of The United States - Democrat,,,All
,Vincent Hughes,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,All
Vincent Hughes,55,"6,292","2,985",21,All
Hillary Clinton,,"1,238",0,0,All
Bernie Sanders,,,547,0,All
Roque Rocky De La Fuente,,,,6,All
Total,"9,353","7,530","3,532",27,All
,Senator In The General Assembly 7th District - Democrat,President Of The United States - Democrat,,,1
,Vincent Hughes,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,1
Vincent Hughes,3,114,42,0,1
Hillary Clinton,,24,0,0,1
Bernie Sanders,,,8,0,1
Roque Rocky De La Fuente,,,,0,1
Total,159,138,50,0,1
,Senator In The General Assembly 7th District - Democrat,President Of The United States - Democrat,,,2
,Vincent Hughes,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,2
Vincent Hughes,0,142,55,0,2
Hillary Clinton,,43,0,0,2
Bernie Sanders,,,3,0,2
Roque Rocky De La Fuente,,,,0,2
Total,197,185,58,0,2
,Senator In The General Assembly 7th District - Democrat,President Of The United States - Democrat,,,3
,Vincent Hughes,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,3
Vincent Hughes,0,124,46,1,3
Hillary Clinton,,22,0,0,3
Bernie Sanders,,,12,0,3
Roque Rocky De La Fuente,,,,0,3
Total,171,146,58,1,3
,Senator In The General Assembly 7th District - Democrat,President Of The United States - Democrat,,,4
,Vincent Hughes,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,4
Vincent Hughes,1,118,33,0,4
Hillary Clinton,,24,0,0,4
Bernie Sanders,,,11,0,4
Roque Rocky De La Fuente,,,,0,4
Total,152,142,44,0,4
,Senator In The General Assembly 7th District - Democrat,President Of The United States - Democrat,,,5
,Vincent Hughes,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,5
Vincent Hughes,0,89,42,1,5
Hillary Clinton,,24,0,0,5
Bernie Sanders,,,4,0,5
Roque Rocky De La Fuente,,,,0,5
Total,132,113,46,1,5
