col_1,col_2,col_3,col_4,division
,Delegate To The Republican National Convention 1st District,,,All
,Seth Kaufer,Christopher M Vogler,Dave Hackett,All
Seth Kaufer,9,16,15,All
Christopher M Vogler,,5,17,All
Dave Hackett,,,6,All
Total,25,23,23,All
,Delegate To The Republican National Convention 1st District,,,1
,Seth Kaufer,Dave Hackett,Christopher M Vogler,1
Seth Kaufer,3,2,2,1
Dave Hackett,,1,2,1
Christopher M Vogler,,,0,1
Total,5,3,2,1
,Delegate To The Republican National Convention 1st District,,,2
,Christopher M Vogler,Dave Hackett,Seth Kaufer,2
Christopher M Vogler,1,0,0,2
Dave Hackett,,0,0,2
Seth Kaufer,,,0,2
Total,1,0,0,2
,Delegate To The Republican National Convention 1st District,,,3
,Christopher M Vogler,Dave Hackett,Seth Kaufer,3
Christopher M Vogler,1,2,1,3
Dave Hackett,,0,1,3
Seth Kaufer,,,0,3
Total,3,2,1,3
,Delegate To The Republican National Convention 1st District,,,5
,Christopher M Vogler,Dave Hackett,Seth Kaufer,5
Christopher M Vogler,1,1,1,5
Dave Hackett,,1,1,5
Seth Kaufer,,,0,5
Total,2,2,1,5
,Delegate To The Republican National Convention 1st District,,,6
,Seth Kaufer,Christopher M Vogler,Dave Hackett,6
Seth Kaufer,1,1,1,6
Christopher M Vogler,,0,1,6
Dave Hackett,,,0,6
Total,2,1,1,6
,Delegate To The Republican National Convention 1st District,,,10
,Seth Kaufer,Christopher M Vogler,Dave Hackett,10
Seth Kaufer,1,2,2,10
Christopher M Vogler,,0,2,10
Dave Hackett,,,0,10
Total,3,2,2,10
,Delegate To The Republican National Convention 1st District,,,11
,Dave Hackett,Seth Kaufer,Christopher M Vogler,11
Dave Hackett,4,8,9,11
Seth Kaufer,,4,9,11
Christopher M Vogler,,,2,11
Total,13,13,12,11
