col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,division
Mark Aronchick,,,,,,,,,,,,1,379,372,366,46,36,30,36,32,32,22,30,19,24,17,All
Heather A Steinmiller,,,,,,,,,,,,,0,400,388,32,25,20,22,26,34,22,34,14,12,15,All
Michelle W Singer,,,,,,,,,,,,,,0,387,35,24,24,27,32,36,30,32,17,20,25,All
Joe Foster,,,,,,,,,,,,,,,0,41,29,19,24,29,37,32,33,15,20,19,All
Yasmeen Kaboud,,,,,,,,,,,,,,,,13,213,147,141,140,123,135,127,136,131,124,All
Lou Agre,,,,,,,,,,,,,,,,,6,138,137,134,127,127,124,132,127,120,All
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,1,147,135,124,127,127,138,132,130,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,136,125,128,134,136,135,129,All
Gwen Snyder,,,,,,,,,,,,,,,,,,,,1,130,128,135,128,127,124,All
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,0,129,129,117,120,120,All
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,122,125,121,126,All
William Leopold,,,,,,,,,,,,,,,,,,,,,,,0,122,119,123,All
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,,,,1,126,123,All
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,,,0,116,All
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,240",24,904,809,758,699,496,484,484,473,469,457,443,441,438,338,296,190,177,176,168,168,168,165,157,152,All
,Representative In The General Assembly 186th District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,3
,Jordan A Harris,L Warren Bullard,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Vincent Hughes,Mark Aronchick,Ken Washington,Nicole Allen White,Blondell Reynolds Brown,Mary Jo Daley,Heather A Steinmiller,Lou Agre,Joe Foster,Yasmeen Kaboud,Waleed Shahid,Gwen Snyder,Michelle W Singer,Sherrie Cohen,Ariana Flores Gordon,Hamdi Soysal,Margaret Lenzi,William Leopold,Carol Rose Fleischman,Tonya Diane Bah,3
Jordan A Harris,8,0,70,56,55,46,35,31,31,30,28,28,27,23,22,19,18,16,17,16,13,15,15,15,13,12,3
L Warren Bullard,,0,2,2,1,2,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3
Cindy Bass,,,6,53,53,50,31,31,30,31,28,30,28,7,24,5,3,3,19,3,1,2,5,5,1,1,3
Malcolm Kenyatta,,,,2,53,48,33,31,31,31,29,28,26,12,22,11,8,7,18,8,7,5,8,8,5,6,3
Katherine J Gilmore,,,,,1,47,30,29,28,30,26,29,27,8,22,7,5,4,18,5,4,3,6,5,2,3,3
Jerry T Jordan,,,,,,0,27,30,28,27,26,27,26,6,22,5,2,2,17,2,1,1,3,3,1,1,3
Vincent Hughes,,,,,,,0,27,30,31,31,27,28,5,22,3,6,5,18,6,5,4,7,7,3,5,3
Mark Aronchick,,,,,,,,0,28,27,25,29,25,3,22,2,4,4,17,5,3,2,5,5,2,2,3
Ken Washington,,,,,,,,,0,29,27,26,28,2,22,2,3,3,17,3,2,3,5,4,2,2,3
Nicole Allen White,,,,,,,,,,0,29,26,28,1,23,1,3,2,19,3,1,1,4,3,0,1,3
Blondell Reynolds Brown,,,,,,,,,,,0,23,26,2,21,2,3,2,16,3,3,1,3,4,1,3,3
Mary Jo Daley,,,,,,,,,,,,0,25,1,21,0,2,1,16,2,1,1,3,2,0,0,3
Heather A Steinmiller,,,,,,,,,,,,,0,0,22,0,1,1,17,1,0,1,3,2,0,0,3
Lou Agre,,,,,,,,,,,,,,0,0,17,15,16,1,14,14,14,13,13,12,13,3
Joe Foster,,,,,,,,,,,,,,,0,0,1,0,17,0,0,0,1,1,0,0,3
Yasmeen Kaboud,,,,,,,,,,,,,,,,2,13,11,0,13,12,12,10,10,10,11,3
Waleed Shahid,,,,,,,,,,,,,,,,,0,17,2,16,15,16,14,14,14,14,3
Gwen Snyder,,,,,,,,,,,,,,,,,,0,1,15,13,16,15,15,13,13,3
Michelle W Singer,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,16,14,15,15,13,14,3
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,,,0,14,13,13,13,15,3
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,0,14,13,13,13,3
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,16,12,13,3
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,0,12,13,3
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,,,,,0,12,3
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,108,2,83,68,63,53,39,34,33,33,32,31,29,28,24,24,20,19,19,19,18,18,17,17,15,15,3
,Representative In The General Assembly 186th District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,7
,Jordan A Harris,L Warren Bullard,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Yasmeen Kaboud,Blondell Reynolds Brown,Heather A Steinmiller,Michelle W Singer,Mark Aronchick,Mary Jo Daley,Vincent Hughes,Ken Washington,Nicole Allen White,Lou Agre,Joe Foster,William Leopold,Waleed Shahid,Ariana Flores Gordon,Gwen Snyder,Sherrie Cohen,Margaret Lenzi,Tonya Diane Bah,Carol Rose Fleischman,Hamdi Soysal,7
Jordan A Harris,12,0,63,61,53,53,41,41,38,38,35,36,39,37,37,31,35,28,27,25,26,25,25,22,20,17,7
L Warren Bullard,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,7
Cindy Bass,,,2,53,50,52,16,37,35,37,33,36,36,36,34,13,33,8,5,3,8,5,5,3,1,2,7
Malcolm Kenyatta,,,,1,49,53,21,37,34,36,34,36,36,36,35,17,33,10,11,8,11,8,10,5,5,7,7
Katherine J Gilmore,,,,,2,49,16,34,32,37,31,32,34,33,33,12,31,9,8,6,7,7,8,6,4,5,7
Jerry T Jordan,,,,,,0,15,37,35,36,32,34,37,36,35,13,34,9,7,5,9,7,7,4,3,4,7
Yasmeen Kaboud,,,,,,,0,9,8,6,7,8,7,9,8,33,6,26,26,26,23,24,23,22,23,19,7
Blondell Reynolds Brown,,,,,,,,0,35,36,32,33,37,37,36,5,36,8,8,4,9,5,7,4,1,2,7
Heather A Steinmiller,,,,,,,,,0,37,30,32,36,35,35,6,32,10,9,4,10,6,8,6,3,0,7
Michelle W Singer,,,,,,,,,,0,33,33,37,36,38,2,35,7,6,2,7,4,6,4,1,1,7
Mark Aronchick,,,,,,,,,,,1,34,34,32,33,4,30,5,3,3,5,6,4,3,0,2,7
Mary Jo Daley,,,,,,,,,,,,0,34,32,32,6,30,4,5,5,5,7,4,2,2,2,7
Vincent Hughes,,,,,,,,,,,,,0,37,37,3,34,7,4,4,5,6,5,3,0,2,7
Ken Washington,,,,,,,,,,,,,,0,36,4,34,8,6,3,7,4,6,2,1,3,7
Nicole Allen White,,,,,,,,,,,,,,,0,3,34,5,5,2,6,4,5,2,2,1,7
Lou Agre,,,,,,,,,,,,,,,,1,4,26,24,24,24,26,24,22,23,17,7
Joe Foster,,,,,,,,,,,,,,,,,0,7,5,3,8,4,6,3,1,2,7
William Leopold,,,,,,,,,,,,,,,,,,0,28,26,29,27,28,27,23,20,7
Waleed Shahid,,,,,,,,,,,,,,,,,,,0,25,26,25,27,25,24,17,7
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,,1,22,26,23,24,23,18,7
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,1,24,26,24,22,16,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,0,24,24,23,18,7
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,24,23,17,7
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,22,16,7
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,,,,,0,16,7
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,120,1,74,70,62,57,48,43,43,43,42,42,42,41,40,39,38,35,34,32,32,31,30,29,26,20,7
,Representative In The General Assembly 186th District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,8
,Jordan A Harris,L Warren Bullard,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Blondell Reynolds Brown,Vincent Hughes,Ken Washington,Mary Jo Daley,Nicole Allen White,Mark Aronchick,Heather A Steinmiller,Joe Foster,Michelle W Singer,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Carol Rose Fleischman,Gwen Snyder,Hamdi Soysal,Margaret Lenzi,Sherrie Cohen,Tonya Diane Bah,Waleed Shahid,William Leopold,8
Jordan A Harris,12,0,82,74,67,61,50,48,45,44,44,39,39,38,39,27,19,14,12,11,12,12,13,10,10,11,8
L Warren Bullard,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Cindy Bass,,,4,66,66,63,43,42,43,42,43,38,38,37,38,11,14,7,7,6,5,5,6,3,3,6,8
Malcolm Kenyatta,,,,2,62,66,49,47,44,42,43,39,38,39,40,13,12,6,6,5,6,5,5,4,5,4,8
Katherine J Gilmore,,,,,1,61,39,42,41,37,41,35,36,37,37,10,9,6,5,5,4,3,5,3,2,4,8
Jerry T Jordan,,,,,,1,38,38,39,37,39,37,35,38,37,11,12,5,4,4,4,3,5,3,3,4,8
Blondell Reynolds Brown,,,,,,,0,45,42,38,42,35,37,39,37,5,2,4,4,1,1,4,3,2,3,4,8
Vincent Hughes,,,,,,,,0,41,37,42,34,37,38,36,7,6,5,5,4,4,5,4,5,3,4,8
Ken Washington,,,,,,,,,0,42,42,40,38,38,39,5,5,5,4,2,3,2,3,2,1,2,8
Mary Jo Daley,,,,,,,,,,0,38,39,38,34,36,6,5,6,5,4,5,4,4,1,1,3,8
Nicole Allen White,,,,,,,,,,,0,36,37,40,38,7,4,4,4,2,3,3,4,4,3,4,8
Mark Aronchick,,,,,,,,,,,,0,34,33,37,5,5,5,3,3,4,1,4,1,1,1,8
Heather A Steinmiller,,,,,,,,,,,,,0,36,37,3,2,3,1,2,1,3,2,0,0,3,8
Joe Foster,,,,,,,,,,,,,,0,36,4,2,3,2,1,2,2,3,3,3,3,8
Michelle W Singer,,,,,,,,,,,,,,,0,3,2,2,0,1,1,1,2,1,1,2,8
Yasmeen Kaboud,,,,,,,,,,,,,,,,1,14,13,13,13,12,11,12,10,10,10,8
Lou Agre,,,,,,,,,,,,,,,,,2,9,12,9,10,8,10,10,7,9,8
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,0,12,11,11,10,10,8,7,8,8
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,1,10,12,10,12,11,9,10,8
Gwen Snyder,,,,,,,,,,,,,,,,,,,,0,11,10,10,8,7,8,8
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,10,11,10,9,8,8
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,0,9,9,8,9,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,0,10,8,11,8
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,8
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,,0,7,8
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,132,2,95,87,74,71,53,53,50,48,48,43,41,41,41,33,26,17,17,14,14,14,14,12,12,12,8
,Representative In The General Assembly 186th District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,9
,Jordan A Harris,L Warren Bullard,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Mary Jo Daley,Nicole Allen White,Joe Foster,Ken Washington,Blondell Reynolds Brown,Mark Aronchick,Heather A Steinmiller,Michelle W Singer,Vincent Hughes,Lou Agre,Yasmeen Kaboud,Gwen Snyder,Margaret Lenzi,Hamdi Soysal,Ariana Flores Gordon,Sherrie Cohen,Carol Rose Fleischman,Waleed Shahid,William Leopold,Tonya Diane Bah,9
Jordan A Harris,8,0,68,57,55,54,42,41,40,40,40,36,37,37,37,22,21,12,12,10,9,8,8,8,8,7,9
L Warren Bullard,,0,4,4,4,3,3,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,9
Cindy Bass,,,3,59,57,55,42,42,40,43,41,39,38,39,39,8,10,4,4,4,2,3,3,1,3,1,9
Malcolm Kenyatta,,,,1,62,58,42,42,41,41,40,39,39,39,37,8,13,5,6,5,3,3,2,3,3,1,9
Katherine J Gilmore,,,,,0,57,42,42,42,41,40,39,39,37,37,8,13,6,5,5,3,3,3,3,3,1,9
Jerry T Jordan,,,,,,0,43,41,40,41,40,38,37,37,37,7,11,5,4,4,2,2,1,1,2,0,9
Mary Jo Daley,,,,,,,0,43,41,43,42,42,40,39,39,4,7,5,3,4,2,3,1,1,2,0,9
Nicole Allen White,,,,,,,,0,44,44,45,40,41,41,42,2,5,3,4,2,1,1,1,2,1,0,9
Joe Foster,,,,,,,,,0,41,42,38,40,39,39,3,6,4,5,3,2,2,1,3,2,1,9
Ken Washington,,,,,,,,,,0,43,39,40,40,41,3,5,4,3,2,2,3,2,0,2,0,9
Blondell Reynolds Brown,,,,,,,,,,,0,38,40,40,42,2,4,3,3,2,1,1,1,1,1,0,9
Mark Aronchick,,,,,,,,,,,,0,37,35,35,4,6,3,3,4,1,3,1,1,2,0,9
Heather A Steinmiller,,,,,,,,,,,,,0,39,38,2,4,2,2,2,2,2,1,1,2,1,9
Michelle W Singer,,,,,,,,,,,,,,0,38,2,3,3,3,2,2,2,1,1,1,1,9
Vincent Hughes,,,,,,,,,,,,,,,0,1,3,2,2,1,1,1,1,0,1,0,9
Lou Agre,,,,,,,,,,,,,,,,1,15,13,12,12,11,11,10,9,9,9,9
Yasmeen Kaboud,,,,,,,,,,,,,,,,,0,12,11,11,10,10,9,9,10,8,9
Gwen Snyder,,,,,,,,,,,,,,,,,,0,12,12,12,11,10,9,9,9,9
Margaret Lenzi,,,,,,,,,,,,,,,,,,,0,11,10,10,9,10,9,9,9
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,0,10,11,10,9,9,9,9
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,,,0,10,10,8,8,9,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,0,10,8,9,9,9
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,,,0,8,8,9,9
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,7,8,9
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,0,8,9
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,102,5,79,69,65,62,49,48,46,46,45,43,42,42,42,26,25,15,15,13,12,12,11,10,10,9,9
,Representative In The General Assembly 186th District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,10
,Jordan A Harris,L Warren Bullard,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Mary Jo Daley,Blondell Reynolds Brown,Ken Washington,Mark Aronchick,Vincent Hughes,Michelle W Singer,Heather A Steinmiller,Joe Foster,Nicole Allen White,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Gwen Snyder,Sherrie Cohen,Tonya Diane Bah,Hamdi Soysal,Carol Rose Fleischman,Waleed Shahid,William Leopold,Margaret Lenzi,10
Jordan A Harris,4,0,57,50,50,41,29,26,26,25,24,24,22,22,21,20,17,13,12,12,12,12,10,9,9,9,10
L Warren Bullard,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Cindy Bass,,,4,39,46,42,30,27,27,28,24,26,24,24,25,9,9,4,3,3,3,3,1,2,0,2,10
Malcolm Kenyatta,,,,4,42,42,27,24,28,27,23,24,23,24,23,15,11,6,7,6,6,5,4,4,4,5,10
Katherine J Gilmore,,,,,0,43,30,26,25,27,25,26,25,24,25,11,9,5,5,4,4,4,2,3,1,3,10
Jerry T Jordan,,,,,,0,28,25,26,28,23,24,23,24,23,11,10,5,4,4,4,4,2,3,2,4,10
Mary Jo Daley,,,,,,,0,25,27,29,25,26,25,23,24,5,3,5,3,4,2,3,1,1,0,2,10
Blondell Reynolds Brown,,,,,,,,1,23,24,27,24,23,26,24,3,1,2,2,1,2,3,2,3,1,3,10
Ken Washington,,,,,,,,,0,26,22,24,22,22,23,6,4,4,4,4,4,3,2,2,2,3,10
Mark Aronchick,,,,,,,,,,0,23,25,24,23,23,5,4,4,2,3,2,3,1,1,0,2,10
Vincent Hughes,,,,,,,,,,,0,22,22,23,23,4,1,1,2,0,1,1,1,1,1,2,10
Michelle W Singer,,,,,,,,,,,,0,25,22,23,4,3,4,3,3,3,3,2,3,1,3,10
Heather A Steinmiller,,,,,,,,,,,,,0,22,22,3,2,3,1,2,1,2,1,2,1,3,10
Joe Foster,,,,,,,,,,,,,,0,23,3,1,2,1,1,1,2,1,2,1,3,10
Nicole Allen White,,,,,,,,,,,,,,,0,2,0,0,1,0,1,1,1,1,0,1,10
Yasmeen Kaboud,,,,,,,,,,,,,,,,2,16,10,11,9,10,8,8,8,8,7,10
Lou Agre,,,,,,,,,,,,,,,,,2,11,10,9,10,9,8,9,8,8,10
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,0,12,13,12,12,11,10,10,9,10
Gwen Snyder,,,,,,,,,,,,,,,,,,,0,11,13,11,11,10,10,8,10
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,11,10,10,8,9,7,10
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,0,11,11,10,10,8,10
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,0,11,10,9,9,10
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,,,0,10,10,8,10
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,10
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,0,8,10
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,97,0,68,59,56,46,33,32,30,30,29,28,26,26,26,26,23,15,14,14,14,13,12,11,11,10,10
,Representative In The General Assembly 186th District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,11
,Jordan A Harris,L Warren Bullard,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Vincent Hughes,Blondell Reynolds Brown,Mark Aronchick,Mary Jo Daley,Heather A Steinmiller,Joe Foster,Ken Washington,Nicole Allen White,Michelle W Singer,Lou Agre,Yasmeen Kaboud,Carol Rose Fleischman,Ariana Flores Gordon,Gwen Snyder,William Leopold,Hamdi Soysal,Sherrie Cohen,Waleed Shahid,Margaret Lenzi,Tonya Diane Bah,11
Jordan A Harris,3,0,89,75,74,73,39,38,38,37,37,38,37,36,34,34,33,16,15,15,15,14,14,12,10,11,11
L Warren Bullard,,0,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,11
Cindy Bass,,,0,75,75,75,41,38,39,41,39,37,38,38,37,18,15,4,5,3,4,3,2,1,0,2,11
Malcolm Kenyatta,,,,0,72,72,41,38,40,40,38,37,38,36,34,18,18,6,6,6,7,5,5,3,2,4,11
Katherine J Gilmore,,,,,1,71,40,38,40,40,37,35,37,35,34,16,17,5,4,4,5,3,4,2,1,2,11
Jerry T Jordan,,,,,,1,38,36,37,37,36,34,35,34,33,16,16,4,5,4,5,3,3,1,0,2,11
Vincent Hughes,,,,,,,0,43,36,36,38,37,36,38,35,4,4,2,3,3,5,2,2,0,2,1,11
Blondell Reynolds Brown,,,,,,,,1,36,35,37,36,36,38,35,3,4,2,1,2,4,1,2,1,2,1,11
Mark Aronchick,,,,,,,,,0,39,35,31,36,34,32,4,5,4,4,4,3,3,4,1,1,1,11
Mary Jo Daley,,,,,,,,,,0,36,32,36,33,34,4,4,4,3,2,2,2,2,1,0,1,11
Heather A Steinmiller,,,,,,,,,,,0,37,36,38,37,3,3,2,2,2,4,1,1,1,0,2,11
Joe Foster,,,,,,,,,,,,0,33,36,34,6,6,4,3,4,7,3,3,3,2,4,11
Ken Washington,,,,,,,,,,,,,0,34,33,4,5,4,4,4,3,3,4,1,1,1,11
Nicole Allen White,,,,,,,,,,,,,,0,35,3,3,2,2,3,4,2,2,1,1,2,11
Michelle W Singer,,,,,,,,,,,,,,,0,4,3,2,1,2,3,2,1,2,1,3,11
Lou Agre,,,,,,,,,,,,,,,,0,29,14,13,14,13,13,12,11,10,11,11
Yasmeen Kaboud,,,,,,,,,,,,,,,,,1,15,12,14,13,13,14,12,10,10,11
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,0,12,13,12,13,13,12,10,10,11
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,0,13,10,12,11,9,9,9,11
Gwen Snyder,,,,,,,,,,,,,,,,,,,,0,12,13,13,10,10,10,11
William Leopold,,,,,,,,,,,,,,,,,,,,,0,11,11,10,9,10,11
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,0,13,10,9,9,11
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,0,10,9,8,11
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,9,10,11
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,,0,9,11
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,122,2,98,84,82,78,47,46,42,42,41,41,41,41,38,35,35,16,15,15,15,14,14,12,11,11,11
,Representative In The General Assembly 186th District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,12
,Jordan A Harris,L Warren Bullard,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Vincent Hughes,Blondell Reynolds Brown,Nicole Allen White,Ken Washington,Mary Jo Daley,Mark Aronchick,Heather A Steinmiller,Michelle W Singer,Joe Foster,Yasmeen Kaboud,Lou Agre,Carol Rose Fleischman,William Leopold,Margaret Lenzi,Ariana Flores Gordon,Waleed Shahid,Gwen Snyder,Tonya Diane Bah,Sherrie Cohen,Hamdi Soysal,12
Jordan A Harris,4,0,112,103,95,89,76,72,70,69,70,68,68,66,63,39,37,23,23,22,20,20,21,18,17,17,12
L Warren Bullard,,0,1,2,2,1,1,1,1,1,1,1,0,0,1,2,1,1,1,1,1,1,0,1,1,0,12
Cindy Bass,,,2,95,95,92,74,72,67,70,73,70,69,66,62,17,16,6,7,6,4,3,7,3,2,3,12
Malcolm Kenyatta,,,,1,95,92,73,68,68,70,68,68,68,65,62,18,17,7,8,7,5,6,9,6,4,4,12
Katherine J Gilmore,,,,,1,93,71,67,69,69,70,69,69,65,63,16,16,6,8,9,5,6,7,4,3,6,12
Jerry T Jordan,,,,,,1,69,66,65,66,69,69,66,61,62,15,15,5,6,6,1,4,6,3,1,3,12
Vincent Hughes,,,,,,,0,75,70,73,67,69,71,69,67,7,5,4,7,6,3,4,6,3,2,1,12
Blondell Reynolds Brown,,,,,,,,0,67,68,66,67,68,65,62,6,5,4,7,6,2,2,6,2,2,1,12
Nicole Allen White,,,,,,,,,0,67,64,65,65,65,63,7,6,5,6,7,3,7,7,6,3,4,12
Ken Washington,,,,,,,,,,0,65,65,67,67,65,6,4,2,7,4,1,2,5,2,1,1,12
Mary Jo Daley,,,,,,,,,,,0,70,64,61,59,7,7,3,5,5,1,3,5,2,0,3,12
Mark Aronchick,,,,,,,,,,,,0,65,62,61,7,6,3,5,5,2,3,5,2,1,2,12
Heather A Steinmiller,,,,,,,,,,,,,0,65,62,5,4,2,5,5,1,2,4,0,1,1,12
Michelle W Singer,,,,,,,,,,,,,,0,62,4,2,3,4,4,2,3,4,3,1,1,12
Joe Foster,,,,,,,,,,,,,,,0,5,5,2,5,5,1,4,3,2,2,2,12
Yasmeen Kaboud,,,,,,,,,,,,,,,,0,35,23,21,21,21,22,20,21,20,19,12
Lou Agre,,,,,,,,,,,,,,,,,0,22,20,21,19,20,19,18,20,19,12
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,0,21,20,22,21,20,21,21,18,12
William Leopold,,,,,,,,,,,,,,,,,,,0,22,19,20,20,19,20,17,12
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,0,19,21,20,19,20,19,12
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,,,0,19,17,19,19,17,12
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,18,21,19,19,12
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,0,18,19,17,12
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,18,16,12
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,0,17,12
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,,,,0,12
Total,162,5,124,115,108,100,82,76,76,75,75,73,72,71,68,45,42,28,27,26,25,25,24,23,21,20,12
,Representative In The General Assembly 186th District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,21
