col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Representative In The General Assembly 179th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,All
,Jason T Dawkins,Allyson Y Schwartz,Betsy May Kilkenny,Val Arkoosh,Michael J Rahming,Elaine Tomlin,Charles Quann,Mike Stack,Louis Farinella,W Gerard Oleksiak,Mark B Cohen,Linda A Fields,Henry Albert,Melissa Robbins,Bev Hahn,All
Jason T Dawkins,215,"1,291",920,891,748,628,616,585,586,514,432,345,343,305,270,All
Allyson Y Schwartz,,37,880,872,375,607,601,572,576,516,200,155,155,128,98,All
Betsy May Kilkenny,,,8,836,307,574,568,528,550,499,146,101,107,81,56,All
Val Arkoosh,,,,7,323,566,564,524,549,495,153,108,114,82,57,All
Michael J Rahming,,,,,27,141,142,128,127,82,351,287,316,271,258,All
Elaine Tomlin,,,,,,0,569,536,557,488,140,99,96,78,54,All
Charles Quann,,,,,,,2,528,565,496,136,94,99,71,50,All
Mike Stack,,,,,,,,2,520,500,121,104,95,83,64,All
Louis Farinella,,,,,,,,,3,490,119,78,82,57,40,All
W Gerard Oleksiak,,,,,,,,,,1,76,60,51,40,28,All
Mark B Cohen,,,,,,,,,,,3,298,337,286,260,All
Linda A Fields,,,,,,,,,,,,0,286,282,268,All
Henry Albert,,,,,,,,,,,,,0,268,258,All
Melissa Robbins,,,,,,,,,,,,,,0,264,All
Bev Hahn,,,,,,,,,,,,,,,0,All
Total,"2,109","1,395",994,961,819,666,665,634,631,554,480,382,380,335,301,All
,Representative In The General Assembly 179th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,2
,Jason T Dawkins,Allyson Y Schwartz,Michael J Rahming,Betsy May Kilkenny,Val Arkoosh,Henry Albert,Charles Quann,Mark B Cohen,Linda A Fields,Mike Stack,Louis Farinella,Bev Hahn,Melissa Robbins,W Gerard Oleksiak,Elaine Tomlin,2
Jason T Dawkins,9,51,38,33,31,29,24,24,24,21,19,20,18,17,16,2
Allyson Y Schwartz,,2,15,31,30,10,21,6,8,21,19,6,6,16,15,2
Michael J Rahming,,,1,13,13,22,11,19,18,8,6,19,18,6,6,2
Betsy May Kilkenny,,,,0,31,8,21,5,5,19,18,3,2,15,18,2
Val Arkoosh,,,,,1,8,22,6,4,17,18,3,3,16,17,2
Henry Albert,,,,,,0,10,24,23,8,6,21,19,5,7,2
Charles Quann,,,,,,,0,8,7,20,20,5,4,17,18,2
Mark B Cohen,,,,,,,,0,21,5,5,19,19,4,4,2
Linda A Fields,,,,,,,,,0,7,4,18,18,3,4,2
Mike Stack,,,,,,,,,,0,19,5,4,15,16,2
Louis Farinella,,,,,,,,,,,0,1,2,16,15,2
Bev Hahn,,,,,,,,,,,,0,18,3,2,2
Melissa Robbins,,,,,,,,,,,,,0,3,1,2
W Gerard Oleksiak,,,,,,,,,,,,,,0,13,2
Elaine Tomlin,,,,,,,,,,,,,,,0,2
Total,95,58,41,37,36,30,28,26,25,25,23,21,20,20,19,2
,Representative In The General Assembly 179th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,5
,Jason T Dawkins,Allyson Y Schwartz,Betsy May Kilkenny,Val Arkoosh,Michael J Rahming,Charles Quann,Louis Farinella,Mike Stack,Elaine Tomlin,W Gerard Oleksiak,Henry Albert,Mark B Cohen,Linda A Fields,Bev Hahn,Melissa Robbins,5
Jason T Dawkins,10,60,42,41,36,31,28,28,27,26,20,19,19,15,14,5
Allyson Y Schwartz,,2,42,40,16,29,28,28,25,25,12,11,11,7,9,5
Betsy May Kilkenny,,,0,38,11,30,27,28,24,25,10,10,9,5,7,5
Val Arkoosh,,,,1,13,30,28,28,26,24,11,11,10,5,7,5
Michael J Rahming,,,,,4,5,4,4,4,3,17,15,15,14,11,5
Charles Quann,,,,,,0,27,26,26,24,5,6,5,2,4,5
Louis Farinella,,,,,,,1,24,24,24,4,4,3,1,1,5
Mike Stack,,,,,,,,0,22,23,5,5,4,1,4,5
Elaine Tomlin,,,,,,,,,0,21,3,4,3,2,4,5
W Gerard Oleksiak,,,,,,,,,,0,4,5,5,1,3,5
Henry Albert,,,,,,,,,,,0,18,17,16,11,5
Mark B Cohen,,,,,,,,,,,,0,17,13,11,5
Linda A Fields,,,,,,,,,,,,,0,13,13,5
Bev Hahn,,,,,,,,,,,,,,0,10,5
Melissa Robbins,,,,,,,,,,,,,,,0,5
Total,100,64,44,44,41,33,31,30,28,27,22,22,20,16,15,5
,Representative In The General Assembly 179th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,6
,Jason T Dawkins,Allyson Y Schwartz,Betsy May Kilkenny,Val Arkoosh,Michael J Rahming,Mike Stack,Elaine Tomlin,Charles Quann,Louis Farinella,W Gerard Oleksiak,Mark B Cohen,Linda A Fields,Henry Albert,Melissa Robbins,Bev Hahn,6
Jason T Dawkins,10,60,49,45,35,37,37,35,34,32,24,20,17,16,12,6
Allyson Y Schwartz,,5,49,45,17,38,38,36,34,34,14,14,12,11,7,6
Betsy May Kilkenny,,,1,44,13,36,38,35,35,34,9,10,8,6,3,6
Val Arkoosh,,,,0,14,32,31,34,31,32,10,11,9,7,4,6
Michael J Rahming,,,,,3,9,9,7,7,5,20,19,19,18,14,6
Mike Stack,,,,,,0,37,36,34,33,10,11,8,7,6,6
Elaine Tomlin,,,,,,,0,33,34,34,9,10,8,6,4,6
Charles Quann,,,,,,,,0,32,33,9,11,9,7,5,6
