col_1,col_2,col_3,division
,Representative In The General Assembly 191st District - Democrat,State Treasurer - Democrat,All
,Joanna Mcclinton,Joe Torsella,All
Joanna Mcclinton,100,381,All
Joe Torsella,,16,All
Total,481,397,All
,Representative In The General Assembly 191st District - Democrat,State Treasurer - Democrat,7
,Joanna Mcclinton,Joe Torsella,7
Joanna Mcclinton,25,146,7
Joe Torsella,,4,7
Total,171,150,7
,Representative In The General Assembly 191st District - Democrat,State Treasurer - Democrat,19
,Joanna Mcclinton,Joe Torsella,19
Joanna Mcclinton,47,111,19
Joe Torsella,,7,19
Total,158,118,19
,Representative In The General Assembly 191st District - Democrat,State Treasurer - Democrat,22
,Joanna Mcclinton,Joe Torsella,22
Joanna Mcclinton,28,124,22
Joe Torsella,,5,22
Total,152,129,22
