col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,All
,Robert A Brady,Morgan Cephas,Lynwood W Savage,Steven Jones,Edwin Santana,Jess Johnson,All
Robert A Brady,685,"3,762","1,690","1,523","1,181",457,All
Morgan Cephas,,432,0,0,0,0,All
Lynwood W Savage,,,208,0,0,0,All
Steven Jones,,,,139,0,0,All
Edwin Santana,,,,,220,0,All
Jess Johnson,,,,,,59,All
Total,"9,298","4,194","1,898","1,662","1,401",516,All
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,1
,Robert A Brady,Morgan Cephas,Steven Jones,Lynwood W Savage,Jess Johnson,Edwin Santana,1
Robert A Brady,14,56,38,31,17,11,1
Morgan Cephas,,8,0,0,0,0,1
Steven Jones,,,0,0,0,0,1
Lynwood W Savage,,,,1,0,0,1
Jess Johnson,,,,,1,0,1
Edwin Santana,,,,,,1,1
Total,167,64,38,32,18,12,1
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,2
,Robert A Brady,Morgan Cephas,Lynwood W Savage,Steven Jones,Edwin Santana,Jess Johnson,2
Robert A Brady,14,76,42,25,20,10,2
Morgan Cephas,,6,0,0,0,0,2
Lynwood W Savage,,,7,0,0,0,2
Steven Jones,,,,7,0,0,2
Edwin Santana,,,,,2,0,2
Jess Johnson,,,,,,1,2
Total,187,82,49,32,22,11,2
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,3
,Robert A Brady,Morgan Cephas,Lynwood W Savage,Steven Jones,Jess Johnson,Edwin Santana,3
Robert A Brady,10,91,23,26,7,6,3
Morgan Cephas,,7,0,0,0,0,3
Lynwood W Savage,,,4,0,0,0,3
Steven Jones,,,,1,0,0,3
Jess Johnson,,,,,2,0,3
Edwin Santana,,,,,,2,3
Total,163,98,27,27,9,8,3
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,4
,Robert A Brady,Morgan Cephas,Steven Jones,Edwin Santana,Lynwood W Savage,Jess Johnson,4
Robert A Brady,7,71,28,20,14,4,4
Morgan Cephas,,6,0,0,0,0,4
Steven Jones,,,4,0,0,0,4
Edwin Santana,,,,5,0,0,4
Lynwood W Savage,,,,,8,0,4
Jess Johnson,,,,,,0,4
Total,144,77,32,25,22,4,4
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,5
,Robert A Brady,Morgan Cephas,Edwin Santana,Lynwood W Savage,Steven Jones,Jess Johnson,5
Robert A Brady,12,37,29,25,13,8,5
Morgan Cephas,,8,0,0,0,0,5
Edwin Santana,,,8,0,0,0,5
Lynwood W Savage,,,,6,0,0,5
Steven Jones,,,,,0,0,5
Jess Johnson,,,,,,3,5
Total,124,45,37,31,13,11,5
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,6
