col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Representative In Congress 2nd District - Democrat,,,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,All
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Yasmeen Kaboud,Vincent Hughes,Ken Washington,Mary Jo Daley,Blondell Reynolds Brown,Mark Aronchick,Nicole Allen White,Michelle W Singer,Lou Agre,Joe Foster,Heather A Steinmiller,Ariana Flores Gordon,Sherrie Cohen,Carol Rose Fleischman,Gwen Snyder,Hamdi Soysal,William Leopold,Margaret Lenzi,Waleed Shahid,Tonya Diane Bah,All
Chaka Fattah,306,0,0,0,"1,230","1,067",975,904,677,776,721,715,715,693,677,664,523,623,610,424,402,389,375,372,355,358,364,361,All
Dwight Evans,,246,0,0,732,633,590,547,475,577,539,515,526,478,482,476,405,438,415,413,427,387,365,375,372,351,338,347,All
Brian Anthony Gordon,,,37,0,254,131,133,112,168,59,77,65,50,65,69,55,148,52,53,89,82,85,78,73,75,70,81,70,All
Dan Muroff,,,,5,57,52,57,48,115,33,46,49,32,40,40,42,106,38,42,109,117,106,105,102,106,107,101,106,All
Cindy Bass,,,,,20,"1,593","1,573","1,475",388,"1,206","1,259","1,254","1,177","1,195","1,163","1,143",347,"1,042","1,065",264,272,222,216,196,193,187,175,175,All
Malcolm Kenyatta,,,,,,5,"1,517","1,463",393,"1,176","1,190","1,169","1,142","1,153","1,110","1,094",339,"1,030","1,031",258,287,223,223,214,224,209,198,197,All
Katherine J Gilmore,,,,,,,10,"1,416",356,"1,125","1,156","1,178","1,098","1,140","1,099","1,092",291,"1,009","1,035",227,240,191,181,173,178,185,151,160,All
Jerry T Jordan,,,,,,,,4,333,"1,077","1,104","1,102","1,047","1,097","1,022","1,022",307,972,985,219,240,191,176,180,183,166,155,161,All
Yasmeen Kaboud,,,,,,,,,14,221,232,184,173,197,184,162,"1,047",181,120,904,893,870,844,868,830,794,797,813,All
Vincent Hughes,,,,,,,,,,5,"1,141","1,072","1,209","1,039","1,100","1,060",186,"1,035","1,019",181,204,159,164,142,172,174,158,152,All
Ken Washington,,,,,,,,,,,0,"1,147","1,109","1,111","1,134","1,111",198,"1,034","1,044",206,214,168,170,151,159,157,147,146,All
Mary Jo Daley,,,,,,,,,,,,1,"1,059","1,150","1,071","1,060",146,987,"1,017",150,179,131,123,123,110,124,94,101,All
Blondell Reynolds Brown,,,,,,,,,,,,,1,"1,023","1,091","1,063",128,"1,007","1,010",138,164,115,127,99,127,143,124,118,All
Mark Aronchick,,,,,,,,,,,,,,0,"1,042","1,048",169,987,"1,006",164,189,142,140,132,127,129,117,105,All
Nicole Allen White,,,,,,,,,,,,,,,1,"1,077",156,"1,022","1,017",165,172,133,140,119,143,162,151,127,All
Michelle W Singer,,,,,,,,,,,,,,,,0,136,995,"1,027",142,169,122,143,99,132,147,122,115,All
Lou Agre,,,,,,,,,,,,,,,,,10,147,81,863,859,837,795,830,808,762,766,789,All
Joe Foster,,,,,,,,,,,,,,,,,,0,947,143,155,124,140,112,150,150,147,130,All
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,0,78,113,68,82,62,88,96,72,73,All
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,,1,867,866,811,845,796,765,770,778,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,0,859,811,865,828,796,774,802,All
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,,1,801,844,788,748,755,781,All
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,1,786,781,756,754,782,All
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,,1,789,755,748,773,All
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,0,787,769,797,All
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,,,0,748,760,All
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,,,,1,756,All
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"2,395","1,578",453,174,"2,348","1,932","1,804","1,661","1,493","1,486","1,419","1,379","1,358","1,311","1,301","1,264","1,239","1,178","1,146","1,076","1,066","1,005",965,959,945,922,922,920,All
,Representative In Congress 2nd District - Democrat,,,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,1
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Yasmeen Kaboud,Cindy Bass,Lou Agre,Gwen Snyder,Sherrie Cohen,Ariana Flores Gordon,Carol Rose Fleischman,Waleed Shahid,Tonya Diane Bah,William Leopold,Hamdi Soysal,Margaret Lenzi,Malcolm Kenyatta,Katherine J Gilmore,Mary Jo Daley,Jerry T Jordan,Mark Aronchick,Joe Foster,Ken Washington,Nicole Allen White,Michelle W Singer,Vincent Hughes,Blondell Reynolds Brown,Heather A Steinmiller,1
Chaka Fattah,9,0,0,0,30,27,25,26,24,22,20,23,23,23,21,22,27,23,17,18,15,14,14,13,13,14,13,13,1
Dwight Evans,,8,0,0,24,21,21,20,21,23,21,19,19,18,21,18,17,16,16,17,17,16,17,16,16,17,15,12,1
Brian Anthony Gordon,,,0,0,7,16,7,6,6,5,6,5,4,4,4,4,3,5,5,3,3,3,3,4,3,2,1,2,1
Dan Muroff,,,,1,10,6,9,9,10,8,11,10,10,10,8,10,3,4,5,4,4,5,4,4,4,3,4,4,1
Yasmeen Kaboud,,,,,1,12,63,59,57,59,57,57,57,55,54,55,13,12,7,12,9,11,8,8,9,6,4,3,1
Cindy Bass,,,,,,1,10,11,12,9,12,8,6,8,8,7,42,45,42,39,36,34,38,36,35,33,33,32,1
Lou Agre,,,,,,,0,55,55,54,54,54,54,53,52,52,13,11,6,11,6,9,6,6,7,5,3,3,1
Gwen Snyder,,,,,,,,0,57,57,56,56,54,54,53,54,10,9,5,8,6,9,5,6,7,4,1,2,1
Sherrie Cohen,,,,,,,,,0,54,56,56,54,55,54,54,12,9,6,12,8,9,7,8,9,6,4,5,1
Ariana Flores Gordon,,,,,,,,,,0,56,54,53,52,54,52,9,7,4,10,7,8,6,6,7,4,1,1,1
Carol Rose Fleischman,,,,,,,,,,,0,54,53,53,54,52,10,10,6,11,8,9,7,8,9,5,2,3,1
Waleed Shahid,,,,,,,,,,,,0,54,55,52,54,8,5,3,8,5,7,4,5,7,3,1,1,1
Tonya Diane Bah,,,,,,,,,,,,,0,54,51,53,8,5,3,7,5,8,3,4,6,4,2,1,1
William Leopold,,,,,,,,,,,,,,0,52,55,10,6,3,9,5,8,4,5,6,3,1,2,1
Hamdi Soysal,,,,,,,,,,,,,,,0,51,9,6,3,10,6,6,5,5,5,4,2,2,1
Margaret Lenzi,,,,,,,,,,,,,,,,0,8,5,2,7,4,7,3,4,5,2,1,1,1
Malcolm Kenyatta,,,,,,,,,,,,,,,,,1,38,32,36,31,31,33,31,30,31,30,29,1
Katherine J Gilmore,,,,,,,,,,,,,,,,,,2,36,38,35,31,34,33,30,30,28,30,1
Mary Jo Daley,,,,,,,,,,,,,,,,,,,0,32,36,33,36,34,33,32,30,30,1
Jerry T Jordan,,,,,,,,,,,,,,,,,,,,0,34,29,33,31,30,29,27,28,1
Mark Aronchick,,,,,,,,,,,,,,,,,,,,,0,32,35,34,29,30,29,29,1
Joe Foster,,,,,,,,,,,,,,,,,,,,,,0,32,32,30,30,29,28,1
Ken Washington,,,,,,,,,,,,,,,,,,,,,,,0,35,31,33,31,30,1
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,,0,30,32,31,32,1
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,,,0,30,27,25,1
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,29,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,1
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,74,51,22,15,74,73,64,63,63,60,60,59,58,57,56,56,53,52,45,44,41,40,40,39,38,38,35,33,1
,Representative In Congress 2nd District - Democrat,,,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,2
,Chaka Fattah,Dwight Evans,Dan Muroff,Brian Anthony Gordon,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Vincent Hughes,Jerry T Jordan,Yasmeen Kaboud,Ken Washington,Blondell Reynolds Brown,Mark Aronchick,Mary Jo Daley,Joe Foster,Nicole Allen White,Heather A Steinmiller,Ariana Flores Gordon,Carol Rose Fleischman,Gwen Snyder,Lou Agre,Michelle W Singer,Hamdi Soysal,Waleed Shahid,Sherrie Cohen,Margaret Lenzi,Tonya Diane Bah,William Leopold,2
Chaka Fattah,12,0,0,0,72,60,57,52,53,47,50,45,44,43,42,39,40,32,29,29,28,34,30,26,26,25,27,23,2
Dwight Evans,,13,0,0,44,40,36,41,36,23,32,36,33,32,33,36,27,20,21,19,21,31,20,22,19,20,20,21,2
Dan Muroff,,,2,0,4,4,4,2,5,17,6,4,4,4,4,4,4,15,16,16,15,3,15,15,17,16,14,15,2
Brian Anthony Gordon,,,,4,5,3,4,1,0,4,1,0,2,0,1,1,2,3,3,3,4,0,1,3,3,2,2,4,2
Cindy Bass,,,,,1,83,88,77,81,24,78,73,76,76,67,72,69,18,16,15,15,62,16,18,13,14,13,11,2
Malcolm Kenyatta,,,,,,1,83,75,84,23,76,69,71,68,64,66,65,17,16,17,14,63,15,18,14,14,15,13,2
Katherine J Gilmore,,,,,,,1,73,79,17,74,69,74,72,68,71,67,13,14,10,12,62,11,14,10,12,11,10,2
Vincent Hughes,,,,,,,,2,66,19,75,80,67,67,73,73,66,17,18,17,13,63,14,20,14,17,15,14,2
Jerry T Jordan,,,,,,,,,0,22,71,65,69,67,61,62,62,15,14,13,14,58,14,15,12,11,11,11,2
Yasmeen Kaboud,,,,,,,,,,2,21,14,16,12,18,11,10,65,64,64,66,6,63,59,60,58,59,59,2
Ken Washington,,,,,,,,,,,0,73,73,70,71,70,71,15,17,14,13,65,11,16,11,11,12,10,2
Blondell Reynolds Brown,,,,,,,,,,,,0,66,65,67,72,66,12,15,12,8,63,11,16,12,14,11,10,2
Mark Aronchick,,,,,,,,,,,,,0,71,66,66,68,11,11,9,9,60,9,12,7,9,6,6,2
Mary Jo Daley,,,,,,,,,,,,,,1,63,66,64,9,8,5,6,60,8,10,5,8,5,3,2
Joe Foster,,,,,,,,,,,,,,,0,70,62,14,16,14,11,59,12,17,10,13,13,11,2
Nicole Allen White,,,,,,,,,,,,,,,,0,65,9,11,9,7,64,8,14,8,12,9,8,2
Heather A Steinmiller,,,,,,,,,,,,,,,,,0,7,6,6,4,62,3,10,4,5,4,5,2
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,0,65,62,63,2,64,59,62,57,57,60,2
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,0,62,62,3,61,59,62,59,58,59,2
Gwen Snyder,,,,,,,,,,,,,,,,,,,,0,59,3,59,59,61,58,59,59,2
Lou Agre,,,,,,,,,,,,,,,,,,,,,0,2,61,56,59,55,57,60,2
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,0,2,7,3,6,4,3,2
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,0,55,60,56,56,59,2
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,57,55,56,56,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,0,58,57,59,2
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,,,0,56,55,2
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57,2
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,132,87,22,15,131,109,104,99,97,94,90,86,85,81,80,80,73,71,70,69,69,68,67,67,66,65,64,64,2
,Representative In Congress 2nd District - Democrat,,,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,3
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Mary Jo Daley,Ken Washington,Michelle W Singer,Blondell Reynolds Brown,Mark Aronchick,Vincent Hughes,Nicole Allen White,Joe Foster,Heather A Steinmiller,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Carol Rose Fleischman,Gwen Snyder,Hamdi Soysal,Sherrie Cohen,Waleed Shahid,William Leopold,Tonya Diane Bah,Margaret Lenzi,3
Chaka Fattah,13,0,0,0,51,45,42,41,29,29,28,27,25,28,26,25,23,22,20,14,14,12,13,14,12,11,12,12,3
Dwight Evans,,8,0,0,27,26,26,22,26,25,25,24,24,24,22,22,23,17,14,14,15,15,15,13,13,14,12,10,3
Brian Anthony Gordon,,,0,0,6,4,6,5,6,5,3,3,5,2,3,2,3,4,4,3,3,4,3,3,2,2,1,1,3
Dan Muroff,,,,0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3
Cindy Bass,,,,,0,72,75,66,60,60,54,53,57,55,53,50,51,12,11,9,9,9,10,10,5,6,6,3,3
Malcolm Kenyatta,,,,,,0,73,64,56,56,55,53,55,53,49,50,49,11,8,7,6,8,7,8,5,6,3,4,3
Katherine J Gilmore,,,,,,,0,65,58,58,55,54,56,55,51,50,49,11,8,7,6,8,9,8,6,5,4,4,3
Jerry T Jordan,,,,,,,,0,47,50,48,46,47,49,44,45,45,9,8,7,6,6,7,6,2,4,3,2,3
Mary Jo Daley,,,,,,,,,0,57,50,48,54,49,48,46,47,10,9,8,9,9,8,9,5,4,6,3,3
Ken Washington,,,,,,,,,,0,53,50,56,52,51,50,50,7,7,7,7,8,7,6,4,4,4,2,3
