col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Representative In The General Assembly 177th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,All
,Joe Hohenstein,Allyson Y Schwartz,Betsy May Kilkenny,Michael J Rahming,Mike Stack,Mark B Cohen,Val Arkoosh,Elaine Tomlin,Louis Farinella,Charles Quann,Henry Albert,Melissa Robbins,Linda A Fields,W Gerard Oleksiak,Bev Hahn,All
Joe Hohenstein,39,501,365,334,344,286,298,295,286,263,236,228,225,227,196,All
Allyson Y Schwartz,,39,389,146,366,147,326,313,300,286,103,105,97,246,74,All
Betsy May Kilkenny,,,4,110,308,105,310,302,277,273,74,68,66,235,43,All
Michael J Rahming,,,,23,99,272,96,83,68,60,249,231,225,36,211,All
Mike Stack,,,,,7,124,261,283,275,259,87,95,91,246,67,All
Mark B Cohen,,,,,,3,76,97,90,79,262,239,235,53,217,All
Val Arkoosh,,,,,,,3,262,259,256,55,52,48,226,37,All
Elaine Tomlin,,,,,,,,0,272,270,69,71,59,234,39,All
Louis Farinella,,,,,,,,,6,268,63,59,56,226,41,All
Charles Quann,,,,,,,,,,0,50,40,36,229,27,All
Henry Albert,,,,,,,,,,,1,229,235,30,219,All
Melissa Robbins,,,,,,,,,,,,3,240,33,231,All
Linda A Fields,,,,,,,,,,,,,1,35,227,All
W Gerard Oleksiak,,,,,,,,,,,,,,0,26,All
Bev Hahn,,,,,,,,,,,,,,,1,All
Total,844,633,441,438,424,376,363,349,341,310,302,294,284,267,252,All
,Representative In The General Assembly 177th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,2
,Joe Hohenstein,Allyson Y Schwartz,Michael J Rahming,Betsy May Kilkenny,Mike Stack,Val Arkoosh,Elaine Tomlin,Louis Farinella,Mark B Cohen,Charles Quann,Henry Albert,Linda A Fields,W Gerard Oleksiak,Melissa Robbins,Bev Hahn,2
Joe Hohenstein,9,79,52,60,55,50,49,47,39,45,34,36,38,34,30,2
Allyson Y Schwartz,,8,26,56,51,53,47,49,20,45,13,14,40,10,9,2
Michael J Rahming,,,3,22,23,19,20,16,37,17,37,32,10,31,30,2
Betsy May Kilkenny,,,,1,44,52,48,46,14,45,12,12,39,10,7,2
Mike Stack,,,,,1,40,45,41,15,38,14,18,37,15,12,2
Val Arkoosh,,,,,,1,42,41,11,40,12,11,39,9,6,2
Elaine Tomlin,,,,,,,0,43,13,42,11,12,37,11,6,2
Louis Farinella,,,,,,,,1,11,41,8,10,36,9,7,2
Mark B Cohen,,,,,,,,,0,13,36,30,7,30,29,2
Charles Quann,,,,,,,,,,0,10,9,35,4,6,2
Henry Albert,,,,,,,,,,,0,32,5,31,32,2
Linda A Fields,,,,,,,,,,,,0,8,34,32,2
W Gerard Oleksiak,,,,,,,,,,,,,0,6,3,2
Melissa Robbins,,,,,,,,,,,,,,0,31,2
Bev Hahn,,,,,,,,,,,,,,,1,2
Total,131,96,70,69,61,58,55,53,51,48,45,42,42,40,37,2
,Representative In The General Assembly 177th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,4
,Joe Hohenstein,Allyson Y Schwartz,Michael J Rahming,Mike Stack,Betsy May Kilkenny,Mark B Cohen,Melissa Robbins,Henry Albert,Val Arkoosh,Elaine Tomlin,Louis Farinella,Linda A Fields,Charles Quann,Bev Hahn,W Gerard Oleksiak,4
Joe Hohenstein,2,58,39,39,38,29,30,30,32,29,30,26,26,24,23,4
Allyson Y Schwartz,,4,21,40,39,18,17,16,33,33,29,12,28,10,26,4
Michael J Rahming,,,4,13,10,33,30,31,15,9,11,27,8,27,4,4
Mike Stack,,,,1,30,13,15,12,28,29,28,11,25,9,26,4
Betsy May Kilkenny,,,,,0,7,8,7,31,30,28,4,28,3,25,4
Mark B Cohen,,,,,,1,29,32,9,10,8,28,7,27,4,4
Melissa Robbins,,,,,,,1,30,10,9,8,30,5,30,5,4
Henry Albert,,,,,,,,0,10,8,9,31,6,30,1,4
Val Arkoosh,,,,,,,,,0,27,30,8,27,6,22,4
Elaine Tomlin,,,,,,,,,,0,27,5,28,3,24,4
Louis Farinella,,,,,,,,,,,0,6,29,5,22,4
Linda A Fields,,,,,,,,,,,,0,2,29,2,4
Charles Quann,,,,,,,,,,,,,0,2,22,4
Bev Hahn,,,,,,,,,,,,,,0,1,4
W Gerard Oleksiak,,,,,,,,,,,,,,,0,4
Total,89,70,52,47,42,41,38,36,36,35,33,32,31,30,28,4
,Representative In The General Assembly 177th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,6
,Joe Hohenstein,Allyson Y Schwartz,Mike Stack,Michael J Rahming,Mark B Cohen,Betsy May Kilkenny,Melissa Robbins,Linda A Fields,Val Arkoosh,Henry Albert,Louis Farinella,Bev Hahn,Elaine Tomlin,Charles Quann,W Gerard Oleksiak,6
Joe Hohenstein,4,47,36,28,30,31,24,23,24,23,25,20,23,20,20,6
Allyson Y Schwartz,,3,35,7,14,31,11,10,26,9,27,8,24,23,21,6
Mike Stack,,,0,8,15,29,13,12,24,11,27,10,27,23,24,6
Michael J Rahming,,,,3,26,4,24,24,3,24,2,22,4,1,2,6
Mark B Cohen,,,,,0,9,28,28,5,26,8,25,7,5,5,6
Betsy May Kilkenny,,,,,,0,7,5,25,6,26,4,25,22,21,6
Melissa Robbins,,,,,,,0,29,4,28,6,27,6,4,3,6
Linda A Fields,,,,,,,,0,2,27,6,27,4,2,3,6
Val Arkoosh,,,,,,,,,2,3,20,3,21,22,21,6
Henry Albert,,,,,,,,,,0,6,25,5,2,3,6
Louis Farinella,,,,,,,,,,,1,5,22,20,20,6
Bev Hahn,,,,,,,,,,,,0,3,2,4,6
Elaine Tomlin,,,,,,,,,,,,,0,21,22,6
Charles Quann,,,,,,,,,,,,,,0,20,6
W Gerard Oleksiak,,,,,,,,,,,,,,,0,6
Total,82,56,41,37,36,35,32,31,31,30,30,28,27,24,24,6
,Representative In The General Assembly 177th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,10
,Joe Hohenstein,Allyson Y Schwartz,Betsy May Kilkenny,Mark B Cohen,Michael J Rahming,Elaine Tomlin,Henry Albert,Mike Stack,Melissa Robbins,Linda A Fields,Charles Quann,Louis Farinella,Val Arkoosh,Bev Hahn,W Gerard Oleksiak,10
Joe Hohenstein,2,53,43,45,39,42,40,35,35,34,30,31,26,28,21,10
Allyson Y Schwartz,,2,44,17,17,41,14,36,17,12,29,30,29,8,19,10
Betsy May Kilkenny,,,1,15,14,37,11,33,12,10,27,26,28,4,19,10
Mark B Cohen,,,,0,36,16,37,14,30,31,12,10,6,26,6,10
Michael J Rahming,,,,,2,12,33,11,29,28,7,6,8,25,4,10
Elaine Tomlin,,,,,,0,12,33,15,11,29,28,23,7,20,10
Henry Albert,,,,,,,0,12,27,30,8,8,2,25,6,10
Mike Stack,,,,,,,,0,14,11,24,23,21,7,19,10
Melissa Robbins,,,,,,,,,0,30,8,9,5,26,5,10
Linda A Fields,,,,,,,,,,0,4,6,2,27,4,10
Charles Quann,,,,,,,,,,,0,24,21,4,19,10
Louis Farinella,,,,,,,,,,,,0,20,5,19,10
Val Arkoosh,,,,,,,,,,,,,0,1,15,10
Bev Hahn,,,,,,,,,,,,,,0,2,10
W Gerard Oleksiak,,,,,,,,,,,,,,,0,10
Total,92,62,50,47,45,44,42,39,38,36,32,32,31,30,22,10
