col_1,col_2,division
,Representative In The General Assembly 200th District - Republican,All
,Latryse Mcdowell,All
Latryse Mcdowell,519,All
Total,519,All
,Representative In The General Assembly 200th District - Republican,1
,Latryse Mcdowell,1
Latryse Mcdowell,12,1
Total,12,1
,Representative In The General Assembly 200th District - Republican,2
,Latryse Mcdowell,2
Latryse Mcdowell,18,2
Total,18,2
,Representative In The General Assembly 200th District - Republican,3
,Latryse Mcdowell,3
Latryse Mcdowell,18,3
Total,18,3
,Representative In The General Assembly 200th District - Republican,4
,Latryse Mcdowell,4
Latryse Mcdowell,27,4
Total,27,4
,Representative In The General Assembly 200th District - Republican,5
,Latryse Mcdowell,5
Latryse Mcdowell,33,5
Total,33,5
,Representative In The General Assembly 200th District - Republican,6
,Latryse Mcdowell,6
Latryse Mcdowell,37,6
Total,37,6
,Representative In The General Assembly 200th District - Republican,7
,Latryse Mcdowell,7
Latryse Mcdowell,46,7
Total,46,7
,Representative In The General Assembly 200th District - Republican,8
,Latryse Mcdowell,8
Latryse Mcdowell,44,8
Total,44,8
,Representative In The General Assembly 200th District - Republican,9
,Latryse Mcdowell,9
Latryse Mcdowell,49,9
Total,49,9
,Representative In The General Assembly 200th District - Republican,10
,Latryse Mcdowell,10
Latryse Mcdowell,84,10
Total,84,10
,Representative In The General Assembly 200th District - Republican,11
,Latryse Mcdowell,11
Latryse Mcdowell,71,11
Total,71,11
,Representative In The General Assembly 200th District - Republican,12
,Latryse Mcdowell,12
Latryse Mcdowell,35,12
Total,35,12
,Representative In The General Assembly 200th District - Republican,13
,Latryse Mcdowell,13
Latryse Mcdowell,5,13
Total,5,13
,Representative In The General Assembly 200th District - Republican,14
,Latryse Mcdowell,14
Latryse Mcdowell,7,14
Total,7,14
,Representative In The General Assembly 200th District - Republican,15
,Latryse Mcdowell,15
Latryse Mcdowell,13,15
Total,13,15
,Representative In The General Assembly 200th District - Republican,16
,Latryse Mcdowell,16
Latryse Mcdowell,11,16
Total,11,16
,Representative In The General Assembly 200th District - Republican,17
,Latryse Mcdowell,17
Latryse Mcdowell,9,17
Total,9,17
