col_1,col_2,col_3,col_4,col_5,division
,Senator In The General Assembly 3rd District - Democrat,President Of The United States - Democrat,,,All
,Sharif Street,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,All
Sharif Street,7,749,778,2,All
Hillary Clinton,,300,0,0,All
Bernie Sanders,,,203,0,All
Roque Rocky De La Fuente,,,,1,All
Total,"1,536","1,049",981,3,All
,Senator In The General Assembly 3rd District - Democrat,President Of The United States - Democrat,,,1
,Sharif Street,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,1
Sharif Street,0,87,62,0,1
Bernie Sanders,,24,0,0,1
Hillary Clinton,,,23,0,1
Roque Rocky De La Fuente,,,,0,1
Total,149,111,85,0,1
,Senator In The General Assembly 3rd District - Democrat,President Of The United States - Democrat,,,2
,Sharif Street,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,2
Sharif Street,0,65,66,0,2
Hillary Clinton,,26,0,0,2
Bernie Sanders,,,15,0,2
Roque Rocky De La Fuente,,,,0,2
Total,131,91,81,0,2
,Senator In The General Assembly 3rd District - Democrat,President Of The United States - Democrat,,,3
,Sharif Street,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,3
Sharif Street,0,146,58,0,3
Bernie Sanders,,28,0,0,3
Hillary Clinton,,,12,0,3
Roque Rocky De La Fuente,,,,0,3
Total,204,174,70,0,3
,Senator In The General Assembly 3rd District - Democrat,President Of The United States - Democrat,,,4
,Sharif Street,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,4
Sharif Street,0,44,36,0,4
Hillary Clinton,,16,0,0,4
Bernie Sanders,,,6,0,4
Roque Rocky De La Fuente,,,,0,4
Total,80,60,42,0,4
,Senator In The General Assembly 3rd District - Democrat,President Of The United States - Democrat,,,5
,Sharif Street,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,5
Sharif Street,1,53,59,0,5
Hillary Clinton,,44,0,0,5
Bernie Sanders,,,26,0,5
Roque Rocky De La Fuente,,,,0,5
Total,113,97,85,0,5
,Senator In The General Assembly 3rd District - Democrat,President Of The United States - Democrat,,,6
,Sharif Street,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,6
Sharif Street,0,72,39,0,6
Bernie Sanders,,15,0,0,6
Hillary Clinton,,,21,0,6
Roque Rocky De La Fuente,,,,0,6
Total,111,87,60,0,6
,Senator In The General Assembly 3rd District - Democrat,President Of The United States - Democrat,,,7
,Sharif Street,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,7
Sharif Street,0,73,69,1,7
Bernie Sanders,,22,0,0,7
Hillary Clinton,,,15,0,7
Roque Rocky De La Fuente,,,,0,7
Total,143,95,84,1,7
,Senator In The General Assembly 3rd District - Democrat,President Of The United States - Democrat,,,8
,Sharif Street,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,8
Sharif Street,1,72,49,1,8
Hillary Clinton,,32,0,0,8
Bernie Sanders,,,16,0,8
Roque Rocky De La Fuente,,,,0,8
Total,123,104,65,1,8
,Senator In The General Assembly 3rd District - Democrat,President Of The United States - Democrat,,,9
,Sharif Street,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,9
Sharif Street,0,58,29,0,9
Hillary Clinton,,8,0,0,9
Bernie Sanders,,,7,0,9
Roque Rocky De La Fuente,,,,1,9
Total,87,66,36,1,9
,Senator In The General Assembly 3rd District - Democrat,President Of The United States - Democrat,,,10
,Sharif Street,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,10
Sharif Street,0,36,25,0,10
Hillary Clinton,,15,0,0,10
Bernie Sanders,,,6,0,10
Roque Rocky De La Fuente,,,,0,10
Total,61,51,31,0,10
,President Of The United States - Democrat,,,Senator In The General Assembly 3rd District - Democrat,11
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Sharif Street,11
Hillary Clinton,35,0,0,58,11
Bernie Sanders,,9,0,28,11
Roque Rocky De La Fuente,,,0,0,11
Sharif Street,,,,3,11
Total,93,37,0,89,11
,Senator In The General Assembly 3rd District - Democrat,President Of The United States - Democrat,,,12
,Sharif Street,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,12
Sharif Street,1,56,27,0,12
Bernie Sanders,,11,0,0,12
Hillary Clinton,,,12,0,12
Roque Rocky De La Fuente,,,,0,12
Total,84,67,39,0,12
,Senator In The General Assembly 3rd District - Democrat,President Of The United States - Democrat,,,13
,Sharif Street,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,13
Sharif Street,1,64,38,0,13
Hillary Clinton,,36,0,0,13
Bernie Sanders,,,11,0,13
Roque Rocky De La Fuente,,,,0,13
Total,103,100,49,0,13
,Senator In The General Assembly 3rd District - Democrat,President Of The United States - Democrat,,,14
,Sharif Street,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,14
Sharif Street,0,44,14,0,14
Hillary Clinton,,5,0,0,14
Bernie Sanders,,,7,0,14
Roque Rocky De La Fuente,,,,0,14
Total,58,49,21,0,14
