col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Auditor General - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,All
,Eugene A Depasquale,Morgan Cephas,Steven Jones,Edwin Santana,Lynwood W Savage,Jess Johnson,All
Eugene A Depasquale,76,"1,131",909,268,204,170,All
Morgan Cephas,,604,0,0,0,0,All
Steven Jones,,,432,0,0,0,All
Edwin Santana,,,,106,0,0,All
Lynwood W Savage,,,,,81,0,All
Jess Johnson,,,,,,62,All
Total,"2,758","1,735","1,341",374,285,232,All
,Auditor General - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,5
,Eugene A Depasquale,Lynwood W Savage,Morgan Cephas,Steven Jones,Edwin Santana,Jess Johnson,5
Eugene A Depasquale,9,63,58,29,13,5,5
Lynwood W Savage,,22,0,0,0,0,5
Morgan Cephas,,,26,0,0,0,5
Steven Jones,,,,7,0,0,5
Edwin Santana,,,,,10,0,5
Jess Johnson,,,,,,0,5
Total,177,85,84,36,23,5,5
,Auditor General - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,14
,Eugene A Depasquale,Morgan Cephas,Steven Jones,Edwin Santana,Lynwood W Savage,Jess Johnson,14
Eugene A Depasquale,7,76,65,30,12,6,14
Morgan Cephas,,20,0,0,0,0,14
Steven Jones,,,24,0,0,0,14
Edwin Santana,,,,6,0,0,14
Lynwood W Savage,,,,,0,0,14
Jess Johnson,,,,,,0,14
Total,196,96,89,36,12,6,14
,Auditor General - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,15
,Eugene A Depasquale,Morgan Cephas,Steven Jones,Edwin Santana,Lynwood W Savage,Jess Johnson,15
Eugene A Depasquale,6,101,63,22,15,12,15
Morgan Cephas,,44,0,0,0,0,15
Steven Jones,,,33,0,0,0,15
Edwin Santana,,,,10,0,0,15
Lynwood W Savage,,,,,3,0,15
Jess Johnson,,,,,,2,15
Total,219,145,96,32,18,14,15
,Auditor General - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,16
,Eugene A Depasquale,Steven Jones,Morgan Cephas,Edwin Santana,Lynwood W Savage,Jess Johnson,16
Eugene A Depasquale,8,110,79,32,20,10,16
Steven Jones,,36,0,0,0,0,16
Morgan Cephas,,,30,0,0,0,16
Edwin Santana,,,,12,0,0,16
Lynwood W Savage,,,,,6,0,16
Jess Johnson,,,,,,1,16
Total,259,146,109,44,26,11,16
,Auditor General - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,17
,Eugene A Depasquale,Morgan Cephas,Steven Jones,Edwin Santana,Lynwood W Savage,Jess Johnson,17
Eugene A Depasquale,4,80,67,22,14,6,17
Morgan Cephas,,39,0,0,0,0,17
Steven Jones,,,22,0,0,0,17
Edwin Santana,,,,2,0,0,17
Lynwood W Savage,,,,,5,0,17
Jess Johnson,,,,,,2,17
Total,193,119,89,24,19,8,17
,Auditor General - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,18
