col_1,col_2,col_3,division
,Representative In The General Assembly 172nd District - Republican,Auditor General - Republican,All
,Jim Pio,John Brown,All
Jim Pio,42,299,All
John Brown,,23,All
Total,341,322,All
,Representative In The General Assembly 172nd District - Republican,Auditor General - Republican,1
,Jim Pio,John Brown,1
Jim Pio,4,45,1
John Brown,,2,1
Total,49,47,1
,Representative In The General Assembly 172nd District - Republican,Auditor General - Republican,3
,Jim Pio,John Brown,3
Jim Pio,4,35,3
John Brown,,3,3
Total,39,38,3
,Representative In The General Assembly 172nd District - Republican,Auditor General - Republican,5
,Jim Pio,John Brown,5
Jim Pio,10,63,5
John Brown,,4,5
Total,73,67,5
,Representative In The General Assembly 172nd District - Republican,Auditor General - Republican,7
,Jim Pio,John Brown,7
Jim Pio,6,41,7
John Brown,,2,7
Total,47,43,7
,Representative In The General Assembly 172nd District - Republican,Auditor General - Republican,8
,Jim Pio,John Brown,8
Jim Pio,6,58,8
John Brown,,5,8
Total,64,63,8
,Representative In The General Assembly 172nd District - Republican,Auditor General - Republican,9
,Jim Pio,John Brown,9
Jim Pio,7,23,9
John Brown,,3,9
Total,30,26,9
,Representative In The General Assembly 172nd District - Republican,Auditor General - Republican,15
,Jim Pio,John Brown,15
Jim Pio,5,34,15
John Brown,,4,15
Total,39,38,15
