col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In Congress 2nd District - Democrat,,,,All
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Ken Washington,Vincent Hughes,Mary Jo Daley,Blondell Reynolds Brown,Mark Aronchick,Michelle W Singer,Nicole Allen White,Heather A Steinmiller,Joe Foster,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Sherrie Cohen,Carol Rose Fleischman,Hamdi Soysal,Gwen Snyder,Tonya Diane Bah,William Leopold,Margaret Lenzi,Waleed Shahid,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,All
Cindy Bass,17,"1,142","1,117","1,063",836,788,821,740,766,743,729,718,709,274,271,136,138,114,112,115,89,81,85,64,901,455,183,11,All
Malcolm Kenyatta,,8,"1,078","1,046",793,773,788,713,756,722,709,689,690,271,269,135,138,126,119,115,83,93,88,74,738,373,99,9,All
Katherine J Gilmore,,,4,"1,013",779,731,786,699,749,717,704,697,691,248,235,115,117,106,101,98,61,63,69,53,714,345,96,6,All
Jerry T Jordan,,,,2,747,715,748,678,730,684,679,667,673,238,255,111,122,103,100,104,65,77,71,57,664,330,78,7,All
Ken Washington,,,,,8,763,765,717,740,728,725,709,696,121,132,94,99,85,83,85,63,64,63,46,509,325,31,5,All
Vincent Hughes,,,,,,6,714,752,681,718,718,687,704,106,101,67,83,63,61,73,68,75,80,69,503,301,29,4,All
Mary Jo Daley,,,,,,,1,676,758,695,682,680,677,120,117,92,103,90,86,80,56,46,52,35,486,307,33,4,All
Blondell Reynolds Brown,,,,,,,,2,657,694,684,670,673,85,76,48,58,46,43,58,52,57,57,49,460,278,28,4,All
Mark Aronchick,,,,,,,,,2,680,658,660,661,105,104,82,98,73,71,73,41,47,47,30,446,287,28,3,All
Michelle W Singer,,,,,,,,,,0,701,702,676,87,79,50,61,47,48,59,48,54,60,42,457,255,24,4,All
Nicole Allen White,,,,,,,,,,,0,676,677,84,75,56,56,40,38,52,48,49,64,48,447,251,28,6,All
Heather A Steinmiller,,,,,,,,,,,,0,669,66,71,32,51,32,30,43,38,46,49,27,426,254,26,3,All
Joe Foster,,,,,,,,,,,,,0,69,68,41,46,32,30,45,40,46,53,40,431,248,26,1,All
Yasmeen Kaboud,,,,,,,,,,,,,,3,411,275,266,259,256,250,222,210,195,201,337,177,87,6,All
Lou Agre,,,,,,,,,,,,,,,8,268,267,257,256,239,214,207,190,197,287,186,84,8,All
Ariana Flores Gordon,,,,,,,,,,,,,,,,1,259,250,251,228,201,195,178,187,153,150,25,6,All
Sherrie Cohen,,,,,,,,,,,,,,,,,1,251,257,233,211,208,193,188,157,146,24,5,All
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,1,254,222,197,194,181,180,153,129,19,4,All
Hamdi Soysal,,,,,,,,,,,,,,,,,,,0,222,198,204,175,188,149,121,21,4,All
Gwen Snyder,,,,,,,,,,,,,,,,,,,,0,205,201,185,188,144,125,22,2,All
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,2,201,191,186,136,117,18,3,All
William Leopold,,,,,,,,,,,,,,,,,,,,,,0,185,182,124,107,18,2,All
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,187,126,102,19,3,All
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,122,104,19,3,All
Chaka Fattah,,,,,,,,,,,,,,,,,,,,,,,,,220,0,0,0,All
Dwight Evans,,,,,,,,,,,,,,,,,,,,,,,,,,118,0,0,All
Brian Anthony Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,All
Dan Muroff,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,663","1,321","1,257","1,170",958,910,900,837,837,806,803,776,770,634,602,349,347,323,310,307,284,263,258,257,"1,539",811,293,17,All
,Representative In Congress 2nd District - Democrat,,,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,1
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Ken Washington,Jerry T Jordan,Lou Agre,Yasmeen Kaboud,Mary Jo Daley,Mark Aronchick,Vincent Hughes,Heather A Steinmiller,Blondell Reynolds Brown,Nicole Allen White,Tonya Diane Bah,Ariana Flores Gordon,Joe Foster,Michelle W Singer,Carol Rose Fleischman,Sherrie Cohen,William Leopold,Gwen Snyder,Hamdi Soysal,Margaret Lenzi,Waleed Shahid,1
Dwight Evans,12,0,0,0,24,19,20,17,13,11,11,15,14,7,7,6,5,7,7,6,6,8,7,6,8,4,4,3,1
Chaka Fattah,,10,0,0,21,20,12,12,11,9,10,9,9,8,7,7,8,5,5,6,6,3,3,4,1,4,2,1,1
Brian Anthony Gordon,,,1,0,5,4,4,0,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Dan Muroff,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cindy Bass,,,,,0,35,32,25,27,12,9,22,22,14,14,10,12,4,3,12,12,5,3,2,2,2,2,0,1
Malcolm Kenyatta,,,,,,0,32,24,28,14,12,22,21,14,14,12,12,6,3,12,12,6,3,4,2,4,2,1,1
Katherine J Gilmore,,,,,,,0,21,24,13,11,18,21,12,12,8,11,4,4,9,11,5,2,2,2,2,1,1,1
Ken Washington,,,,,,,,0,16,5,3,20,20,14,13,10,13,5,3,12,12,5,3,3,2,3,2,1,1
Jerry T Jordan,,,,,,,,,0,11,9,15,15,11,12,9,8,3,1,11,9,3,3,2,0,2,2,0,1
Lou Agre,,,,,,,,,,0,18,3,5,3,2,1,2,9,10,3,1,6,7,6,6,7,3,4,1
Yasmeen Kaboud,,,,,,,,,,,0,2,2,2,0,1,2,8,10,1,0,7,7,7,7,6,4,3,1
Mary Jo Daley,,,,,,,,,,,,0,17,10,11,9,10,5,2,11,10,4,2,1,2,2,2,0,1
Mark Aronchick,,,,,,,,,,,,,0,11,13,9,10,4,3,9,10,3,3,3,1,3,2,1,1
Vincent Hughes,,,,,,,,,,,,,,0,10,10,11,3,2,10,10,3,1,2,1,1,1,1,1
Heather A Steinmiller,,,,,,,,,,,,,,,0,7,8,2,0,9,9,2,2,2,0,1,2,0,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,,0,8,3,1,7,7,1,0,1,0,1,1,1,1
Nicole Allen White,,,,,,,,,,,,,,,,,0,2,2,8,9,1,0,1,1,1,0,1,1
Tonya Diane Bah,,,,,,,,,,,,,,,,,,1,8,3,0,6,7,5,6,6,4,4,1
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,0,1,0,7,6,6,7,6,3,3,1
Joe Foster,,,,,,,,,,,,,,,,,,,,0,8,3,2,2,1,1,2,0,1
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,0,0,1
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,,0,6,7,6,5,4,2,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,0,7,6,5,5,3,1
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,0,5,6,5,3,1
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,3,1
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,53,44,9,0,50,43,36,29,28,26,25,24,23,15,14,13,13,13,12,12,12,11,10,10,9,8,6,4,1
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In Congress 2nd District - Democrat,,,,2
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Vincent Hughes,Mary Jo Daley,Ken Washington,Mark Aronchick,Joe Foster,Blondell Reynolds Brown,Lou Agre,Yasmeen Kaboud,Nicole Allen White,Michelle W Singer,Heather A Steinmiller,Carol Rose Fleischman,Gwen Snyder,Sherrie Cohen,Ariana Flores Gordon,Hamdi Soysal,Waleed Shahid,Margaret Lenzi,Tonya Diane Bah,William Leopold,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,2
Cindy Bass,1,50,47,45,30,33,29,28,28,26,15,11,26,27,25,7,10,6,5,6,5,5,5,3,46,23,10,0,2
Malcolm Kenyatta,,0,46,40,32,31,28,29,25,25,13,12,25,23,24,8,10,8,5,7,6,4,4,4,37,18,4,0,2
Katherine J Gilmore,,,0,40,29,29,27,27,25,25,11,8,24,23,23,6,7,6,3,5,4,3,3,2,33,14,3,0,2
Jerry T Jordan,,,,0,26,26,24,22,24,23,12,8,23,22,22,5,7,4,3,4,2,2,2,1,30,12,5,0,2
Vincent Hughes,,,,,0,31,32,27,30,31,4,5,31,28,28,6,7,5,3,2,6,3,3,2,20,16,2,0,2
Mary Jo Daley,,,,,,0,30,30,27,26,8,6,27,28,26,5,7,6,4,6,3,1,4,1,19,16,3,0,2
Ken Washington,,,,,,,0,26,28,28,4,5,28,27,27,7,6,4,3,4,3,1,2,1,18,15,1,0,2
Mark Aronchick,,,,,,,,0,24,21,6,5,24,24,22,6,7,8,5,6,4,3,4,2,18,13,1,0,2
Joe Foster,,,,,,,,,0,27,5,4,28,28,26,4,6,3,3,3,3,3,2,1,18,13,1,0,2
Blondell Reynolds Brown,,,,,,,,,,0,3,3,27,26,26,4,5,1,1,1,2,2,1,0,18,13,1,0,2
Lou Agre,,,,,,,,,,,0,20,4,3,2,17,14,16,16,16,13,13,13,10,17,8,6,0,2
