col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Attorney General - Republican,,Delegate To The Republican National Convention 2nd District,,,,All
,John Rafferty,Joe Peters,Calvin Tucker,Aaron Cohen,Elizabeth Havey,Aldridk Gessa,All
John Rafferty,9,0,32,24,24,20,All
Joe Peters,,2,14,14,14,14,All
Calvin Tucker,,,0,22,22,19,All
Aaron Cohen,,,,3,18,15,All
Elizabeth Havey,,,,,0,16,All
Aldridk Gessa,,,,,,1,All
Total,60,28,47,41,39,35,All
,Delegate To The Republican National Convention 2nd District,,,,Attorney General - Republican,,2
,Aaron Cohen,Calvin Tucker,Aldridk Gessa,Elizabeth Havey,John Rafferty,Joe Peters,2
Aaron Cohen,0,1,0,0,1,0,2
Calvin Tucker,,0,0,0,1,0,2
Aldridk Gessa,,,0,0,0,0,2
Elizabeth Havey,,,,0,0,0,2
John Rafferty,,,,,0,0,2
Joe Peters,,,,,,0,2
Total,1,1,0,0,1,0,2
,Delegate To The Republican National Convention 2nd District,,,,Attorney General - Republican,,4
,Aldridk Gessa,Aaron Cohen,Calvin Tucker,Elizabeth Havey,Joe Peters,John Rafferty,4
Aldridk Gessa,1,1,0,1,1,1,4
Aaron Cohen,,0,1,1,2,0,4
Calvin Tucker,,,0,0,1,0,4
Elizabeth Havey,,,,0,1,0,4
Joe Peters,,,,,0,0,4
John Rafferty,,,,,,1,4
Total,3,2,1,1,2,2,4
,Delegate To The Republican National Convention 2nd District,,,,Attorney General - Republican,,5
,Aaron Cohen,Aldridk Gessa,Calvin Tucker,Elizabeth Havey,Joe Peters,John Rafferty,5
Aaron Cohen,0,1,1,0,1,0,5
Aldridk Gessa,,0,1,0,1,0,5
Calvin Tucker,,,0,0,1,0,5
Elizabeth Havey,,,,0,0,0,5
Joe Peters,,,,,0,0,5
John Rafferty,,,,,,0,5
Total,1,1,1,0,1,0,5
,Attorney General - Republican,,Delegate To The Republican National Convention 2nd District,,,,7
,John Rafferty,Joe Peters,Aldridk Gessa,Aaron Cohen,Calvin Tucker,Elizabeth Havey,7
John Rafferty,1,0,1,0,0,0,7
Joe Peters,,0,0,0,0,0,7
Aldridk Gessa,,,0,0,0,0,7
Aaron Cohen,,,,0,0,0,7
Calvin Tucker,,,,,0,0,7
Elizabeth Havey,,,,,,0,7
Total,2,0,1,0,0,0,7
,Delegate To The Republican National Convention 2nd District,,,,Attorney General - Republican,,8
,Calvin Tucker,Aaron Cohen,Elizabeth Havey,Aldridk Gessa,John Rafferty,Joe Peters,8
Calvin Tucker,0,2,1,0,2,1,8
Aaron Cohen,,0,1,0,2,0,8
Elizabeth Havey,,,0,0,1,0,8
Aldridk Gessa,,,,0,0,0,8
John Rafferty,,,,,1,0,8
Joe Peters,,,,,,0,8
Total,3,2,1,0,3,1,8
,Delegate To The Republican National Convention 2nd District,,,,Attorney General - Republican,,10
,Calvin Tucker,Elizabeth Havey,Aldridk Gessa,Aaron Cohen,John Rafferty,Joe Peters,10
Calvin Tucker,0,2,1,0,4,0,10
Elizabeth Havey,,0,1,0,2,0,10
Aldridk Gessa,,,0,0,1,0,10
Aaron Cohen,,,,0,0,0,10
John Rafferty,,,,,0,0,10
Joe Peters,,,,,,0,10
Total,4,2,1,0,4,0,10
,Delegate To The Republican National Convention 2nd District,,,,Attorney General - Republican,,12
,Aaron Cohen,Elizabeth Havey,Aldridk Gessa,Calvin Tucker,John Rafferty,Joe Peters,12
Aaron Cohen,0,1,0,0,1,0,12
Elizabeth Havey,,0,0,0,1,0,12
Aldridk Gessa,,,0,0,0,0,12
Calvin Tucker,,,,0,0,0,12
John Rafferty,,,,,0,0,12
Joe Peters,,,,,,0,12
Total,1,1,0,0,1,0,12
,Attorney General - Republican,,Delegate To The Republican National Convention 2nd District,,,,13
,John Rafferty,Joe Peters,Aaron Cohen,Calvin Tucker,Aldridk Gessa,Elizabeth Havey,13
John Rafferty,1,0,2,1,1,1,13
Joe Peters,,0,1,1,0,0,13
Aaron Cohen,,,0,2,1,0,13
Calvin Tucker,,,,0,1,0,13
Aldridk Gessa,,,,,0,0,13
Elizabeth Havey,,,,,,0,13
Total,4,1,3,2,1,1,13
,Delegate To The Republican National Convention 2nd District,,,,Attorney General - Republican,,14
,Aaron Cohen,Aldridk Gessa,Calvin Tucker,Elizabeth Havey,Joe Peters,John Rafferty,14
Aaron Cohen,1,0,0,0,0,0,14
Aldridk Gessa,,0,0,0,0,0,14
Calvin Tucker,,,0,0,0,0,14
Elizabeth Havey,,,,0,0,0,14
Joe Peters,,,,,1,0,14
John Rafferty,,,,,,0,14
Total,1,0,0,0,1,0,14
,Delegate To The Republican National Convention 2nd District,,,,Attorney General - Republican,,15
,Calvin Tucker,Aaron Cohen,Aldridk Gessa,Elizabeth Havey,John Rafferty,Joe Peters,15
Calvin Tucker,0,3,4,3,4,3,15
Aaron Cohen,,0,2,2,3,1,15
Aldridk Gessa,,,0,1,2,2,15
Elizabeth Havey,,,,0,2,2,15
John Rafferty,,,,,1,0,15
Joe Peters,,,,,,0,15
Total,7,4,4,4,6,3,15
,Attorney General - Republican,,Delegate To The Republican National Convention 2nd District,,,,16
,John Rafferty,Joe Peters,Aaron Cohen,Aldridk Gessa,Calvin Tucker,Elizabeth Havey,16
John Rafferty,0,0,1,1,1,1,16
Joe Peters,,1,0,0,0,0,16
Aaron Cohen,,,0,0,0,0,16
Aldridk Gessa,,,,0,1,1,16
Calvin Tucker,,,,,0,1,16
Elizabeth Havey,,,,,,0,16
Total,2,1,1,1,1,1,16
,Delegate To The Republican National Convention 2nd District,,,,Attorney General - Republican,,17
,Calvin Tucker,Aldridk Gessa,Aaron Cohen,Elizabeth Havey,John Rafferty,Joe Peters,17
Calvin Tucker,0,3,2,3,5,1,17
Aldridk Gessa,,0,1,2,3,1,17
Aaron Cohen,,,0,1,2,1,17
Elizabeth Havey,,,,0,2,1,17
John Rafferty,,,,,0,0,17
Joe Peters,,,,,,0,17
Total,6,4,3,3,6,2,17
,Delegate To The Republican National Convention 2nd District,,,,Attorney General - Republican,,18
,Aaron Cohen,Elizabeth Havey,Aldridk Gessa,Calvin Tucker,Joe Peters,John Rafferty,18
Aaron Cohen,0,6,2,2,3,3,18
Elizabeth Havey,,0,2,2,3,3,18
Aldridk Gessa,,,0,0,1,1,18
Calvin Tucker,,,,0,2,0,18
Joe Peters,,,,,0,0,18
John Rafferty,,,,,,0,18
Total,6,6,2,2,3,3,18
,Delegate To The Republican National Convention 2nd District,,,,Attorney General - Republican,,19
,Aldridk Gessa,Calvin Tucker,Elizabeth Havey,Aaron Cohen,Joe Peters,John Rafferty,19
Aldridk Gessa,0,1,1,0,3,1,19
Calvin Tucker,,0,2,1,1,2,19
Elizabeth Havey,,,0,1,1,1,19
Aaron Cohen,,,,0,0,1,19
Joe Peters,,,,,0,0,19
John Rafferty,,,,,,0,19
Total,4,3,2,1,3,3,19
,Delegate To The Republican National Convention 2nd District,,,,Attorney General - Republican,,20
,Elizabeth Havey,Calvin Tucker,Aaron Cohen,Aldridk Gessa,John Rafferty,Joe Peters,20
Elizabeth Havey,0,5,2,3,6,3,20
Calvin Tucker,,0,1,2,5,1,20
Aaron Cohen,,,0,1,3,0,20
Aldridk Gessa,,,,0,2,1,20
John Rafferty,,,,,1,0,20
Joe Peters,,,,,,0,20
Total,9,6,3,3,9,3,20
,Attorney General - Republican,,Delegate To The Republican National Convention 2nd District,,,,21
,John Rafferty,Joe Peters,Aldridk Gessa,Calvin Tucker,Elizabeth Havey,Aaron Cohen,21
John Rafferty,1,0,2,2,2,1,21
Joe Peters,,0,0,0,0,0,21
Aldridk Gessa,,,0,1,0,1,21
Calvin Tucker,,,,0,0,1,21
Elizabeth Havey,,,,,0,0,21
Aaron Cohen,,,,,,0,21
Total,6,0,2,2,2,1,21
,Delegate To The Republican National Convention 2nd District,,,,Attorney General - Republican,,22
,Aaron Cohen,Aldridk Gessa,Calvin Tucker,Elizabeth Havey,Joe Peters,John Rafferty,22
Aaron Cohen,2,1,2,2,3,1,22
Aldridk Gessa,,0,1,3,3,1,22
Calvin Tucker,,,0,2,1,3,22
Elizabeth Havey,,,,0,3,1,22
Joe Peters,,,,,0,0,22
John Rafferty,,,,,,0,22
Total,6,4,4,4,5,3,22
,Attorney General - Republican,,Delegate To The Republican National Convention 2nd District,,,,23
,John Rafferty,Joe Peters,Elizabeth Havey,Aaron Cohen,Aldridk Gessa,Calvin Tucker,23
John Rafferty,2,0,1,1,1,0,23
Joe Peters,,0,0,0,0,0,23
Elizabeth Havey,,,0,1,1,1,23
Aaron Cohen,,,,0,1,0,23
Aldridk Gessa,,,,,0,0,23
Calvin Tucker,,,,,,0,23
Total,3,0,2,1,1,1,23
,Delegate To The Republican National Convention 2nd District,,,,Attorney General - Republican,,24
,Aaron Cohen,Aldridk Gessa,Calvin Tucker,Elizabeth Havey,Joe Peters,John Rafferty,24
Aaron Cohen,0,1,1,0,1,1,24
Aldridk Gessa,,0,1,0,0,1,24
Calvin Tucker,,,0,0,0,1,24
Elizabeth Havey,,,,0,0,0,24
Joe Peters,,,,,0,0,24
John Rafferty,,,,,,0,24
Total,2,1,1,0,1,1,24
,Delegate To The Republican National Convention 2nd District,,,,Attorney General - Republican,,25
,Aaron Cohen,Aldridk Gessa,Calvin Tucker,Elizabeth Havey,Joe Peters,John Rafferty,25
Aaron Cohen,0,2,2,0,1,1,25
Aldridk Gessa,,0,2,0,1,1,25
Calvin Tucker,,,0,0,1,1,25
Elizabeth Havey,,,,0,0,0,25
Joe Peters,,,,,0,0,25
John Rafferty,,,,,,0,25
Total,2,2,2,0,1,1,25
