col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In Congress 2nd District - Democrat,,,,All
,Yasmeen Kaboud,Cindy Bass,Lou Agre,Sherrie Cohen,Ariana Flores Gordon,Carol Rose Fleischman,Gwen Snyder,Hamdi Soysal,Malcolm Kenyatta,Waleed Shahid,William Leopold,Margaret Lenzi,Tonya Diane Bah,Katherine J Gilmore,Jerry T Jordan,Ken Washington,Vincent Hughes,Mary Jo Daley,Mark Aronchick,Nicole Allen White,Blondell Reynolds Brown,Michelle W Singer,Joe Foster,Heather A Steinmiller,Dwight Evans,Chaka Fattah,Dan Muroff,Brian Anthony Gordon,All
Yasmeen Kaboud,13,520,"2,537","2,411","2,422","2,389","2,331","2,375",564,"2,269","2,284","2,248","2,258",496,490,318,290,285,306,285,268,252,267,192,"1,217",927,453,310,All
Cindy Bass,,14,478,413,367,355,356,334,"2,106",300,299,294,273,"2,123","2,007","1,781","1,699","1,819","1,751","1,702","1,653","1,681","1,610","1,630","1,156","1,109",240,257,All
Lou Agre,,,8,"2,376","2,359","2,340","2,290","2,327",507,"2,218","2,274","2,203","2,215",422,467,288,244,248,275,244,207,202,228,143,"1,134",809,439,292,All
Sherrie Cohen,,,,0,"2,402","2,394","2,347","2,388",446,"2,266","2,310","2,262","2,261",374,368,305,274,269,295,267,257,238,244,183,"1,157",695,450,248,All
Ariana Flores Gordon,,,,,1,"2,381","2,307","2,357",395,"2,223","2,265","2,210","2,226",347,335,270,237,239,253,232,207,194,211,141,"1,137",697,437,250,All
Carol Rose Fleischman,,,,,,0,"2,308","2,337",378,"2,213","2,270","2,230","2,237",330,321,252,212,228,242,225,192,188,203,139,"1,098",679,444,238,All
Gwen Snyder,,,,,,,0,"2,286",388,"2,231","2,262","2,239","2,238",321,328,262,241,227,243,246,222,229,227,151,"1,083",663,436,242,All
Hamdi Soysal,,,,,,,,0,381,"2,228","2,259","2,199","2,221",316,323,251,219,212,236,201,189,184,199,120,"1,089",653,438,238,All
Malcolm Kenyatta,,,,,,,,,3,367,354,341,314,"2,038","2,046","1,778","1,726","1,749","1,749","1,660","1,644","1,639","1,602","1,597","1,069",957,229,176,All
Waleed Shahid,,,,,,,,,,1,"2,240","2,226","2,199",281,300,244,252,176,207,249,213,198,244,147,"1,032",664,441,218,All
William Leopold,,,,,,,,,,,0,"2,234","2,213",284,297,242,246,172,213,215,206,192,220,139,"1,052",625,438,235,All
Margaret Lenzi,,,,,,,,,,,,0,"2,201",284,268,233,236,170,200,256,214,209,237,161,"1,025",640,438,224,All
Tonya Diane Bah,,,,,,,,,,,,,0,258,263,208,199,163,172,198,181,165,184,126,"1,026",633,420,220,All
Katherine J Gilmore,,,,,,,,,,,,,,4,"1,939","1,695","1,619","1,758","1,685","1,648","1,579","1,632","1,551","1,577","1,005",891,235,183,All
Jerry T Jordan,,,,,,,,,,,,,,,1,"1,681","1,611","1,662","1,677","1,562","1,544","1,551","1,533","1,529",944,858,225,169,All
Ken Washington,,,,,,,,,,,,,,,,1,"1,680","1,700","1,679","1,638","1,589","1,618","1,596","1,586",890,692,220,126,All
Vincent Hughes,,,,,,,,,,,,,,,,,3,"1,593","1,584","1,625","1,664","1,586","1,603","1,559",915,677,203,105,All
Mary Jo Daley,,,,,,,,,,,,,,,,,,0,"1,724","1,610","1,546","1,620","1,544","1,580",885,668,216,127,All
Mark Aronchick,,,,,,,,,,,,,,,,,,,1,"1,557","1,531","1,573","1,546","1,551",883,667,201,120,All
Nicole Allen White,,,,,,,,,,,,,,,,,,,,0,"1,585","1,608","1,579","1,579",848,656,214,120,All
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,2,"1,540","1,516","1,528",869,660,194,99,All
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,0,"1,527","1,577",816,640,208,115,All
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,0,"1,518",787,633,205,110,All
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,0,782,605,201,100,All
Dwight Evans,,,,,,,,,,,,,,,,,,,,,,,,,278,0,0,0,All
Chaka Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,287,0,0,All
Dan Muroff,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,All
Brian Anthony Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,All
Total,"3,051","2,855","2,809","2,678","2,651","2,587","2,548","2,541","2,515","2,473","2,464","2,441","2,412","2,397","2,270","1,992","1,968","1,964","1,937","1,900","1,887","1,843","1,795","1,745","2,722","2,396",726,580,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In Congress 2nd District - Democrat,,,,1
,Yasmeen Kaboud,Ariana Flores Gordon,Lou Agre,Sherrie Cohen,Hamdi Soysal,Margaret Lenzi,Carol Rose Fleischman,William Leopold,Gwen Snyder,Waleed Shahid,Tonya Diane Bah,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Mark Aronchick,Mary Jo Daley,Jerry T Jordan,Ken Washington,Nicole Allen White,Michelle W Singer,Joe Foster,Blondell Reynolds Brown,Heather A Steinmiller,Vincent Hughes,Dwight Evans,Dan Muroff,Chaka Fattah,Brian Anthony Gordon,1
Yasmeen Kaboud,1,195,197,189,184,175,181,177,181,179,175,20,26,19,20,19,17,16,19,16,15,8,8,13,94,45,42,29,1
Ariana Flores Gordon,,0,191,191,186,178,185,179,181,179,177,17,21,17,17,17,14,17,16,13,14,8,9,11,96,43,32,31,1
Lou Agre,,,0,188,183,176,182,180,182,179,176,15,21,16,16,14,17,13,18,12,12,7,5,9,94,42,37,28,1
Sherrie Cohen,,,,0,188,181,185,186,186,180,180,18,26,18,21,14,16,16,19,17,15,11,10,12,94,44,31,30,1
Hamdi Soysal,,,,,0,172,179,176,177,175,171,16,22,17,20,15,18,17,16,15,16,10,8,11,94,41,26,29,1
Margaret Lenzi,,,,,,0,172,179,177,178,175,17,25,21,20,15,19,19,24,20,20,15,13,17,85,43,33,28,1
Carol Rose Fleischman,,,,,,,0,177,176,172,173,16,20,15,16,15,14,14,18,14,13,9,8,9,91,42,30,24,1
William Leopold,,,,,,,,0,179,178,178,13,20,13,17,12,13,13,16,15,15,8,8,11,88,42,30,27,1
Gwen Snyder,,,,,,,,,0,177,174,14,21,16,18,13,14,12,16,14,11,8,6,10,88,40,32,27,1
Waleed Shahid,,,,,,,,,,0,173,11,18,14,15,11,13,9,17,12,13,8,4,11,86,42,31,25,1
Tonya Diane Bah,,,,,,,,,,,0,9,16,11,13,9,10,11,14,12,12,7,5,10,86,38,30,25,1
Cindy Bass,,,,,,,,,,,,0,109,106,100,104,97,99,96,99,87,90,90,84,62,26,18,13,1
Katherine J Gilmore,,,,,,,,,,,,,0,106,101,101,98,96,96,98,89,91,89,84,59,27,19,14,1
Malcolm Kenyatta,,,,,,,,,,,,,,0,101,98,101,97,93,95,89,89,87,86,58,27,15,12,1
Mark Aronchick,,,,,,,,,,,,,,,0,98,93,98,89,95,86,89,86,86,60,23,11,12,1
Mary Jo Daley,,,,,,,,,,,,,,,,0,89,96,92,98,85,86,86,82,53,25,12,14,1
Jerry T Jordan,,,,,,,,,,,,,,,,,0,91,86,86,86,83,81,81,53,26,11,11,1
Ken Washington,,,,,,,,,,,,,,,,,,0,94,93,91,87,88,86,52,26,11,13,1
Nicole Allen White,,,,,,,,,,,,,,,,,,,0,95,89,88,88,86,54,24,13,12,1
Michelle W Singer,,,,,,,,,,,,,,,,,,,,0,86,86,87,83,51,22,13,13,1
Joe Foster,,,,,,,,,,,,,,,,,,,,,0,85,83,86,47,26,10,10,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,0,86,82,54,21,8,8,1
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,0,81,50,22,8,8,1
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,,,,0,51,20,9,8,1
Dwight Evans,,,,,,,,,,,,,,,,,,,,,,,,,13,0,0,0,1
Dan Muroff,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
Chaka Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Brian Anthony Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1
Total,219,209,208,205,197,194,193,192,191,189,184,127,126,120,113,112,109,109,109,106,100,97,94,94,174,70,62,47,1
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In Congress 2nd District - Democrat,,,,2
,Yasmeen Kaboud,Lou Agre,Sherrie Cohen,Waleed Shahid,Ariana Flores Gordon,Gwen Snyder,Carol Rose Fleischman,Hamdi Soysal,William Leopold,Margaret Lenzi,Tonya Diane Bah,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Blondell Reynolds Brown,Jerry T Jordan,Vincent Hughes,Ken Washington,Michelle W Singer,Nicole Allen White,Mark Aronchick,Mary Jo Daley,Joe Foster,Heather A Steinmiller,Dwight Evans,Chaka Fattah,Dan Muroff,Brian Anthony Gordon,2
Yasmeen Kaboud,0,168,164,157,163,159,162,157,157,151,150,32,35,26,22,26,16,18,19,18,16,14,12,14,71,53,35,22,2
Lou Agre,,0,156,152,158,155,156,153,155,145,145,26,31,22,17,23,15,18,16,15,16,13,13,11,64,49,34,22,2
Sherrie Cohen,,,0,158,159,156,159,155,158,152,147,25,32,20,19,19,15,16,16,15,16,12,12,13,68,46,38,19,2
Waleed Shahid,,,,0,152,153,152,150,161,153,147,23,30,18,22,19,19,17,19,19,14,14,14,14,62,48,38,20,2
Ariana Flores Gordon,,,,,0,154,158,155,153,148,145,23,27,18,19,18,14,16,17,16,16,13,12,13,63,48,35,21,2
Gwen Snyder,,,,,,0,157,152,154,147,150,26,27,19,18,18,16,19,20,18,14,14,12,14,66,44,35,21,2
Carol Rose Fleischman,,,,,,,0,153,154,149,146,19,22,13,15,15,12,13,13,16,14,8,9,10,64,46,35,20,2
Hamdi Soysal,,,,,,,,0,150,143,144,22,27,16,15,16,14,16,14,16,15,11,11,8,62,44,36,21,2
William Leopold,,,,,,,,,0,153,149,19,26,14,18,15,14,14,14,13,12,9,10,10,61,44,35,22,2
Margaret Lenzi,,,,,,,,,,0,144,14,19,11,14,11,10,12,12,14,11,8,9,10,57,45,33,19,2
Tonya Diane Bah,,,,,,,,,,,0,16,22,12,14,12,9,12,9,12,8,8,7,8,59,41,32,20,2
Cindy Bass,,,,,,,,,,,,0,93,94,85,89,87,84,86,79,78,85,76,75,50,47,8,8,2
