col_1,col_2,col_3,division
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,All
,Jim Pio,Deborah Williams,All
Jim Pio,4,25,All
Deborah Williams,,2,All
Total,29,27,All
,Representative In Congress 1st District - Republican,Representative In The General Assembly 172nd District - Republican,14
,Deborah Williams,Jim Pio,14
Deborah Williams,1,2,14
Jim Pio,,1,14
Total,3,3,14
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,15
,Jim Pio,Deborah Williams,15
Jim Pio,1,6,15
Deborah Williams,,0,15
Total,7,6,15
,Representative In Congress 1st District - Republican,Representative In The General Assembly 172nd District - Republican,19
,Deborah Williams,Jim Pio,19
Deborah Williams,0,6,19
Jim Pio,,0,19
Total,6,6,19
,Representative In Congress 1st District - Republican,Representative In The General Assembly 172nd District - Republican,20
,Deborah Williams,Jim Pio,20
Deborah Williams,0,4,20
Jim Pio,,0,20
Total,4,4,20
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,21
,Jim Pio,Deborah Williams,21
Jim Pio,2,7,21
Deborah Williams,,1,21
Total,9,8,21
