col_1,col_2,division
,United States Senator - Republican,All
,Pat Toomey,All
Pat Toomey,"2,700",All
Total,"2,700",All
,United States Senator - Republican,1
,Pat Toomey,1
Pat Toomey,19,1
Total,19,1
,United States Senator - Republican,2
,Pat Toomey,2
Pat Toomey,14,2
Total,14,2
,United States Senator - Republican,3
,Pat Toomey,3
Pat Toomey,55,3
Total,55,3
,United States Senator - Republican,4
,Pat Toomey,4
Pat Toomey,150,4
Total,150,4
,United States Senator - Republican,5
,Pat Toomey,5
Pat Toomey,118,5
Total,118,5
,United States Senator - Republican,6
,Pat Toomey,6
Pat Toomey,67,6
Total,67,6
,United States Senator - Republican,7
,Pat Toomey,7
Pat Toomey,71,7
Total,71,7
,United States Senator - Republican,8
,Pat Toomey,8
Pat Toomey,50,8
Total,50,8
,United States Senator - Republican,9
,Pat Toomey,9
Pat Toomey,94,9
Total,94,9
,United States Senator - Republican,10
,Pat Toomey,10
Pat Toomey,61,10
Total,61,10
,United States Senator - Republican,11
,Pat Toomey,11
Pat Toomey,68,11
Total,68,11
,United States Senator - Republican,12
,Pat Toomey,12
Pat Toomey,45,12
Total,45,12
,United States Senator - Republican,13
,Pat Toomey,13
Pat Toomey,71,13
Total,71,13
,United States Senator - Republican,14
,Pat Toomey,14
Pat Toomey,46,14
Total,46,14
,United States Senator - Republican,15
,Pat Toomey,15
Pat Toomey,20,15
Total,20,15
,United States Senator - Republican,16
,Pat Toomey,16
Pat Toomey,92,16
Total,92,16
,United States Senator - Republican,17
,Pat Toomey,17
Pat Toomey,67,17
Total,67,17
,United States Senator - Republican,18
,Pat Toomey,18
Pat Toomey,30,18
Total,30,18
,United States Senator - Republican,19
,Pat Toomey,19
Pat Toomey,76,19
Total,76,19
,United States Senator - Republican,20
,Pat Toomey,20
Pat Toomey,43,20
Total,43,20
,United States Senator - Republican,21
,Pat Toomey,21
Pat Toomey,52,21
Total,52,21
,United States Senator - Republican,22
,Pat Toomey,22
Pat Toomey,68,22
Total,68,22
,United States Senator - Republican,23
,Pat Toomey,23
Pat Toomey,67,23
Total,67,23
,United States Senator - Republican,24
,Pat Toomey,24
Pat Toomey,108,24
Total,108,24
,United States Senator - Republican,25
,Pat Toomey,25
Pat Toomey,56,25
Total,56,25
,United States Senator - Republican,26
,Pat Toomey,26
Pat Toomey,52,26
Total,52,26
,United States Senator - Republican,27
,Pat Toomey,27
Pat Toomey,45,27
Total,45,27
,United States Senator - Republican,28
,Pat Toomey,28
Pat Toomey,58,28
Total,58,28
,United States Senator - Republican,29
,Pat Toomey,29
Pat Toomey,113,29
Total,113,29
,United States Senator - Republican,30
,Pat Toomey,30
Pat Toomey,49,30
Total,49,30
,United States Senator - Republican,31
,Pat Toomey,31
Pat Toomey,55,31
Total,55,31
,United States Senator - Republican,32
,Pat Toomey,32
Pat Toomey,18,32
Total,18,32
,United States Senator - Republican,33
,Pat Toomey,33
Pat Toomey,29,33
Total,29,33
,United States Senator - Republican,34
,Pat Toomey,34
Pat Toomey,55,34
Total,55,34
,United States Senator - Republican,35
,Pat Toomey,35
Pat Toomey,75,35
Total,75,35
,United States Senator - Republican,36
,Pat Toomey,36
Pat Toomey,20,36
Total,20,36
,United States Senator - Republican,37
,Pat Toomey,37
Pat Toomey,48,37
Total,48,37
,United States Senator - Republican,38
,Pat Toomey,38
Pat Toomey,16,38
Total,16,38
,United States Senator - Republican,39
,Pat Toomey,39
Pat Toomey,121,39
Total,121,39
,United States Senator - Republican,40
,Pat Toomey,40
Pat Toomey,35,40
Total,35,40
,United States Senator - Republican,41
,Pat Toomey,41
Pat Toomey,173,41
Total,173,41
,United States Senator - Republican,42
,Pat Toomey,42
Pat Toomey,38,42
Total,38,42
,United States Senator - Republican,43
,Pat Toomey,43
Pat Toomey,47,43
Total,47,43
,United States Senator - Republican,44
,Pat Toomey,44
Pat Toomey,45,44
Total,45,44
