col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Cindy Bass,Yasmeen Kaboud,Katherine J Gilmore,Lou Agre,Malcolm Kenyatta,Mary Jo Daley,Ariana Flores Gordon,Gwen Snyder,Mark Aronchick,Jerry T Jordan,Sherrie Cohen,Carol Rose Fleischman,Margaret Lenzi,Michelle W Singer,William Leopold,Tonya Diane Bah,Blondell Reynolds Brown,Joe Foster,Nicole Allen White,Waleed Shahid,Hamdi Soysal,Vincent Hughes,Heather A Steinmiller,Ken Washington,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Cindy Bass,0,24,86,21,81,79,16,16,71,78,16,13,12,66,14,10,62,62,63,11,11,63,62,64,53,36,9,9,All
Yasmeen Kaboud,,1,25,81,22,24,78,73,20,18,71,71,67,15,65,69,14,17,17,69,65,13,14,17,30,23,29,10,All
Katherine J Gilmore,,,0,19,79,78,16,19,69,78,15,14,14,68,12,11,63,61,64,12,12,62,63,66,52,32,5,4,All
Lou Agre,,,,0,18,18,78,71,14,15,71,71,66,12,67,67,8,12,10,66,64,9,8,10,27,22,27,7,All
Malcolm Kenyatta,,,,,0,69,13,16,64,77,11,12,8,60,11,7,62,60,58,9,9,62,58,64,47,28,6,6,All
Mary Jo Daley,,,,,,0,19,19,73,70,17,15,16,67,13,12,61,63,65,12,14,60,65,65,49,35,3,2,All
Ariana Flores Gordon,,,,,,,0,72,16,9,71,72,70,13,67,67,9,13,11,66,66,9,7,11,30,21,26,5,All
Gwen Snyder,,,,,,,,0,13,11,67,71,69,13,66,67,10,15,11,66,64,11,8,10,27,22,24,5,All
Mark Aronchick,,,,,,,,,0,64,15,13,11,60,11,8,57,61,59,9,9,60,59,62,45,33,3,1,All
Jerry T Jordan,,,,,,,,,,0,10,9,6,59,9,6,57,58,56,7,6,58,59,62,44,27,4,5,All
Sherrie Cohen,,,,,,,,,,,0,73,67,11,66,66,9,12,10,65,66,8,7,9,21,29,22,4,All
Carol Rose Fleischman,,,,,,,,,,,,0,67,11,67,67,7,11,6,65,66,8,6,7,24,25,21,5,All
Margaret Lenzi,,,,,,,,,,,,,0,11,64,66,8,11,11,64,60,7,8,8,25,21,22,5,All
Michelle W Singer,,,,,,,,,,,,,,0,12,7,60,60,61,8,7,59,57,57,43,26,4,2,All
William Leopold,,,,,,,,,,,,,,,0,63,8,12,8,64,60,9,7,6,24,21,22,3,All
Tonya Diane Bah,,,,,,,,,,,,,,,,0,5,10,8,66,59,6,8,6,24,19,21,5,All
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,0,57,62,6,7,62,59,60,40,24,4,4,All
Joe Foster,,,,,,,,,,,,,,,,,,0,59,11,10,63,58,60,39,25,6,2,All
Nicole Allen White,,,,,,,,,,,,,,,,,,,0,6,6,60,62,59,40,25,4,3,All
Waleed Shahid,,,,,,,,,,,,,,,,,,,,0,60,6,6,6,19,20,23,5,All
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,7,3,7,19,20,22,4,All
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,,0,56,59,38,24,6,2,All
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,0,57,40,25,2,2,All
Ken Washington,,,,,,,,,,,,,,,,,,,,,,,,0,40,24,2,3,All
Katie Mcginty,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,All
Total,109,100,95,90,89,89,88,82,82,81,81,80,77,75,75,73,72,72,72,72,70,70,69,69,87,66,39,19,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,15
,Cindy Bass,Yasmeen Kaboud,Katherine J Gilmore,Lou Agre,Malcolm Kenyatta,Mary Jo Daley,Ariana Flores Gordon,Gwen Snyder,Mark Aronchick,Jerry T Jordan,Sherrie Cohen,Carol Rose Fleischman,Margaret Lenzi,Michelle W Singer,William Leopold,Tonya Diane Bah,Blondell Reynolds Brown,Joe Foster,Nicole Allen White,Waleed Shahid,Hamdi Soysal,Vincent Hughes,Heather A Steinmiller,Ken Washington,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,15
Cindy Bass,0,24,86,21,81,79,16,16,71,78,16,13,12,66,14,10,62,62,63,11,11,63,62,64,53,36,9,9,15
Yasmeen Kaboud,,1,25,81,22,24,78,73,20,18,71,71,67,15,65,69,14,17,17,69,65,13,14,17,30,23,29,10,15
Katherine J Gilmore,,,0,19,79,78,16,19,69,78,15,14,14,68,12,11,63,61,64,12,12,62,63,66,52,32,5,4,15
Lou Agre,,,,0,18,18,78,71,14,15,71,71,66,12,67,67,8,12,10,66,64,9,8,10,27,22,27,7,15
Malcolm Kenyatta,,,,,0,69,13,16,64,77,11,12,8,60,11,7,62,60,58,9,9,62,58,64,47,28,6,6,15
Mary Jo Daley,,,,,,0,19,19,73,70,17,15,16,67,13,12,61,63,65,12,14,60,65,65,49,35,3,2,15
Ariana Flores Gordon,,,,,,,0,72,16,9,71,72,70,13,67,67,9,13,11,66,66,9,7,11,30,21,26,5,15
Gwen Snyder,,,,,,,,0,13,11,67,71,69,13,66,67,10,15,11,66,64,11,8,10,27,22,24,5,15
Mark Aronchick,,,,,,,,,0,64,15,13,11,60,11,8,57,61,59,9,9,60,59,62,45,33,3,1,15
Jerry T Jordan,,,,,,,,,,0,10,9,6,59,9,6,57,58,56,7,6,58,59,62,44,27,4,5,15
Sherrie Cohen,,,,,,,,,,,0,73,67,11,66,66,9,12,10,65,66,8,7,9,21,29,22,4,15
Carol Rose Fleischman,,,,,,,,,,,,0,67,11,67,67,7,11,6,65,66,8,6,7,24,25,21,5,15
Margaret Lenzi,,,,,,,,,,,,,0,11,64,66,8,11,11,64,60,7,8,8,25,21,22,5,15
Michelle W Singer,,,,,,,,,,,,,,0,12,7,60,60,61,8,7,59,57,57,43,26,4,2,15
William Leopold,,,,,,,,,,,,,,,0,63,8,12,8,64,60,9,7,6,24,21,22,3,15
Tonya Diane Bah,,,,,,,,,,,,,,,,0,5,10,8,66,59,6,8,6,24,19,21,5,15
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,0,57,62,6,7,62,59,60,40,24,4,4,15
Joe Foster,,,,,,,,,,,,,,,,,,0,59,11,10,63,58,60,39,25,6,2,15
Nicole Allen White,,,,,,,,,,,,,,,,,,,0,6,6,60,62,59,40,25,4,3,15
Waleed Shahid,,,,,,,,,,,,,,,,,,,,0,60,6,6,6,19,20,23,5,15
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,7,3,7,19,20,22,4,15
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,,0,56,59,38,24,6,2,15
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,0,57,40,25,2,2,15
Ken Washington,,,,,,,,,,,,,,,,,,,,,,,,0,40,24,2,3,15
Katie Mcginty,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,15
Joe Sestak,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,15
John Fetterman,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,15
