col_1,col_2,col_3,division
,United States Senator - Republican,Auditor General - Republican,All
,Pat Toomey,John Brown,All
Pat Toomey,29,138,All
John Brown,,8,All
Total,167,146,All
,Auditor General - Republican,United States Senator - Republican,1
,John Brown,Pat Toomey,1
John Brown,2,2,1
Pat Toomey,,2,1
Total,4,4,1
,Auditor General - Republican,United States Senator - Republican,2
,John Brown,Pat Toomey,2
John Brown,0,1,2
Pat Toomey,,0,2
Total,1,1,2
,United States Senator - Republican,Auditor General - Republican,3
,Pat Toomey,John Brown,3
Pat Toomey,1,5,3
John Brown,,0,3
Total,6,5,3
,Auditor General - Republican,United States Senator - Republican,4
,John Brown,Pat Toomey,4
John Brown,1,4,4
Pat Toomey,,0,4
Total,5,4,4
,Auditor General - Republican,United States Senator - Republican,5
,John Brown,Pat Toomey,5
John Brown,1,6,5
Pat Toomey,,1,5
Total,7,7,5
,United States Senator - Republican,Auditor General - Republican,6
,Pat Toomey,John Brown,6
Pat Toomey,3,11,6
John Brown,,2,6
Total,14,13,6
,United States Senator - Republican,Auditor General - Republican,7
,Pat Toomey,John Brown,7
Pat Toomey,3,8,7
John Brown,,0,7
Total,11,8,7
,Auditor General - Republican,United States Senator - Republican,8
,John Brown,Pat Toomey,8
John Brown,0,2,8
Pat Toomey,,0,8
Total,2,2,8
,Auditor General - Republican,United States Senator - Republican,9
,John Brown,Pat Toomey,9
John Brown,0,2,9
Pat Toomey,,0,9
Total,2,2,9
,Auditor General - Republican,United States Senator - Republican,10
,John Brown,Pat Toomey,10
John Brown,0,10,10
Pat Toomey,,0,10
Total,10,10,10
,United States Senator - Republican,Auditor General - Republican,11
,Pat Toomey,John Brown,11
Pat Toomey,4,1,11
John Brown,,0,11
Total,5,1,11
,United States Senator - Republican,Auditor General - Republican,12
,Pat Toomey,John Brown,12
Pat Toomey,1,1,12
John Brown,,0,12
Total,2,1,12
,United States Senator - Republican,Auditor General - Republican,13
,Pat Toomey,John Brown,13
Pat Toomey,1,5,13
John Brown,,0,13
Total,6,5,13
,Auditor General - Republican,United States Senator - Republican,14
,John Brown,Pat Toomey,14
John Brown,0,6,14
Pat Toomey,,0,14
Total,6,6,14
,United States Senator - Republican,Auditor General - Republican,15
,Pat Toomey,John Brown,15
Pat Toomey,2,10,15
John Brown,,0,15
Total,12,10,15
,Auditor General - Republican,United States Senator - Republican,16
,John Brown,Pat Toomey,16
John Brown,0,2,16
Pat Toomey,,0,16
Total,2,2,16
,United States Senator - Republican,Auditor General - Republican,17
,Pat Toomey,John Brown,17
Pat Toomey,3,11,17
John Brown,,0,17
Total,14,11,17
,United States Senator - Republican,Auditor General - Republican,18
,Pat Toomey,John Brown,18
Pat Toomey,1,1,18
John Brown,,0,18
Total,2,1,18
,United States Senator - Republican,Auditor General - Republican,19
,Pat Toomey,John Brown,19
Pat Toomey,2,4,19
John Brown,,0,19
Total,6,4,19
,United States Senator - Republican,Auditor General - Republican,20
,Pat Toomey,John Brown,20
Pat Toomey,1,1,20
John Brown,,0,20
Total,2,1,20
,Auditor General - Republican,United States Senator - Republican,21
,John Brown,Pat Toomey,21
John Brown,0,5,21
Pat Toomey,,0,21
Total,5,5,21
,Auditor General - Republican,United States Senator - Republican,22
,John Brown,Pat Toomey,22
John Brown,1,4,22
Pat Toomey,,0,22
Total,5,4,22
,United States Senator - Republican,Auditor General - Republican,23
,Pat Toomey,John Brown,23
Pat Toomey,1,6,23
John Brown,,0,23
Total,7,6,23
,United States Senator - Republican,Auditor General - Republican,24
,Pat Toomey,John Brown,24
Pat Toomey,1,9,24
John Brown,,0,24
Total,10,9,24
,Auditor General - Republican,United States Senator - Republican,25
,John Brown,Pat Toomey,25
John Brown,0,7,25
Pat Toomey,,0,25
Total,7,7,25
,United States Senator - Republican,Auditor General - Republican,26
,Pat Toomey,John Brown,26
Pat Toomey,2,8,26
John Brown,,0,26
Total,10,8,26
,Auditor General - Republican,United States Senator - Republican,27
,John Brown,Pat Toomey,27
John Brown,0,2,27
Pat Toomey,,0,27
Total,2,2,27
,Auditor General - Republican,United States Senator - Republican,28
,John Brown,Pat Toomey,28
John Brown,1,4,28
Pat Toomey,,0,28
Total,5,4,28
