col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,Attorney General - Democrat,,,All
,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Peter Cutty,Anne Wakabayashi,Jennifer Lentz,Ryan N Boyer,Amanda Mcillmurray,Maria Quinones Sanchez,Cathy Brady,Leanne Krueger Braneky,Angel Cruz,Ted Kirsch,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,All
Thaddeus Kirkland,22,"1,103",292,298,964,880,901,247,852,854,868,827,816,170,157,149,674,697,192,All
Blake Rutherford,,8,253,264,867,846,867,221,769,804,796,780,777,156,131,135,551,562,124,All
H Douglass Brown,,,9,934,198,211,197,859,142,163,159,157,138,775,732,715,473,531,187,All
Peter Cutty,,,,6,199,229,202,815,144,162,156,166,151,738,702,690,422,458,167,All
Anne Wakabayashi,,,,,2,858,858,214,825,817,840,778,779,148,130,117,440,503,101,All
Jennifer Lentz,,,,,,1,832,249,781,797,794,799,777,178,165,157,429,477,100,All
Ryan N Boyer,,,,,,,2,205,755,781,781,774,773,156,140,140,420,472,99,All
Amanda Mcillmurray,,,,,,,,1,161,192,176,181,161,792,751,718,367,434,145,All
Maria Quinones Sanchez,,,,,,,,,3,760,799,789,782,128,132,123,421,450,85,All
Cathy Brady,,,,,,,,,,0,786,758,768,117,135,109,417,444,95,All
Leanne Krueger Braneky,,,,,,,,,,,0,766,761,131,120,113,408,445,91,All
Angel Cruz,,,,,,,,,,,,0,789,139,128,133,409,435,81,All
Ted Kirsch,,,,,,,,,,,,,0,127,130,122,397,441,86,All
Kat Richter,,,,,,,,,,,,,,0,716,698,300,387,137,All
Katherine Hunter Snyder,,,,,,,,,,,,,,,0,665,301,352,129,All
Jacob Adeniran,,,,,,,,,,,,,,,,0,279,351,117,All
Stephen A Zappala Jr,,,,,,,,,,,,,,,,,324,0,0,All
Josh Shapiro,,,,,,,,,,,,,,,,,,238,0,All
John Morganelli,,,,,,,,,,,,,,,,,,,86,All
Total,"1,631","1,285","1,267","1,116","1,087","1,042","1,025","1,008",996,984,979,954,954,873,832,795,"1,520","1,492",462,All
,Attorney General - Democrat,,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,1
,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,Thaddeus Kirkland,H Douglass Brown,Peter Cutty,Jennifer Lentz,Anne Wakabayashi,Blake Rutherford,Katherine Hunter Snyder,Cathy Brady,Amanda Mcillmurray,Ryan N Boyer,Ted Kirsch,Jacob Adeniran,Leanne Krueger Braneky,Kat Richter,Angel Cruz,Maria Quinones Sanchez,1
Stephen A Zappala Jr,24,0,0,39,27,27,37,33,33,25,33,23,35,29,22,32,21,30,27,1
Josh Shapiro,,10,0,20,25,23,17,19,18,25,20,24,15,19,22,16,22,17,18,1
John Morganelli,,,12,10,10,11,7,8,9,6,6,6,7,8,7,6,7,5,7,1
Thaddeus Kirkland,,,,2,11,9,52,53,55,11,50,7,50,48,4,51,7,47,45,1
H Douglass Brown,,,,,0,57,12,10,10,52,9,52,7,7,48,6,49,7,6,1
Peter Cutty,,,,,,1,9,9,8,54,7,50,6,4,50,2,47,4,5,1
Jennifer Lentz,,,,,,,0,52,47,14,53,10,52,48,8,49,11,48,45,1
Anne Wakabayashi,,,,,,,,0,49,11,50,10,50,47,8,50,11,45,46,1
Blake Rutherford,,,,,,,,,0,11,47,8,45,46,7,44,8,43,41,1
Katherine Hunter Snyder,,,,,,,,,,0,12,53,9,11,53,8,49,9,9,1
Cathy Brady,,,,,,,,,,,0,10,50,48,8,48,10,48,44,1
Amanda Mcillmurray,,,,,,,,,,,,0,8,7,49,6,49,7,8,1
Ryan N Boyer,,,,,,,,,,,,,0,49,6,46,7,49,43,1
Ted Kirsch,,,,,,,,,,,,,,0,5,46,6,46,47,1
Jacob Adeniran,,,,,,,,,,,,,,,0,3,49,5,5,1
Leanne Krueger Braneky,,,,,,,,,,,,,,,,0,6,45,46,1
Kat Richter,,,,,,,,,,,,,,,,,0,5,6,1
Angel Cruz,,,,,,,,,,,,,,,,,,0,41,1
Maria Quinones Sanchez,,,,,,,,,,,,,,,,,,,0,1
Total,93,63,37,73,71,70,63,62,62,62,61,60,59,58,57,56,55,54,54,1
,Attorney General - Democrat,,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,2
,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,Peter Cutty,Thaddeus Kirkland,Amanda Mcillmurray,H Douglass Brown,Blake Rutherford,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,Jennifer Lentz,Ted Kirsch,Cathy Brady,Maria Quinones Sanchez,Leanne Krueger Braneky,Angel Cruz,Ryan N Boyer,Anne Wakabayashi,2
Stephen A Zappala Jr,20,0,0,25,24,22,20,25,17,15,15,18,18,20,19,17,16,13,12,2
Josh Shapiro,,21,0,16,22,17,16,20,14,15,13,17,18,14,15,14,15,16,9,2
John Morganelli,,,10,13,9,10,12,7,8,7,8,5,3,4,3,5,3,3,2,2
Peter Cutty,,,,0,10,45,46,15,41,39,37,11,8,7,7,8,8,8,5,2
Thaddeus Kirkland,,,,,1,9,9,42,4,4,6,31,28,29,28,30,26,28,17,2
Amanda Mcillmurray,,,,,,0,40,13,42,40,38,13,10,10,8,10,9,9,7,2
H Douglass Brown,,,,,,,0,13,35,34,33,7,5,5,3,7,5,7,5,2
Blake Rutherford,,,,,,,,0,9,8,11,36,31,33,31,30,30,31,19,2
Kat Richter,,,,,,,,,0,38,35,9,6,6,5,6,7,5,3,2
Katherine Hunter Snyder,,,,,,,,,,0,37,9,8,7,7,6,5,6,4,2
Jacob Adeniran,,,,,,,,,,,0,11,9,8,8,9,7,8,2,2
