col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,United States Senator - Democrat,,,,Representative In The General Assembly 192nd District - Democrat,,,,,All
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,Morgan Cephas,Steven Jones,Edwin Santana,Lynwood W Savage,Jess Johnson,All
Katie Mcginty,108,0,0,0,811,530,180,160,68,All
Joe Sestak,,67,0,0,380,270,105,62,72,All
John Fetterman,,,28,0,179,163,16,14,41,All
Joseph J Vodvarka,,,,18,121,142,24,8,21,All
Morgan Cephas,,,,,244,0,0,0,0,All
Steven Jones,,,,,,236,0,0,0,All
Edwin Santana,,,,,,,49,0,0,All
Lynwood W Savage,,,,,,,,41,0,All
Jess Johnson,,,,,,,,,30,All
Total,"1,857",956,441,334,"1,735","1,341",374,285,232,All
,United States Senator - Democrat,,,,Representative In The General Assembly 192nd District - Democrat,,,,,5
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,Lynwood W Savage,Morgan Cephas,Steven Jones,Edwin Santana,Jess Johnson,5
Katie Mcginty,6,0,0,0,46,37,12,10,2,5
Joe Sestak,,3,0,0,19,24,11,6,0,5
John Fetterman,,,1,0,5,9,4,2,2,5
Joseph J Vodvarka,,,,1,3,6,4,1,0,5
Lynwood W Savage,,,,,12,0,0,0,0,5
Morgan Cephas,,,,,,8,0,0,0,5
Steven Jones,,,,,,,5,0,0,5
Edwin Santana,,,,,,,,4,0,5
Jess Johnson,,,,,,,,,1,5
Total,113,63,23,15,85,84,36,23,5,5
,United States Senator - Democrat,,,,Representative In The General Assembly 192nd District - Democrat,,,,,14
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,Morgan Cephas,Steven Jones,Edwin Santana,Lynwood W Savage,Jess Johnson,14
Katie Mcginty,10,0,0,0,50,46,19,8,1,14
Joe Sestak,,6,0,0,24,24,11,3,2,14
John Fetterman,,,2,0,9,8,3,1,2,14
Joseph J Vodvarka,,,,1,9,3,1,0,0,14
Morgan Cephas,,,,,4,0,0,0,0,14
Steven Jones,,,,,,8,0,0,0,14
Edwin Santana,,,,,,,2,0,0,14
Lynwood W Savage,,,,,,,,0,0,14
Jess Johnson,,,,,,,,,1,14
Total,134,70,25,14,96,89,36,12,6,14
,United States Senator - Democrat,,,,Representative In The General Assembly 192nd District - Democrat,,,,,15
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,Morgan Cephas,Steven Jones,Edwin Santana,Lynwood W Savage,Jess Johnson,15
Katie Mcginty,14,0,0,0,65,38,10,12,6,15
Joe Sestak,,8,0,0,42,30,8,3,3,15
John Fetterman,,,0,0,11,10,3,0,3,15
