col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Thaddeus Kirkland,Blake Rutherford,Anne Wakabayashi,Maria Quinones Sanchez,Jennifer Lentz,Leanne Krueger Braneky,Cathy Brady,Ryan N Boyer,Angel Cruz,Ted Kirsch,H Douglass Brown,Amanda Mcillmurray,Peter Cutty,Katherine Hunter Snyder,Kat Richter,Jacob Adeniran,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Thaddeus Kirkland,26,"4,077","3,943","3,729","3,728","3,702","3,611","3,648","3,538","3,465",693,696,655,566,545,450,"2,087","1,810",571,221,All
Blake Rutherford,,8,"3,785","3,549","3,664","3,562","3,544","3,606","3,446","3,388",587,585,558,474,453,363,"1,953","1,651",492,152,All
Anne Wakabayashi,,,2,"3,731","3,770","3,723","3,583","3,597","3,508","3,421",633,700,585,581,554,452,"2,001","1,649",443,128,All
Maria Quinones Sanchez,,,,3,"3,539","3,626","3,525","3,385","3,531","3,437",545,596,512,570,514,459,"1,929","1,597",425,114,All
Jennifer Lentz,,,,,2,"3,570","3,538","3,472","3,463","3,385",611,707,606,569,544,475,"1,904","1,589",428,114,All
Leanne Krueger Braneky,,,,,,0,"3,513","3,397","3,435","3,368",500,557,471,470,450,384,"1,860","1,547",400,114,All
Cathy Brady,,,,,,,0,"3,377","3,398","3,314",440,491,402,417,359,309,"1,815","1,513",381,108,All
Ryan N Boyer,,,,,,,,1,"3,302","3,273",486,508,458,420,418,332,"1,760","1,547",387,104,All
Angel Cruz,,,,,,,,,0,"3,369",464,509,461,476,426,385,"1,793","1,487",397,100,All
Ted Kirsch,,,,,,,,,,1,341,402,342,370,329,311,"1,713","1,467",369,89,All
H Douglass Brown,,,,,,,,,,,37,"2,973","2,945","2,775","2,791","2,653","1,103","1,108","1,034",184,All
Amanda Mcillmurray,,,,,,,,,,,,1,"2,766","2,814","2,830","2,685","1,105","1,050",882,127,All
Peter Cutty,,,,,,,,,,,,,6,"2,581","2,607","2,501",985,"1,027",900,149,All
Katherine Hunter Snyder,,,,,,,,,,,,,,1,"2,720","2,605","1,007",977,822,104,All
Kat Richter,,,,,,,,,,,,,,,1,"2,609",976,958,848,108,All
Jacob Adeniran,,,,,,,,,,,,,,,,1,902,895,801,97,All
Katie Mcginty,,,,,,,,,,,,,,,,,221,0,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,,,243,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,,,107,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,42,All
Total,"4,864","4,397","4,350","4,185","4,150","4,039","3,924","3,906","3,890","3,743","3,652","3,326","3,244","3,061","3,041","2,843","3,437","3,128","1,699",424,All
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,1
,Thaddeus Kirkland,Blake Rutherford,Jennifer Lentz,Maria Quinones Sanchez,Anne Wakabayashi,Leanne Krueger Braneky,Angel Cruz,Cathy Brady,Ryan N Boyer,Ted Kirsch,H Douglass Brown,Peter Cutty,Amanda Mcillmurray,Katherine Hunter Snyder,Kat Richter,Jacob Adeniran,Joe Sestak,Katie Mcginty,John Fetterman,Joseph J Vodvarka,1
Thaddeus Kirkland,1,229,218,214,217,215,207,208,208,201,35,38,37,35,28,25,120,122,18,11,1
Blake Rutherford,,0,210,201,199,203,204,200,204,194,26,29,31,27,21,17,103,110,15,8,1
Jennifer Lentz,,,1,205,203,211,205,205,198,196,32,36,37,35,29,27,103,110,18,2,1
Maria Quinones Sanchez,,,,0,208,208,205,202,196,199,25,27,29,29,25,21,105,107,16,5,1
Anne Wakabayashi,,,,,0,200,199,197,195,192,30,29,29,28,28,23,98,113,13,4,1
Leanne Krueger Braneky,,,,,,0,197,204,195,192,27,29,31,27,24,20,102,102,17,5,1
Angel Cruz,,,,,,,0,195,191,196,25,31,32,31,24,24,93,110,13,4,1
Cathy Brady,,,,,,,,0,190,187,17,19,23,18,13,12,97,102,14,4,1
Ryan N Boyer,,,,,,,,,0,190,20,22,21,22,20,14,91,101,16,5,1
Ted Kirsch,,,,,,,,,,0,15,18,21,18,17,14,93,102,11,4,1
H Douglass Brown,,,,,,,,,,,1,148,142,138,139,129,73,45,34,5,1
Peter Cutty,,,,,,,,,,,,0,148,143,142,131,70,51,32,5,1
Amanda Mcillmurray,,,,,,,,,,,,,0,145,144,134,70,52,32,3,1
Katherine Hunter Snyder,,,,,,,,,,,,,,0,138,132,67,46,33,2,1
Kat Richter,,,,,,,,,,,,,,,0,131,68,45,31,2,1
Jacob Adeniran,,,,,,,,,,,,,,,,0,57,44,29,2,1
Joe Sestak,,,,,,,,,,,,,,,,,10,0,0,0,1
Katie Mcginty,,,,,,,,,,,,,,,,,,11,0,0,1
John Fetterman,,,,,,,,,,,,,,,,,,,5,0,1
