col_1,col_2,col_3,division
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,All
,Jim Pio,Deborah Williams,All
Jim Pio,35,229,All
Deborah Williams,,9,All
Total,264,238,All
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,9
,Jim Pio,Deborah Williams,9
Jim Pio,2,21,9
Deborah Williams,,1,9
Total,23,22,9
,Representative In Congress 1st District - Republican,Representative In The General Assembly 172nd District - Republican,10
,Deborah Williams,Jim Pio,10
Deborah Williams,1,14,10
Jim Pio,,1,10
Total,15,15,10
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,13
,Jim Pio,Deborah Williams,13
Jim Pio,11,42,13
Deborah Williams,,2,13
Total,53,44,13
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,14
,Jim Pio,Deborah Williams,14
Jim Pio,3,36,14
Deborah Williams,,0,14
Total,39,36,14
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,15
,Jim Pio,Deborah Williams,15
Jim Pio,4,29,15
Deborah Williams,,1,15
Total,33,30,15
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,16
,Jim Pio,Deborah Williams,16
Jim Pio,7,43,16
Deborah Williams,,1,16
Total,50,44,16
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,17
,Jim Pio,Deborah Williams,17
Jim Pio,7,44,17
Deborah Williams,,3,17
Total,51,47,17
