col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Senator In The General Assembly 1st District - Democrat,,Representative In Congress 2nd District - Democrat,,,,All
,Lawrence M Farnese Jr,John H Morley Jr,Dwight Evans,Chaka Fattah,Dan Muroff,Brian Anthony Gordon,All
Lawrence M Farnese Jr,65,0,"1,752",536,525,349,All
John H Morley Jr,,7,351,229,179,194,All
Dwight Evans,,,340,0,0,0,All
Chaka Fattah,,,,192,0,0,All
Dan Muroff,,,,,139,0,All
Brian Anthony Gordon,,,,,,116,All
Total,"3,227",960,"2,443",957,843,659,All
,Senator In The General Assembly 1st District - Democrat,,Representative In Congress 2nd District - Democrat,,,,1
,Lawrence M Farnese Jr,John H Morley Jr,Dwight Evans,Chaka Fattah,Dan Muroff,Brian Anthony Gordon,1
Lawrence M Farnese Jr,9,0,134,46,38,27,1
John H Morley Jr,,0,21,18,13,20,1
Dwight Evans,,,33,0,0,0,1
Chaka Fattah,,,,24,0,0,1
Dan Muroff,,,,,11,0,1
Brian Anthony Gordon,,,,,,5,1
Total,254,72,188,88,62,52,1
,Senator In The General Assembly 1st District - Democrat,,Representative In Congress 2nd District - Democrat,,,,2
,Lawrence M Farnese Jr,John H Morley Jr,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,2
Lawrence M Farnese Jr,3,0,77,31,29,11,2
John H Morley Jr,,1,8,12,10,7,2
Dwight Evans,,,20,0,0,0,2
Chaka Fattah,,,,15,0,0,2
Brian Anthony Gordon,,,,,4,0,2
Dan Muroff,,,,,,2,2
Total,151,38,105,58,43,20,2
,Senator In The General Assembly 1st District - Democrat,,Representative In Congress 2nd District - Democrat,,,,3
,Lawrence M Farnese Jr,John H Morley Jr,Dwight Evans,Dan Muroff,Brian Anthony Gordon,Chaka Fattah,3
Lawrence M Farnese Jr,1,0,125,21,16,14,3
John H Morley Jr,,0,8,7,9,7,3
Dwight Evans,,,11,0,0,0,3
Dan Muroff,,,,5,0,0,3
Brian Anthony Gordon,,,,,6,0,3
Chaka Fattah,,,,,,5,3
Total,177,31,144,33,31,26,3
,Senator In The General Assembly 1st District - Democrat,,Representative In Congress 2nd District - Democrat,,,,4
,Lawrence M Farnese Jr,John H Morley Jr,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,4
Lawrence M Farnese Jr,2,0,48,22,6,5,4
John H Morley Jr,,0,16,9,5,7,4
Dwight Evans,,,13,0,0,0,4
Chaka Fattah,,,,8,0,0,4
Brian Anthony Gordon,,,,,4,0,4
Dan Muroff,,,,,,0,4
Total,83,37,77,39,15,12,4
,Senator In The General Assembly 1st District - Democrat,,Representative In Congress 2nd District - Democrat,,,,5
,Lawrence M Farnese Jr,John H Morley Jr,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,5
Lawrence M Farnese Jr,5,0,61,28,9,9,5
John H Morley Jr,,0,18,17,7,6,5
Dwight Evans,,,25,0,0,0,5
Chaka Fattah,,,,9,0,0,5
Brian Anthony Gordon,,,,,5,0,5
Dan Muroff,,,,,,2,5
Total,112,48,104,54,21,17,5
,Senator In The General Assembly 1st District - Democrat,,Representative In Congress 2nd District - Democrat,,,,6
