col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Attorney General - Republican,,Delegate To The Republican National Convention 2nd District,,,,All
,John Rafferty,Joe Peters,Aaron Cohen,Elizabeth Havey,Calvin Tucker,Aldridk Gessa,All
John Rafferty,1,0,5,7,5,2,All
Joe Peters,,2,3,1,2,1,All
Aaron Cohen,,,0,5,5,1,All
Elizabeth Havey,,,,0,5,2,All
Calvin Tucker,,,,,0,2,All
Aldridk Gessa,,,,,,0,All
Total,10,5,8,8,7,3,All
,Delegate To The Republican National Convention 2nd District,,,,Attorney General - Republican,,7
,Aaron Cohen,Elizabeth Havey,Calvin Tucker,Aldridk Gessa,John Rafferty,Joe Peters,7
Aaron Cohen,0,3,3,1,3,3,7
Elizabeth Havey,,0,2,1,4,1,7
Calvin Tucker,,,0,1,1,2,7
Aldridk Gessa,,,,0,1,1,7
John Rafferty,,,,,1,0,7
Joe Peters,,,,,,2,7
Total,6,5,3,2,6,5,7
,Delegate To The Republican National Convention 2nd District,,,,Attorney General - Republican,,9
,Calvin Tucker,Elizabeth Havey,Aaron Cohen,Aldridk Gessa,John Rafferty,Joe Peters,9
Calvin Tucker,0,3,2,1,4,0,9
Elizabeth Havey,,0,2,1,3,0,9
Aaron Cohen,,,0,0,2,0,9
Aldridk Gessa,,,,0,1,0,9
John Rafferty,,,,,0,0,9
Joe Peters,,,,,,0,9
Total,4,3,2,1,4,0,9
