col_1,col_2,col_3,division
,State Treasurer - Republican,Representative In Congress 2nd District - Republican,All
,Otto Voit,James A Jones,All
Otto Voit,5,32,All
James A Jones,,3,All
Total,37,35,All
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,1
,James A Jones,Otto Voit,1
James A Jones,0,5,1
Otto Voit,,0,1
Total,5,5,1
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,5
,James A Jones,Otto Voit,5
James A Jones,1,1,5
Otto Voit,,0,5
Total,2,1,5
,State Treasurer - Republican,Representative In Congress 2nd District - Republican,6
,Otto Voit,James A Jones,6
Otto Voit,1,1,6
James A Jones,,0,6
Total,2,1,6
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,7
,James A Jones,Otto Voit,7
James A Jones,0,3,7
Otto Voit,,0,7
Total,3,3,7
,State Treasurer - Republican,Representative In Congress 2nd District - Republican,10
,Otto Voit,James A Jones,10
Otto Voit,4,8,10
James A Jones,,1,10
Total,12,9,10
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,15
,James A Jones,Otto Voit,15
James A Jones,0,1,15
Otto Voit,,0,15
Total,1,1,15
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,16
,James A Jones,Otto Voit,16
James A Jones,0,1,16
Otto Voit,,0,16
Total,1,1,16
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,17
,James A Jones,Otto Voit,17
James A Jones,0,3,17
Otto Voit,,0,17
Total,3,3,17
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,19
,James A Jones,Otto Voit,19
James A Jones,0,1,19
Otto Voit,,0,19
Total,1,1,19
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,22
,James A Jones,Otto Voit,22
James A Jones,0,3,22
Otto Voit,,0,22
Total,3,3,22
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,24
,James A Jones,Otto Voit,24
James A Jones,0,1,24
Otto Voit,,0,24
Total,1,1,24
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,25
,James A Jones,Otto Voit,25
James A Jones,1,1,25
Otto Voit,,0,25
Total,2,1,25
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,26
,James A Jones,Otto Voit,26
James A Jones,0,2,26
Otto Voit,,0,26
Total,2,2,26
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,27
,James A Jones,Otto Voit,27
James A Jones,0,1,27
Otto Voit,,0,27
Total,1,1,27
