col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 2nd District - Democrat,,,,All
,Isabella Fitzgerald,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,All
Isabella Fitzgerald,184,"4,556","1,276",388,48,All
Dwight Evans,,"1,130",0,0,0,All
Chaka Fattah,,,349,0,0,All
Brian Anthony Gordon,,,,56,0,All
Dan Muroff,,,,,9,All
Total,"6,452","5,686","1,625",444,57,All
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 2nd District - Democrat,,,,1
,Isabella Fitzgerald,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,1
Isabella Fitzgerald,2,171,39,11,2,1
Dwight Evans,,27,0,0,0,1
Chaka Fattah,,,8,0,0,1
Brian Anthony Gordon,,,,6,0,1
Dan Muroff,,,,,0,1
Total,225,198,47,17,2,1
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 2nd District - Democrat,,,,2
,Isabella Fitzgerald,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,2
Isabella Fitzgerald,19,208,56,20,2,2
Dwight Evans,,23,0,0,0,2
Chaka Fattah,,,13,0,0,2
Brian Anthony Gordon,,,,2,0,2
Dan Muroff,,,,,0,2
Total,305,231,69,22,2,2
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 2nd District - Democrat,,,,3
,Isabella Fitzgerald,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,3
Isabella Fitzgerald,6,204,33,17,2,3
Dwight Evans,,34,0,0,0,3
Chaka Fattah,,,11,0,0,3
Brian Anthony Gordon,,,,2,0,3
Dan Muroff,,,,,1,3
Total,262,238,44,19,3,3
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 2nd District - Democrat,,,,4
,Isabella Fitzgerald,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,4
Isabella Fitzgerald,3,136,51,15,0,4
Dwight Evans,,40,0,0,0,4
Chaka Fattah,,,11,0,0,4
Brian Anthony Gordon,,,,1,0,4
Dan Muroff,,,,,0,4
Total,205,176,62,16,0,4
