col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
Ken Washington,,,,,0,16,5,3,20,20,14,13,10,13,5,3,12,12,5,3,3,2,3,2,1,1
Jerry T Jordan,,,,,,0,11,9,15,15,11,12,9,8,3,1,11,9,3,3,2,0,2,2,0,1
Lou Agre,,,,,,,1,18,3,5,3,2,1,2,9,10,3,1,6,7,6,6,7,3,4,1
Yasmeen Kaboud,,,,,,,,2,2,2,2,0,1,2,8,10,1,0,7,7,7,7,6,4,3,1
Mary Jo Daley,,,,,,,,,0,17,10,11,9,10,5,2,11,10,4,2,1,2,2,2,0,1
Mark Aronchick,,,,,,,,,,0,11,13,9,10,4,3,9,10,3,3,3,1,3,2,1,1
Vincent Hughes,,,,,,,,,,,0,10,10,11,3,2,10,10,3,1,2,1,1,1,1,1
Heather A Steinmiller,,,,,,,,,,,,0,7,8,2,0,9,9,2,2,2,0,1,2,0,1
Blondell Reynolds Brown,,,,,,,,,,,,,0,8,3,1,7,7,1,0,1,0,1,1,1,1
Nicole Allen White,,,,,,,,,,,,,,0,2,2,8,9,1,0,1,1,1,0,1,1
Tonya Diane Bah,,,,,,,,,,,,,,,1,8,3,0,6,7,5,6,6,4,4,1
Ariana Flores Gordon,,,,,,,,,,,,,,,,0,1,0,7,6,6,7,6,3,3,1
Joe Foster,,,,,,,,,,,,,,,,,0,8,3,2,2,1,1,2,0,1
Michelle W Singer,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,0,0,1
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,0,6,7,6,5,4,2,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,7,6,5,5,3,1
William Leopold,,,,,,,,,,,,,,,,,,,,,0,5,6,5,3,1
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,0,4,3,3,1
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,2,1
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,92,50,43,36,29,28,26,25,24,23,15,14,13,13,13,12,12,12,11,10,10,9,8,6,4,1
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,2
,Vincent Hughes,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Vincent Hughes,Mary Jo Daley,Ken Washington,Mark Aronchick,Joe Foster,Blondell Reynolds Brown,Lou Agre,Yasmeen Kaboud,Nicole Allen White,Michelle W Singer,Heather A Steinmiller,Carol Rose Fleischman,Gwen Snyder,Sherrie Cohen,Ariana Flores Gordon,Hamdi Soysal,Waleed Shahid,Margaret Lenzi,Tonya Diane Bah,William Leopold,2
Vincent Hughes,9,70,56,47,42,36,36,31,31,29,29,28,29,26,27,24,22,21,19,17,17,15,15,14,11,2
Cindy Bass,,5,50,47,45,30,33,29,28,28,26,15,11,26,27,25,7,10,6,5,6,5,5,5,3,2
Malcolm Kenyatta,,,0,46,40,32,31,28,29,25,25,13,12,25,23,24,8,10,8,5,7,6,4,4,4,2
Katherine J Gilmore,,,,0,40,29,29,27,27,25,25,11,8,24,23,23,6,7,6,3,5,4,3,3,2,2
Jerry T Jordan,,,,,0,26,26,24,22,24,23,12,8,23,22,22,5,7,4,3,4,2,2,2,1,2
Vincent Hughes,,,,,,0,31,32,27,30,31,4,5,31,28,28,6,7,5,3,2,6,3,3,2,2
Mary Jo Daley,,,,,,,0,30,30,27,26,8,6,27,28,26,5,7,6,4,6,3,1,4,1,2
Ken Washington,,,,,,,,0,26,28,28,4,5,28,27,27,7,6,4,3,4,3,1,2,1,2
Mark Aronchick,,,,,,,,,0,24,21,6,5,24,24,22,6,7,8,5,6,4,3,4,2,2
Joe Foster,,,,,,,,,,0,27,5,4,28,28,26,4,6,3,3,3,3,3,2,1,2
Blondell Reynolds Brown,,,,,,,,,,,0,3,3,27,26,26,4,5,1,1,1,2,2,1,0,2
Lou Agre,,,,,,,,,,,,0,20,4,3,2,17,14,16,16,16,13,13,13,10,2
Yasmeen Kaboud,,,,,,,,,,,,,1,3,2,3,17,15,14,14,15,13,13,12,12,2
Nicole Allen White,,,,,,,,,,,,,,0,28,28,4,3,2,3,2,4,2,1,1,2
Michelle W Singer,,,,,,,,,,,,,,,0,27,3,4,1,2,2,1,0,1,0,2
Heather A Steinmiller,,,,,,,,,,,,,,,,0,2,3,0,1,1,1,0,0,1,2
Carol Rose Fleischman,,,,,,,,,,,,,,,,,0,14,17,16,16,14,13,13,11,2
Gwen Snyder,,,,,,,,,,,,,,,,,,0,14,13,12,11,12,12,10,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,15,15,13,12,13,11,2
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,,0,15,13,12,12,10,2
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,12,11,12,10,2
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,14,12,12,2
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,12,11,2
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,11,2
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,120,81,61,51,48,41,39,36,34,33,32,32,32,31,30,28,24,22,20,18,18,17,16,15,12,2
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,3
,Vincent Hughes,Cindy Bass,Malcolm Kenyatta,Jerry T Jordan,Katherine J Gilmore,Mary Jo Daley,Ken Washington,Vincent Hughes,Mark Aronchick,Blondell Reynolds Brown,Michelle W Singer,Nicole Allen White,Heather A Steinmiller,Joe Foster,Lou Agre,Yasmeen Kaboud,Sherrie Cohen,Hamdi Soysal,Carol Rose Fleischman,Margaret Lenzi,Gwen Snyder,Ariana Flores Gordon,Waleed Shahid,Tonya Diane Bah,William Leopold,3
Vincent Hughes,9,90,77,75,69,58,54,52,51,49,48,47,46,46,33,32,19,16,14,13,15,14,12,9,9,3
Cindy Bass,,2,74,77,67,56,54,50,51,46,48,46,44,43,23,19,12,10,8,9,8,9,5,4,5,3
Malcolm Kenyatta,,,1,75,65,57,49,50,50,42,48,47,45,41,23,15,11,8,8,9,6,6,6,3,2,3
Jerry T Jordan,,,,0,64,54,50,50,52,44,47,45,46,43,25,17,12,8,9,9,8,8,6,4,3,3
Katherine J Gilmore,,,,,2,56,51,49,52,42,48,47,44,43,15,17,11,6,6,8,5,5,5,2,3,3
Mary Jo Daley,,,,,,0,53,50,51,46,48,50,48,45,10,8,9,8,7,7,5,3,7,2,1,3
Ken Washington,,,,,,,0,50,50,46,49,48,46,43,8,9,9,6,7,6,5,5,3,2,2,3
Vincent Hughes,,,,,,,,0,47,46,50,49,48,46,9,8,9,5,6,8,4,3,6,2,2,3
Mark Aronchick,,,,,,,,,0,40,45,44,44,43,9,8,9,2,5,8,6,5,4,3,0,3
Blondell Reynolds Brown,,,,,,,,,,0,42,42,44,40,4,6,5,3,4,4,2,1,3,1,2,3
Michelle W Singer,,,,,,,,,,,0,48,45,41,6,8,7,5,5,7,3,4,4,1,2,3
Nicole Allen White,,,,,,,,,,,,0,46,42,5,5,4,3,2,5,1,1,3,0,0,3
Heather A Steinmiller,,,,,,,,,,,,,0,43,6,5,6,3,4,6,3,1,4,2,1,3
Joe Foster,,,,,,,,,,,,,,0,5,6,6,1,2,6,4,1,4,3,1,3
Lou Agre,,,,,,,,,,,,,,,1,22,13,13,15,11,11,12,9,9,6,3
Yasmeen Kaboud,,,,,,,,,,,,,,,,0,14,14,13,11,12,13,8,10,8,3
Sherrie Cohen,,,,,,,,,,,,,,,,,0,13,14,11,11,12,10,9,8,3
Hamdi Soysal,,,,,,,,,,,,,,,,,,0,14,9,12,12,10,7,9,3
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,0,11,11,12,9,9,8,3
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,0,9,9,8,10,7,3
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,0,11,8,8,7,3
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,,,,0,7,8,9,3
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,0,7,7,3
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,7,3
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,131,100,87,83,81,65,60,58,57,52,52,51,50,48,42,35,21,19,17,17,16,15,14,11,10,3
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,4
,Vincent Hughes,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Ken Washington,Vincent Hughes,Mary Jo Daley,Blondell Reynolds Brown,Joe Foster,Nicole Allen White,Mark Aronchick,Michelle W Singer,Heather A Steinmiller,Lou Agre,Yasmeen Kaboud,Tonya Diane Bah,William Leopold,Ariana Flores Gordon,Sherrie Cohen,Gwen Snyder,Hamdi Soysal,Carol Rose Fleischman,Waleed Shahid,Margaret Lenzi,4
Vincent Hughes,17,74,55,55,48,42,40,38,37,35,34,33,32,30,25,23,17,16,15,16,14,13,10,11,10,4
Cindy Bass,,7,53,51,49,39,37,40,37,36,35,34,32,31,12,13,9,7,9,8,8,6,4,4,3,4
Katherine J Gilmore,,,0,49,45,41,38,40,39,39,34,34,34,31,13,11,5,7,6,4,6,6,4,2,1,4
Malcolm Kenyatta,,,,0,47,38,39,37,36,34,35,33,31,30,13,13,7,8,8,5,7,6,5,4,3,4
Jerry T Jordan,,,,,1,37,36,37,35,33,35,33,32,31,11,9,7,5,5,5,7,4,4,2,2,4
Ken Washington,,,,,,1,39,36,38,38,37,32,34,33,6,5,7,6,3,2,5,6,3,1,3,4
Vincent Hughes,,,,,,,0,34,38,34,36,31,33,31,7,9,8,8,7,5,9,8,6,4,2,4
Mary Jo Daley,,,,,,,,0,37,37,34,34,33,33,8,6,4,4,4,5,5,2,2,0,1,4
Blondell Reynolds Brown,,,,,,,,,0,38,37,34,36,33,8,6,6,8,5,5,8,6,4,2,2,4
Joe Foster,,,,,,,,,,0,35,32,34,32,7,5,6,7,3,3,6,5,2,1,2,4
Nicole Allen White,,,,,,,,,,,0,31,35,33,5,4,6,5,3,2,6,4,3,2,3,4
Mark Aronchick,,,,,,,,,,,,0,29,29,6,5,5,6,5,6,5,5,3,2,2,4
Michelle W Singer,,,,,,,,,,,,,0,31,6,3,4,5,2,2,5,4,3,1,1,4
Heather A Steinmiller,,,,,,,,,,,,,,0,2,3,3,2,1,2,4,2,2,1,1,4
Lou Agre,,,,,,,,,,,,,,,0,15,7,10,10,9,9,9,8,7,6,4
Yasmeen Kaboud,,,,,,,,,,,,,,,,0,9,9,12,10,11,9,8,8,6,4
Tonya Diane Bah,,,,,,,,,,,,,,,,,0,11,11,11,10,10,7,9,9,4
William Leopold,,,,,,,,,,,,,,,,,,0,9,11,10,11,8,8,9,4
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,1,10,9,10,8,9,7,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,10,9,8,9,8,4
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,0,9,8,8,6,4
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,0,8,9,7,4
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,,,0,7,5,4
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,7,4
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,118,86,61,61,53,48,45,43,42,41,39,37,36,35,26,23,17,17,16,16,14,14,11,11,10,4
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,5
,Vincent Hughes,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Ken Washington,Mary Jo Daley,Vincent Hughes,Michelle W Singer,Yasmeen Kaboud,Blondell Reynolds Brown,Heather A Steinmiller,Mark Aronchick,Nicole Allen White,Lou Agre,Joe Foster,Ariana Flores Gordon,Carol Rose Fleischman,Hamdi Soysal,Gwen Snyder,William Leopold,Sherrie Cohen,Tonya Diane Bah,Margaret Lenzi,Waleed Shahid,5
Vincent Hughes,8,84,64,52,50,47,38,37,33,27,33,30,30,30,25,26,16,17,15,13,14,12,13,11,10,5
Cindy Bass,,5,60,54,48,43,35,33,33,16,28,31,31,29,17,26,7,8,8,6,6,6,7,5,4,5
Malcolm Kenyatta,,,1,52,49,42,37,34,32,14,29,31,31,30,16,28,7,7,7,4,6,4,7,5,5,5
Katherine J Gilmore,,,,1,45,34,31,26,28,13,25,29,28,26,13,23,5,4,5,5,4,4,5,3,2,5
Jerry T Jordan,,,,,1,33,29,27,25,12,24,26,27,25,14,23,7,4,6,4,6,4,5,4,3,5
Ken Washington,,,,,,0,34,33,32,6,27,31,30,31,10,27,7,7,8,4,7,5,7,5,4,5
Mary Jo Daley,,,,,,,0,31,30,3,28,27,28,27,3,26,3,5,3,1,1,1,2,0,2,5
Vincent Hughes,,,,,,,,2,26,3,27,24,25,27,6,22,4,5,4,0,4,1,4,3,2,5
Michelle W Singer,,,,,,,,,0,2,25,28,26,24,5,23,3,3,3,3,2,2,2,1,1,5
Yasmeen Kaboud,,,,,,,,,,3,4,2,2,3,22,2,14,11,13,12,14,13,11,9,8,5
Blondell Reynolds Brown,,,,,,,,,,,0,24,24,22,5,23,3,4,4,3,3,1,4,2,3,5
Heather A Steinmiller,,,,,,,,,,,,0,26,24,4,25,2,1,2,3,2,2,3,1,1,5
Mark Aronchick,,,,,,,,,,,,,0,25,2,24,1,1,1,1,1,0,1,1,1,5
Nicole Allen White,,,,,,,,,,,,,,0,6,21,4,4,4,2,4,2,5,4,2,5
Lou Agre,,,,,,,,,,,,,,,0,2,16,12,15,13,15,13,12,11,10,5
Joe Foster,,,,,,,,,,,,,,,,0,1,2,2,1,1,0,2,0,2,5
Ariana Flores Gordon,,,,,,,,,,,,,,,,,1,12,14,12,14,13,10,9,8,5
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,0,14,10,12,11,10,9,9,5
Hamdi Soysal,,,,,,,,,,,,,,,,,,,0,11,13,14,10,9,9,5
Gwen Snyder,,,,,,,,,,,,,,,,,,,,0,12,12,10,8,9,5
William Leopold,,,,,,,,,,,,,,,,,,,,,0,12,12,11,9,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,0,10,8,7,5
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,0,11,8,5
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,7,5
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,119,93,71,58,54,48,40,40,35,35,34,32,32,32,29,28,20,19,18,16,16,15,15,12,12,5
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,6
,Vincent Hughes,Cindy Bass,Malcolm Kenyatta,Jerry T Jordan,Katherine J Gilmore,Vincent Hughes,Blondell Reynolds Brown,Mary Jo Daley,Mark Aronchick,Michelle W Singer,Ken Washington,Heather A Steinmiller,Joe Foster,Nicole Allen White,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Margaret Lenzi,William Leopold,Sherrie Cohen,Waleed Shahid,Gwen Snyder,Tonya Diane Bah,Carol Rose Fleischman,Hamdi Soysal,6
Vincent Hughes,12,108,92,90,89,69,65,67,65,65,62,61,61,59,32,28,20,17,18,17,17,16,15,14,14,6
Cindy Bass,,0,92,92,90,71,68,70,69,68,65,66,66,62,11,10,6,6,5,6,3,4,4,2,3,6
Malcolm Kenyatta,,,1,90,91,70,66,67,65,68,65,64,66,63,14,12,8,9,8,7,5,6,6,4,5,6
Jerry T Jordan,,,,1,90,67,65,66,66,68,64,64,65,60,12,14,8,7,7,8,5,5,3,3,5,6
Katherine J Gilmore,,,,,1,68,65,68,65,67,64,64,67,60,11,8,4,8,4,4,3,4,1,3,3,6
Vincent Hughes,,,,,,0,70,68,68,71,69,68,70,63,9,8,8,10,8,8,6,7,7,5,5,6
Blondell Reynolds Brown,,,,,,,2,66,68,68,70,67,66,61,4,4,4,4,3,3,1,3,2,1,1,6
Mary Jo Daley,,,,,,,,0,72,67,64,66,67,62,7,5,4,7,5,4,3,4,2,3,3,6
Mark Aronchick,,,,,,,,,0,66,66,66,66,62,5,5,3,6,4,3,1,3,3,1,1,6
Michelle W Singer,,,,,,,,,,0,67,68,68,63,8,6,6,9,6,6,5,5,4,4,5,6
Ken Washington,,,,,,,,,,,0,67,67,60,3,5,4,5,3,3,1,2,1,0,0,6
Heather A Steinmiller,,,,,,,,,,,,0,66,60,4,4,3,4,3,3,2,1,1,0,2,6
Joe Foster,,,,,,,,,,,,,0,62,4,2,2,5,3,2,1,1,1,0,1,6
Nicole Allen White,,,,,,,,,,,,,,0,5,2,3,6,3,3,1,3,3,1,1,6
Yasmeen Kaboud,,,,,,,,,,,,,,,0,19,14,14,15,13,14,14,14,14,13,6
Lou Agre,,,,,,,,,,,,,,,,0,16,12,16,15,14,14,13,13,13,6
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,12,15,14,14,14,13,13,13,6
Margaret Lenzi,,,,,,,,,,,,,,,,,,0,12,11,12,13,11,13,11,6
William Leopold,,,,,,,,,,,,,,,,,,,0,14,14,14,14,13,13,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,13,13,12,12,12,6
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,0,13,12,13,13,6
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,0,13,14,12,6
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,0,12,11,6
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,,,,0,12,6
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,159,121,105,101,100,79,77,77,75,75,73,71,71,67,34,29,20,18,18,17,17,16,15,14,14,6
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,7
,Vincent Hughes,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Ken Washington,Vincent Hughes,Mary Jo Daley,Nicole Allen White,Blondell Reynolds Brown,Joe Foster,Michelle W Singer,Heather A Steinmiller,Mark Aronchick,Yasmeen Kaboud,Lou Agre,Sherrie Cohen,Ariana Flores Gordon,Tonya Diane Bah,Waleed Shahid,Carol Rose Fleischman,Gwen Snyder,Hamdi Soysal,Margaret Lenzi,William Leopold,7
Vincent Hughes,11,59,52,52,48,37,34,33,33,32,30,31,29,31,33,31,15,14,14,14,13,12,13,12,12,7
Cindy Bass,,1,54,55,52,39,37,39,38,35,35,36,35,34,16,17,4,3,3,2,2,2,3,2,2,7
Katherine J Gilmore,,,1,54,51,37,35,35,36,34,35,33,34,33,15,16,4,1,1,1,1,1,1,1,2,7
Malcolm Kenyatta,,,,0,50,39,38,37,38,37,34,36,34,35,15,14,3,1,1,1,1,1,1,1,1,7
Jerry T Jordan,,,,,1,35,33,35,35,31,33,32,33,31,14,14,2,0,0,0,0,0,0,0,1,7
Ken Washington,,,,,,0,38,38,37,35,35,34,34,33,4,4,4,3,3,3,2,3,3,2,2,7
Vincent Hughes,,,,,,,1,37,37,37,35,34,34,33,3,2,3,1,1,1,1,1,1,1,1,7
Mary Jo Daley,,,,,,,,1,38,34,35,35,35,33,2,2,3,1,1,0,1,1,1,1,1,7
Nicole Allen White,,,,,,,,,0,34,36,36,35,34,1,1,3,0,0,0,0,0,0,0,1,7
Blondell Reynolds Brown,,,,,,,,,,0,33,33,33,33,3,2,2,1,1,1,1,1,1,1,0,7
Joe Foster,,,,,,,,,,,0,33,34,32,2,2,4,1,1,1,1,1,1,1,2,7
Michelle W Singer,,,,,,,,,,,,0,34,34,1,1,3,0,0,0,0,0,0,0,1,7
Heather A Steinmiller,,,,,,,,,,,,,0,33,1,1,3,0,0,0,0,0,0,0,1,7
Mark Aronchick,,,,,,,,,,,,,,0,1,1,3,0,0,0,0,0,0,0,1,7
Yasmeen Kaboud,,,,,,,,,,,,,,,0,28,14,13,15,15,15,14,14,14,13,7
Lou Agre,,,,,,,,,,,,,,,,0,13,14,15,14,14,14,15,14,13,7
Sherrie Cohen,,,,,,,,,,,,,,,,,0,13,13,13,13,13,13,13,14,7
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,0,14,13,13,13,14,13,12,7
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,0,15,15,14,15,14,13,7
Waleed Shahid,,,,,,,,,,,,,,,,,,,,0,14,13,14,13,13,7
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,0,14,14,14,13,7
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,0,14,14,13,7
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,0,14,13,7
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,13,7
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,98,68,61,59,56,43,41,40,40,38,37,37,35,35,35,33,17,16,16,16,15,15,15,14,14,7
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,8
,Vincent Hughes,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Ken Washington,Vincent Hughes,Blondell Reynolds Brown,Heather A Steinmiller,Nicole Allen White,Mary Jo Daley,Michelle W Singer,Mark Aronchick,Joe Foster,Lou Agre,Yasmeen Kaboud,Ariana Flores Gordon,Sherrie Cohen,Carol Rose Fleischman,Hamdi Soysal,Gwen Snyder,Tonya Diane Bah,Margaret Lenzi,William Leopold,Waleed Shahid,8
Vincent Hughes,12,130,105,97,90,79,78,76,75,74,72,73,72,71,46,46,34,30,26,24,21,16,17,16,16,8
Cindy Bass,,8,106,98,94,83,74,75,78,75,74,75,76,74,24,21,18,17,11,9,9,7,8,7,4,8
Katherine J Gilmore,,,1,98,93,75,71,73,77,73,72,73,75,70,20,21,18,17,14,11,7,5,6,5,4,8
Malcolm Kenyatta,,,,1,90,71,69,68,71,68,69,69,71,67,23,19,16,16,12,10,7,5,6,6,4,8
Jerry T Jordan,,,,,0,70,66,65,72,68,70,69,75,67,22,18,13,15,9,7,6,5,5,7,3,8
Ken Washington,,,,,,0,76,75,71,74,72,73,73,73,10,3,10,9,2,4,4,3,3,3,2,8
Vincent Hughes,,,,,,,0,76,71,71,68,71,68,71,9,3,7,8,2,4,2,4,4,4,3,8
Blondell Reynolds Brown,,,,,,,,0,72,74,66,73,67,70,9,5,10,10,4,4,5,7,6,6,4,8
Heather A Steinmiller,,,,,,,,,0,73,70,76,73,70,9,7,10,11,5,4,5,6,6,6,2,8
Nicole Allen White,,,,,,,,,,0,66,74,69,72,7,5,9,8,4,1,4,6,5,3,3,8
