col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,division
Jerry T Jordan,,,,1,75,66,73,69,68,69,68,64,65,12,9,9,8,8,10,8,5,6,6,5,63,12,10,5,2,0,1
Mary Jo Daley,,,,,0,74,78,74,74,75,72,68,69,8,8,7,6,5,8,6,3,3,3,2,67,9,6,4,2,0,1
Vincent Hughes,,,,,,1,71,73,67,71,70,71,70,5,6,5,4,3,5,3,4,4,4,4,59,11,5,5,2,0,1
Ken Washington,,,,,,,0,75,70,74,71,70,70,10,8,8,6,6,8,6,4,5,4,3,62,10,4,5,2,0,1
Nicole Allen White,,,,,,,,0,67,72,70,69,70,6,4,5,2,2,6,3,2,4,4,3,64,9,3,4,1,0,1
Mark Aronchick,,,,,,,,,0,66,67,63,64,9,9,6,7,6,8,5,2,2,3,1,58,9,4,5,2,0,1
Heather A Steinmiller,,,,,,,,,,0,71,70,69,4,3,2,2,2,4,0,3,2,3,2,58,8,4,4,2,0,1
Michelle W Singer,,,,,,,,,,,0,69,68,5,5,3,3,3,5,1,2,3,3,2,57,9,3,5,2,0,1
Blondell Reynolds Brown,,,,,,,,,,,,0,68,4,3,4,4,2,2,0,3,2,3,2,55,8,3,6,3,0,1
Joe Foster,,,,,,,,,,,,,0,4,3,3,2,1,3,1,3,2,2,2,56,9,3,4,2,0,1
Yasmeen Kaboud,,,,,,,,,,,,,,0,27,29,26,25,24,23,21,22,20,17,18,7,6,6,2,1,1
Lou Agre,,,,,,,,,,,,,,,0,26,26,26,25,21,21,22,20,19,17,10,6,3,2,0,1
Ariana Flores Gordon,,,,,,,,,,,,,,,,0,28,26,26,24,22,24,22,20,16,8,5,3,2,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,0,26,23,23,20,20,19,18,15,7,5,4,2,0,1
Hamdi Soysal,,,,,,,,,,,,,,,,,,0,24,22,21,23,21,19,17,6,2,3,2,0,1
Gwen Snyder,,,,,,,,,,,,,,,,,,,0,22,20,21,21,20,15,8,3,2,1,0,1
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,0,18,19,17,17,14,6,4,1,1,1,1
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,0,21,21,20,12,6,3,2,2,1,1
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,21,20,16,6,2,1,1,0,1
William Leopold,,,,,,,,,,,,,,,,,,,,,,,0,19,14,4,3,2,1,0,1
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,13,6,2,0,2,0,1
Vanessa L Brown,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1
Wanda Logan,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,1
Ray Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Movita Johnson Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
Darryl Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Ted Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,117,102,99,96,89,84,83,81,78,77,76,75,74,40,38,34,33,30,29,28,26,26,24,23,96,31,21,13,5,1,1
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,,2
,Cindy Bass,Malcolm Kenyatta,Vincent Hughes,Blondell Reynolds Brown,Katherine J Gilmore,Mary Jo Daley,Ken Washington,Jerry T Jordan,Mark Aronchick,Michelle W Singer,Nicole Allen White,Joe Foster,Heather A Steinmiller,Yasmeen Kaboud,Lou Agre,Sherrie Cohen,Carol Rose Fleischman,Hamdi Soysal,Gwen Snyder,Ariana Flores Gordon,William Leopold,Waleed Shahid,Tonya Diane Bah,Margaret Lenzi,Vanessa L Brown,Wanda Logan,Movita Johnson Harrell,Ray Bailey,Darryl Thomas,Ted Smith,2
Cindy Bass,1,143,131,127,138,134,125,126,125,119,116,109,108,16,17,15,16,14,17,14,14,10,7,8,88,36,15,18,7,1,2
Malcolm Kenyatta,,0,120,120,133,131,120,124,121,113,111,110,107,15,15,12,10,11,12,9,10,6,5,4,79,27,16,14,8,2,2
Vincent Hughes,,,0,130,110,117,120,106,113,117,114,112,108,12,15,14,14,14,15,14,15,12,8,10,82,17,12,15,6,1,2
Blondell Reynolds Brown,,,,0,110,115,119,110,110,112,112,109,106,10,14,11,11,11,12,11,11,9,7,7,81,18,12,13,6,1,2
Katherine J Gilmore,,,,,0,123,113,114,119,107,104,101,101,14,12,8,10,8,11,8,7,5,3,1,73,23,13,16,6,2,2
Mary Jo Daley,,,,,,0,119,113,122,116,111,106,109,10,11,11,9,9,11,8,8,5,2,3,77,21,13,12,6,1,2
Ken Washington,,,,,,,0,107,113,115,116,108,106,10,10,10,8,9,10,9,12,8,4,6,74,19,11,13,7,2,2
Jerry T Jordan,,,,,,,,0,109,100,101,99,96,10,10,9,11,8,8,6,8,4,4,3,77,19,9,15,5,1,2
Mark Aronchick,,,,,,,,,1,107,104,106,101,10,10,8,11,6,9,7,7,3,2,1,74,16,13,14,6,1,2
Michelle W Singer,,,,,,,,,,0,110,102,108,8,7,8,9,6,10,8,9,6,1,3,76,15,11,12,5,1,2
Nicole Allen White,,,,,,,,,,,1,105,105,8,9,10,7,10,11,9,10,7,4,5,73,15,11,11,8,1,2
Joe Foster,,,,,,,,,,,,0,100,9,9,6,7,8,10,6,8,7,5,3,67,13,11,11,8,2,2
Heather A Steinmiller,,,,,,,,,,,,,0,8,7,8,7,7,10,6,5,3,2,1,69,14,9,9,7,1,2
Yasmeen Kaboud,,,,,,,,,,,,,,1,38,35,35,36,31,32,30,29,26,23,18,14,8,5,3,1,2
Lou Agre,,,,,,,,,,,,,,,0,36,34,36,34,36,34,29,26,24,16,13,8,6,3,1,2
Sherrie Cohen,,,,,,,,,,,,,,,,0,36,39,34,36,33,29,27,26,16,10,9,4,2,2,2
Carol Rose Fleischman,,,,,,,,,,,,,,,,,0,35,35,31,33,28,27,23,16,8,7,8,2,1,2
Hamdi Soysal,,,,,,,,,,,,,,,,,,0,34,37,33,30,28,28,15,11,8,5,2,1,2
Gwen Snyder,,,,,,,,,,,,,,,,,,,0,33,35,29,29,27,13,9,10,6,2,1,2
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,,0,31,28,26,26,14,10,8,6,1,1,2
William Leopold,,,,,,,,,,,,,,,,,,,,,0,31,27,28,15,9,7,5,2,1,2
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,27,26,13,10,7,2,0,1,2
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,0,25,9,7,8,3,1,1,2
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,10,7,7,3,0,0,2
Vanessa L Brown,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,2
Wanda Logan,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,2
Movita Johnson Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,2
Ray Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2
Darryl Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Ted Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,179,157,146,144,144,141,136,134,133,127,127,118,116,52,50,47,46,46,45,43,42,37,31,30,121,47,25,25,10,2,2
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,,3
,Cindy Bass,Malcolm Kenyatta,Mary Jo Daley,Jerry T Jordan,Joe Foster,Katherine J Gilmore,Ken Washington,Mark Aronchick,Vincent Hughes,Nicole Allen White,Blondell Reynolds Brown,Heather A Steinmiller,Lou Agre,Waleed Shahid,William Leopold,Ariana Flores Gordon,Carol Rose Fleischman,Margaret Lenzi,Sherrie Cohen,Tonya Diane Bah,Yasmeen Kaboud,Gwen Snyder,Hamdi Soysal,Michelle W Singer,Vanessa L Brown,Wanda Logan,Movita Johnson Harrell,Ray Bailey,Darryl Thomas,Ted Smith,3
Cindy Bass,0,8,8,7,7,8,7,7,7,7,6,5,2,2,1,1,0,1,1,0,1,0,0,3,3,2,2,0,1,0,3
Malcolm Kenyatta,,0,9,8,8,8,8,8,8,7,6,6,3,2,2,1,1,2,2,1,1,0,0,3,4,1,2,0,1,0,3
Mary Jo Daley,,,0,8,8,8,8,8,8,7,6,6,3,2,2,1,1,2,2,1,1,0,0,3,4,1,2,0,1,0,3
Jerry T Jordan,,,,0,7,7,7,7,7,6,5,5,3,2,2,1,1,2,2,1,1,0,0,3,4,1,1,0,1,0,3
Joe Foster,,,,,0,7,7,7,8,7,6,6,3,2,2,1,1,2,2,1,1,0,0,3,4,0,2,0,1,0,3
Katherine J Gilmore,,,,,,0,7,7,7,7,6,5,2,2,1,1,0,1,1,0,1,0,0,3,3,1,2,0,1,0,3
Ken Washington,,,,,,,0,8,7,6,5,6,2,1,1,1,1,1,2,1,0,0,0,3,4,1,2,0,1,0,3
Mark Aronchick,,,,,,,,0,7,6,5,6,2,1,1,1,1,1,2,1,0,0,0,3,4,1,2,0,1,0,3
Vincent Hughes,,,,,,,,,0,7,6,6,3,2,2,1,1,2,2,1,1,0,0,3,4,0,2,0,1,0,3
Nicole Allen White,,,,,,,,,,0,6,5,2,2,1,1,0,1,1,0,1,0,0,3,3,0,2,0,1,0,3
Blondell Reynolds Brown,,,,,,,,,,,0,5,1,1,1,0,0,1,0,0,1,0,0,3,3,0,2,0,0,0,3
Heather A Steinmiller,,,,,,,,,,,,0,1,0,1,0,1,1,1,1,0,0,0,3,4,0,2,0,0,0,3
Lou Agre,,,,,,,,,,,,,0,5,5,4,4,4,4,4,4,3,3,0,1,2,0,1,1,0,3
Waleed Shahid,,,,,,,,,,,,,,0,4,4,3,3,3,3,4,3,3,0,0,2,0,1,1,0,3
William Leopold,,,,,,,,,,,,,,,0,3,4,4,3,4,4,3,3,0,1,2,0,1,0,0,3
Ariana Flores Gordon,,,,,,,,,,,,,,,,0,3,2,3,3,3,3,3,0,0,2,0,1,1,0,3
Carol Rose Fleischman,,,,,,,,,,,,,,,,,0,3,3,4,3,3,3,0,1,2,0,1,0,0,3
Margaret Lenzi,,,,,,,,,,,,,,,,,,0,3,3,3,2,2,0,1,2,0,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,3,2,2,2,0,1,2,0,0,1,0,3
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,1,2,0,1,0,0,3
Yasmeen Kaboud,,,,,,,,,,,,,,,,,,,,,0,3,3,0,0,2,0,1,0,0,3
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,2,0,1,0,0,3
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,1,0,0,3
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,3
Vanessa L Brown,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Wanda Logan,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Movita Johnson Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Ray Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3
Darryl Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Ted Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,9,9,9,8,8,8,8,8,8,7,6,6,6,5,5,4,4,4,4,4,4,3,3,3,4,4,2,2,1,0,3
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,,4
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Vincent Hughes,Mark Aronchick,Mary Jo Daley,Jerry T Jordan,Ken Washington,Blondell Reynolds Brown,Heather A Steinmiller,Joe Foster,Michelle W Singer,Nicole Allen White,Lou Agre,Ariana Flores Gordon,Yasmeen Kaboud,Sherrie Cohen,Carol Rose Fleischman,Hamdi Soysal,Gwen Snyder,Waleed Shahid,Margaret Lenzi,William Leopold,Tonya Diane Bah,Vanessa L Brown,Wanda Logan,Movita Johnson Harrell,Ray Bailey,Ted Smith,Darryl Thomas,4
Cindy Bass,2,63,60,57,58,59,57,55,52,51,52,52,50,15,15,12,10,10,8,7,7,7,8,5,42,19,9,12,1,0,4
Malcolm Kenyatta,,0,58,54,53,54,55,52,49,51,51,48,49,9,9,8,8,5,5,5,6,4,5,3,39,9,8,7,0,0,4
Katherine J Gilmore,,,0,52,50,50,53,52,48,48,48,46,47,10,10,11,12,6,6,6,5,7,5,3,37,8,6,7,2,1,4
Vincent Hughes,,,,0,52,53,49,55,54,51,52,49,51,4,6,4,8,4,5,4,5,4,4,2,40,3,7,6,0,1,4
Mark Aronchick,,,,,0,56,52,52,49,50,50,48,47,8,9,6,5,4,3,4,3,2,4,2,39,5,6,6,1,0,4
Mary Jo Daley,,,,,,0,53,53,47,51,51,48,48,8,9,5,5,5,4,5,3,1,3,2,34,8,6,6,0,0,4
Jerry T Jordan,,,,,,,0,48,45,48,48,47,46,10,10,9,5,6,5,7,6,4,5,5,33,7,7,6,1,0,4
Ken Washington,,,,,,,,0,49,52,52,50,49,8,9,6,7,6,5,5,4,2,3,1,36,4,6,6,0,1,4
Blondell Reynolds Brown,,,,,,,,,0,50,49,46,49,4,6,5,6,4,4,3,5,5,5,3,36,2,7,5,0,1,4
Heather A Steinmiller,,,,,,,,,,0,52,48,49,5,6,5,5,3,3,3,4,2,3,1,34,4,7,5,0,0,4
Joe Foster,,,,,,,,,,,0,48,49,5,7,5,5,3,3,4,4,3,5,2,36,3,5,6,0,0,4
Michelle W Singer,,,,,,,,,,,,0,48,6,8,5,3,4,3,4,5,3,4,2,34,3,6,5,0,0,4
Nicole Allen White,,,,,,,,,,,,,0,3,6,4,3,3,3,4,4,1,1,3,34,3,5,5,0,1,4
Lou Agre,,,,,,,,,,,,,,0,21,20,16,18,16,14,13,12,13,13,11,9,3,1,1,1,4
Ariana Flores Gordon,,,,,,,,,,,,,,,1,15,17,18,17,16,13,12,14,13,12,6,4,0,1,1,4
Yasmeen Kaboud,,,,,,,,,,,,,,,,1,14,14,13,12,10,11,10,11,8,9,2,2,1,1,4
Sherrie Cohen,,,,,,,,,,,,,,,,,0,15,16,14,12,14,13,11,12,4,4,1,0,1,4
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,0,17,13,13,11,12,13,9,5,3,0,0,1,4
Hamdi Soysal,,,,,,,,,,,,,,,,,,,0,14,13,11,12,13,9,4,3,0,0,1,4
Gwen Snyder,,,,,,,,,,,,,,,,,,,,0,12,10,11,13,7,3,5,0,0,1,4
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,0,11,13,13,7,2,5,1,0,1,4
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,0,13,10,8,2,4,1,0,0,4
William Leopold,,,,,,,,,,,,,,,,,,,,,,,0,11,9,2,4,0,0,0,4
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,6,3,3,0,0,1,4
Vanessa L Brown,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,4
Wanda Logan,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,4
Movita Johnson Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,4
Ray Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Ted Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4
Darryl Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4
Total,93,70,68,64,63,62,61,59,57,56,55,54,53,28,26,26,23,20,18,17,17,16,16,14,57,28,16,13,3,2,4
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,,6
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Vincent Hughes,Ken Washington,Mary Jo Daley,Blondell Reynolds Brown,Nicole Allen White,Michelle W Singer,Heather A Steinmiller,Mark Aronchick,Joe Foster,Yasmeen Kaboud,Sherrie Cohen,Lou Agre,Ariana Flores Gordon,Gwen Snyder,William Leopold,Carol Rose Fleischman,Margaret Lenzi,Waleed Shahid,Hamdi Soysal,Tonya Diane Bah,Vanessa L Brown,Wanda Logan,Ray Bailey,Movita Johnson Harrell,Darryl Thomas,Ted Smith,6
Cindy Bass,0,138,126,127,115,110,111,108,108,103,103,102,96,22,22,18,17,16,15,16,15,15,12,11,44,46,27,15,19,6,6
Malcolm Kenyatta,,0,119,123,108,106,106,101,103,100,98,101,91,20,18,17,13,14,13,12,11,14,10,11,40,33,25,14,17,4,6
Katherine J Gilmore,,,0,116,104,102,103,99,100,99,97,97,94,19,16,14,16,14,11,11,10,11,9,7,35,35,22,11,16,6,6
Jerry T Jordan,,,,0,107,102,106,99,101,100,96,100,94,18,16,15,14,13,12,9,9,10,8,6,35,32,23,11,15,6,6
Vincent Hughes,,,,,1,99,102,111,104,99,95,96,91,16,15,10,12,11,12,8,10,11,6,7,41,25,19,16,13,5,6
Ken Washington,,,,,,0,98,96,99,97,95,93,89,15,17,14,14,14,14,11,11,14,9,9,35,24,20,12,15,4,6
Mary Jo Daley,,,,,,,0,96,98,94,94,102,94,14,16,11,12,12,12,7,9,12,6,9,35,24,21,10,17,5,6
Blondell Reynolds Brown,,,,,,,,0,102,96,90,92,87,11,11,8,10,11,10,6,8,10,4,5,37,22,17,14,14,5,6
Nicole Allen White,,,,,,,,,0,99,94,92,92,13,13,8,10,12,14,7,10,12,7,7,32,25,18,13,14,5,6
Michelle W Singer,,,,,,,,,,0,94,92,90,12,11,8,9,10,11,6,9,8,6,4,34,24,17,11,13,3,6
Heather A Steinmiller,,,,,,,,,,,0,89,92,10,12,7,9,7,11,8,10,11,5,8,32,22,17,10,13,6,6
Mark Aronchick,,,,,,,,,,,,0,86,12,14,9,11,10,10,6,7,9,6,7,31,21,19,11,14,5,6
Joe Foster,,,,,,,,,,,,,0,8,9,7,9,6,11,5,8,11,2,6,30,22,17,7,13,5,6
Yasmeen Kaboud,,,,,,,,,,,,,,0,45,45,39,40,36,35,37,33,40,35,13,18,9,9,4,1,6
Sherrie Cohen,,,,,,,,,,,,,,,0,42,44,40,41,40,39,39,41,37,13,14,8,8,8,1,6
Lou Agre,,,,,,,,,,,,,,,,0,40,38,35,35,36,32,38,34,12,16,8,6,3,0,6
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,37,36,36,38,32,38,34,13,13,6,7,4,2,6
Gwen Snyder,,,,,,,,,,,,,,,,,,0,37,33,37,32,36,35,14,10,6,5,5,0,6
William Leopold,,,,,,,,,,,,,,,,,,,0,31,37,34,34,36,11,11,7,7,3,1,6
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,0,33,29,35,29,12,10,7,8,2,0,6
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,0,35,35,35,12,9,9,5,3,1,6
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,30,35,10,10,6,6,6,1,6
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,0,32,10,10,6,6,3,0,6
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,10,9,6,8,2,1,6
Vanessa L Brown,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,6
Wanda Logan,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,6
Ray Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,6
Movita Johnson Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,6
Darryl Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6
Ted Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
Total,170,147,136,134,130,119,119,118,115,110,108,108,101,63,60,55,53,48,46,45,45,45,43,42,67,62,38,27,24,8,6
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,,7
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Vincent Hughes,Mary Jo Daley,Blondell Reynolds Brown,Ken Washington,Mark Aronchick,Nicole Allen White,Heather A Steinmiller,Michelle W Singer,Joe Foster,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Tonya Diane Bah,Carol Rose Fleischman,Margaret Lenzi,Sherrie Cohen,Hamdi Soysal,Waleed Shahid,William Leopold,Gwen Snyder,Wanda Logan,Vanessa L Brown,Ray Bailey,Darryl Thomas,Movita Johnson Harrell,Ted Smith,7
Cindy Bass,3,94,90,87,73,75,67,70,73,68,61,61,57,25,25,16,16,15,15,16,14,13,9,14,38,39,17,12,5,3,7
Malcolm Kenyatta,,0,88,82,75,70,65,67,69,65,61,59,57,26,21,14,15,15,14,12,13,9,10,11,30,34,13,8,7,3,7
Katherine J Gilmore,,,0,84,69,71,62,66,70,63,62,60,53,21,19,12,13,13,10,10,10,6,7,9,29,33,12,8,6,3,7
Jerry T Jordan,,,,1,65,69,58,61,68,57,59,54,52,20,20,12,12,11,10,12,9,8,7,10,30,31,13,7,2,3,7
Vincent Hughes,,,,,0,62,72,67,57,66,58,55,59,20,13,14,17,16,14,13,13,10,12,11,21,37,9,9,6,2,7
