col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Yasmeen Kaboud,Lou Agre,Gwen Snyder,Ariana Flores Gordon,Sherrie Cohen,Hamdi Soysal,Carol Rose Fleischman,William Leopold,Waleed Shahid,Margaret Lenzi,Tonya Diane Bah,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Mary Jo Daley,Mark Aronchick,Ken Washington,Michelle W Singer,Vincent Hughes,Nicole Allen White,Joe Foster,Blondell Reynolds Brown,Heather A Steinmiller,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Yasmeen Kaboud,36,"1,848","1,693","1,743","1,707","1,688","1,708","1,652","1,636","1,610","1,648",365,402,356,358,244,262,244,210,224,203,227,176,163,715,457,655,153,All
Lou Agre,,9,"1,696","1,691","1,683","1,662","1,676","1,628","1,606","1,588","1,613",323,382,288,336,193,247,208,174,189,158,193,135,126,608,463,644,137,All
Gwen Snyder,,,2,"1,668","1,667","1,631","1,649","1,614","1,606","1,602","1,619",279,343,258,284,202,244,210,191,202,190,201,147,148,609,454,564,93,All
Ariana Flores Gordon,,,,3,"1,701","1,666","1,687","1,621","1,599","1,591","1,617",270,309,245,278,191,220,210,161,168,164,181,129,118,620,411,578,98,All
Sherrie Cohen,,,,,3,"1,669","1,685","1,620","1,593","1,596","1,615",245,295,231,264,170,207,181,150,164,146,168,133,112,610,420,567,96,All
Hamdi Soysal,,,,,,1,"1,639","1,608","1,587","1,553","1,584",248,297,235,264,179,204,192,164,167,147,175,118,117,609,398,549,96,All
Carol Rose Fleischman,,,,,,,2,"1,604","1,572","1,576","1,607",232,269,223,243,157,177,174,146,152,147,152,109,105,583,404,567,100,All
William Leopold,,,,,,,,1,"1,608","1,586","1,583",207,271,195,238,135,181,177,145,166,140,176,118,100,579,390,551,82,All
Waleed Shahid,,,,,,,,,0,"1,579","1,567",201,258,191,228,140,169,168,140,160,157,179,132,98,565,393,547,78,All
Margaret Lenzi,,,,,,,,,,0,"1,569",211,259,194,232,146,176,170,160,159,170,172,133,121,570,392,543,78,All
Tonya Diane Bah,,,,,,,,,,,1,191,237,179,208,133,162,155,127,136,139,138,106,92,561,391,542,83,All
Cindy Bass,,,,,,,,,,,,20,"1,318","1,371","1,279","1,238","1,141","1,144","1,119","1,088","1,092","1,045","1,062","1,095",786,432,210,140,All
Malcolm Kenyatta,,,,,,,,,,,,,8,"1,286","1,323","1,141","1,158","1,109","1,067","1,073","1,032","1,026","1,041","1,044",751,415,210,107,All
Katherine J Gilmore,,,,,,,,,,,,,,4,"1,254","1,184","1,100","1,088","1,090","1,047","1,052","1,026","1,030","1,067",726,389,189,103,All
Jerry T Jordan,,,,,,,,,,,,,,,1,"1,124","1,130","1,082","1,043","1,036",994,"1,017",998,"1,019",703,384,197,98,All
Mary Jo Daley,,,,,,,,,,,,,,,,1,"1,121","1,095","1,080","1,050","1,054","1,018","1,020","1,064",685,360,145,68,All
Mark Aronchick,,,,,,,,,,,,,,,,,1,"1,069","1,032","1,019",989,"1,010",983,"1,013",652,385,148,55,All
Ken Washington,,,,,,,,,,,,,,,,,,1,"1,040","1,031","1,034","1,019",981,"1,010",651,333,152,65,All
Michelle W Singer,,,,,,,,,,,,,,,,,,,0,"1,004","1,024",990,"1,001","1,044",641,323,138,58,All
Vincent Hughes,,,,,,,,,,,,,,,,,,,,0,"1,009","1,033","1,033","1,005",632,335,138,50,All
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,1,"1,002","1,005","1,025",627,320,136,49,All
Joe Foster,,,,,,,,,,,,,,,,,,,,,,0,972,980,613,320,142,49,All
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,0,994,613,326,120,42,All
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,1,621,317,114,50,All
Katie Mcginty,,,,,,,,,,,,,,,,,,,,,,,,,114,0,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,,,,,,,,,,,78,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,All
Total,"2,229","2,071","1,898","1,884","1,866","1,827","1,824","1,762","1,756","1,749","1,746","1,695","1,580","1,507","1,467","1,328","1,303","1,264","1,225","1,215","1,194","1,175","1,162","1,161","1,564",993,909,300,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,1
,Yasmeen Kaboud,Gwen Snyder,Lou Agre,Ariana Flores Gordon,Hamdi Soysal,Sherrie Cohen,Cindy Bass,Carol Rose Fleischman,William Leopold,Margaret Lenzi,Waleed Shahid,Tonya Diane Bah,Katherine J Gilmore,Jerry T Jordan,Malcolm Kenyatta,Mary Jo Daley,Mark Aronchick,Michelle W Singer,Nicole Allen White,Vincent Hughes,Blondell Reynolds Brown,Heather A Steinmiller,Ken Washington,Joe Foster,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,1
Yasmeen Kaboud,2,68,66,65,66,64,12,63,64,62,62,60,11,12,10,8,11,7,8,10,5,6,4,7,22,21,23,4,1
Gwen Snyder,,0,67,62,64,63,13,62,63,61,61,61,11,12,10,7,11,9,9,10,7,8,5,8,22,21,23,3,1
Lou Agre,,,0,62,63,64,12,63,63,60,60,60,11,11,11,5,9,7,8,8,7,7,4,6,19,21,24,4,1
Ariana Flores Gordon,,,,0,63,63,9,61,61,62,61,58,9,8,8,6,8,5,4,5,0,2,5,4,20,19,23,4,1
Hamdi Soysal,,,,,0,64,8,62,63,61,60,59,7,9,7,5,8,4,5,7,3,3,4,5,20,18,23,4,1
Sherrie Cohen,,,,,,0,8,61,62,60,60,59,8,9,7,4,7,3,5,6,5,3,3,4,17,21,23,4,1
Cindy Bass,,,,,,,1,9,8,8,9,4,60,57,56,57,52,52,50,47,47,48,47,44,38,20,6,2,1
