col_1,col_2,col_3,division
,Representative In Congress 13th District - Democrat,Senator In The General Assembly 3rd District - Democrat,All
,Brendan F Boyle,Sharif Street,All
Brendan F Boyle,379,"3,037",All
Sharif Street,,236,All
Total,"3,416","3,273",All
,Representative In Congress 13th District - Democrat,Senator In The General Assembly 3rd District - Democrat,1
,Brendan F Boyle,Sharif Street,1
Brendan F Boyle,19,122,1
Sharif Street,,16,1
Total,141,138,1
,Representative In Congress 13th District - Democrat,Senator In The General Assembly 3rd District - Democrat,2
,Brendan F Boyle,Sharif Street,2
Brendan F Boyle,26,83,2
Sharif Street,,14,2
Total,109,97,2
,Representative In Congress 13th District - Democrat,Senator In The General Assembly 3rd District - Democrat,3
,Brendan F Boyle,Sharif Street,3
Brendan F Boyle,15,92,3
Sharif Street,,9,3
Total,107,101,3
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,4
,Sharif Street,Brendan F Boyle,4
Sharif Street,25,59,4
Brendan F Boyle,,9,4
Total,84,68,4
,Representative In Congress 13th District - Democrat,Senator In The General Assembly 3rd District - Democrat,5
,Brendan F Boyle,Sharif Street,5
Brendan F Boyle,20,114,5
Sharif Street,,12,5
Total,134,126,5
,Representative In Congress 13th District - Democrat,Senator In The General Assembly 3rd District - Democrat,6
,Brendan F Boyle,Sharif Street,6
Brendan F Boyle,13,101,6
Sharif Street,,6,6
Total,114,107,6
,Representative In Congress 13th District - Democrat,Senator In The General Assembly 3rd District - Democrat,7
,Brendan F Boyle,Sharif Street,7
Brendan F Boyle,9,107,7
Sharif Street,,4,7
Total,116,111,7
,Representative In Congress 13th District - Democrat,Senator In The General Assembly 3rd District - Democrat,8
,Brendan F Boyle,Sharif Street,8
Brendan F Boyle,15,100,8
Sharif Street,,5,8
Total,115,105,8
,Representative In Congress 13th District - Democrat,Senator In The General Assembly 3rd District - Democrat,9
,Brendan F Boyle,Sharif Street,9
Brendan F Boyle,11,83,9
Sharif Street,,6,9
Total,94,89,9
,Representative In Congress 13th District - Democrat,Senator In The General Assembly 3rd District - Democrat,10
,Brendan F Boyle,Sharif Street,10
Brendan F Boyle,9,94,10
Sharif Street,,1,10
Total,103,95,10
,Representative In Congress 13th District - Democrat,Senator In The General Assembly 3rd District - Democrat,11
,Brendan F Boyle,Sharif Street,11
Brendan F Boyle,16,110,11
Sharif Street,,7,11
Total,126,117,11
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,12
,Sharif Street,Brendan F Boyle,12
Sharif Street,8,101,12
Brendan F Boyle,,3,12
Total,109,104,12
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,13
,Sharif Street,Brendan F Boyle,13
Sharif Street,18,226,13
Brendan F Boyle,,13,13
Total,244,239,13
,Representative In Congress 13th District - Democrat,Senator In The General Assembly 3rd District - Democrat,14
,Brendan F Boyle,Sharif Street,14
Brendan F Boyle,18,130,14
Sharif Street,,15,14
Total,148,145,14
,Representative In Congress 13th District - Democrat,Senator In The General Assembly 3rd District - Democrat,15
,Brendan F Boyle,Sharif Street,15
Brendan F Boyle,12,181,15
Sharif Street,,11,15
Total,193,192,15
,Representative In Congress 13th District - Democrat,Senator In The General Assembly 3rd District - Democrat,16
,Brendan F Boyle,Sharif Street,16
Brendan F Boyle,15,139,16
Sharif Street,,6,16
Total,154,145,16
,Representative In Congress 13th District - Democrat,Senator In The General Assembly 3rd District - Democrat,17
,Brendan F Boyle,Sharif Street,17
Brendan F Boyle,21,124,17
Sharif Street,,11,17
Total,145,135,17
,Representative In Congress 13th District - Democrat,Senator In The General Assembly 3rd District - Democrat,18
,Brendan F Boyle,Sharif Street,18
Brendan F Boyle,23,180,18
Sharif Street,,11,18
Total,203,191,18
,Representative In Congress 13th District - Democrat,Senator In The General Assembly 3rd District - Democrat,19
,Brendan F Boyle,Sharif Street,19
Brendan F Boyle,29,146,19
Sharif Street,,7,19
Total,175,153,19
,Representative In Congress 13th District - Democrat,Senator In The General Assembly 3rd District - Democrat,20
,Brendan F Boyle,Sharif Street,20
Brendan F Boyle,10,194,20
Sharif Street,,8,20
Total,204,202,20
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,21
,Sharif Street,Brendan F Boyle,21
Sharif Street,8,97,21
Brendan F Boyle,,6,21
Total,105,103,21
,Representative In Congress 13th District - Democrat,Senator In The General Assembly 3rd District - Democrat,22
,Brendan F Boyle,Sharif Street,22
Brendan F Boyle,27,113,22
Sharif Street,,2,22
Total,140,115,22
,Representative In Congress 13th District - Democrat,Senator In The General Assembly 3rd District - Democrat,23
,Brendan F Boyle,Sharif Street,23
Brendan F Boyle,8,54,23
Sharif Street,,5,23
Total,62,59,23
,Representative In Congress 13th District - Democrat,Senator In The General Assembly 3rd District - Democrat,24
,Brendan F Boyle,Sharif Street,24
Brendan F Boyle,18,165,24
Sharif Street,,11,24
Total,183,176,24
,Representative In Congress 13th District - Democrat,Senator In The General Assembly 3rd District - Democrat,25
,Brendan F Boyle,Sharif Street,25
Brendan F Boyle,14,122,25
Sharif Street,,10,25
Total,136,132,25
