col_1,col_2,col_3,division
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 173rd District - Democrat,All
,Brendan F Boyle,Mike Driscoll,All
Brendan F Boyle,226,"1,282",All
Mike Driscoll,,155,All
Total,"1,508","1,437",All
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 173rd District - Democrat,2
,Brendan F Boyle,Mike Driscoll,2
Brendan F Boyle,9,55,2
Mike Driscoll,,1,2
Total,64,56,2
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 173rd District - Democrat,7
,Brendan F Boyle,Mike Driscoll,7
Brendan F Boyle,14,62,7
Mike Driscoll,,4,7
Total,76,66,7
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 173rd District - Democrat,11
,Brendan F Boyle,Mike Driscoll,11
Brendan F Boyle,18,85,11
Mike Driscoll,,15,11
Total,103,100,11
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 173rd District - Democrat,17
,Brendan F Boyle,Mike Driscoll,17
Brendan F Boyle,11,54,17
Mike Driscoll,,3,17
Total,65,57,17
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 173rd District - Democrat,24
,Brendan F Boyle,Mike Driscoll,24
Brendan F Boyle,27,84,24
Mike Driscoll,,13,24
Total,111,97,24
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 13th District - Democrat,29
,Mike Driscoll,Brendan F Boyle,29
Mike Driscoll,19,106,29
Brendan F Boyle,,15,29
Total,125,121,29
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 173rd District - Democrat,30
,Brendan F Boyle,Mike Driscoll,30
Brendan F Boyle,17,80,30
Mike Driscoll,,9,30
Total,97,89,30
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 173rd District - Democrat,32
,Brendan F Boyle,Mike Driscoll,32
Brendan F Boyle,16,92,32
Mike Driscoll,,11,32
Total,108,103,32
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 13th District - Democrat,35
,Mike Driscoll,Brendan F Boyle,35
Mike Driscoll,15,107,35
Brendan F Boyle,,11,35
Total,122,118,35
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 173rd District - Democrat,36
,Brendan F Boyle,Mike Driscoll,36
Brendan F Boyle,19,127,36
Mike Driscoll,,15,36
Total,146,142,36
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 173rd District - Democrat,37
,Brendan F Boyle,Mike Driscoll,37
Brendan F Boyle,12,77,37
Mike Driscoll,,8,37
Total,89,85,37
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 173rd District - Democrat,42
,Brendan F Boyle,Mike Driscoll,42
Brendan F Boyle,10,85,42
Mike Driscoll,,9,42
Total,95,94,42
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 173rd District - Democrat,43
,Brendan F Boyle,Mike Driscoll,43
Brendan F Boyle,19,113,43
Mike Driscoll,,17,43
Total,132,130,43
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 173rd District - Democrat,44
,Brendan F Boyle,Mike Driscoll,44
Brendan F Boyle,19,105,44
Mike Driscoll,,12,44
Total,124,117,44
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 173rd District - Democrat,45
,Brendan F Boyle,Mike Driscoll,45
Brendan F Boyle,9,50,45
Mike Driscoll,,4,45
Total,59,54,45
