col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,United States Senator - Democrat,,,,Representative In The General Assembly 200th District - Democrat,,,All
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,Chris Rabb,Tonyelle Cook Artis,Bobby Curry,All
Katie Mcginty,924,0,0,0,"4,124","5,484",762,All
Joe Sestak,,595,0,0,"3,027","1,511",614,All
John Fetterman,,,240,0,"1,995",725,586,All
Joseph J Vodvarka,,,,103,405,338,465,All
Chris Rabb,,,,,491,0,0,All
Tonyelle Cook Artis,,,,,,511,0,All
Bobby Curry,,,,,,,150,All
Total,"11,294","5,747","3,546","1,311","10,042","8,569","2,577",All
