col_1,col_2,col_3,division
,Representative In The General Assembly 198th District - Democrat,State Treasurer - Democrat,All
,Rosita C Youngblood,Joe Torsella,All
Rosita C Youngblood,292,"1,693",All
Joe Torsella,,124,All
Total,"1,985","1,817",All
,Representative In The General Assembly 198th District - Democrat,State Treasurer - Democrat,2
,Rosita C Youngblood,Joe Torsella,2
Rosita C Youngblood,43,246,2
Joe Torsella,,8,2
Total,289,254,2
,Representative In The General Assembly 198th District - Democrat,State Treasurer - Democrat,3
,Rosita C Youngblood,Joe Torsella,3
Rosita C Youngblood,38,204,3
Joe Torsella,,11,3
Total,242,215,3
,Representative In The General Assembly 198th District - Democrat,State Treasurer - Democrat,4
,Rosita C Youngblood,Joe Torsella,4
Rosita C Youngblood,41,118,4
Joe Torsella,,5,4
Total,159,123,4
,Representative In The General Assembly 198th District - Democrat,State Treasurer - Democrat,5
,Rosita C Youngblood,Joe Torsella,5
Rosita C Youngblood,15,153,5
Joe Torsella,,7,5
Total,168,160,5
,Representative In The General Assembly 198th District - Democrat,State Treasurer - Democrat,6
,Rosita C Youngblood,Joe Torsella,6
Rosita C Youngblood,33,187,6
Joe Torsella,,5,6
Total,220,192,6
,Representative In The General Assembly 198th District - Democrat,State Treasurer - Democrat,10
,Rosita C Youngblood,Joe Torsella,10
Rosita C Youngblood,32,145,10
Joe Torsella,,25,10
Total,177,170,10
,State Treasurer - Democrat,Representative In The General Assembly 198th District - Democrat,11
,Joe Torsella,Rosita C Youngblood,11
Joe Torsella,27,147,11
Rosita C Youngblood,,11,11
Total,174,158,11
,Representative In The General Assembly 198th District - Democrat,State Treasurer - Democrat,17
,Rosita C Youngblood,Joe Torsella,17
Rosita C Youngblood,35,138,17
Joe Torsella,,7,17
Total,173,145,17
,State Treasurer - Democrat,Representative In The General Assembly 198th District - Democrat,18
,Joe Torsella,Rosita C Youngblood,18
Joe Torsella,23,169,18
Rosita C Youngblood,,17,18
Total,192,186,18
,Representative In The General Assembly 198th District - Democrat,State Treasurer - Democrat,21
,Rosita C Youngblood,Joe Torsella,21
Rosita C Youngblood,27,186,21
Joe Torsella,,6,21
Total,213,192,21
