col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,Senator In The General Assembly 1st District - Democrat,,All
,Thaddeus Kirkland,Blake Rutherford,Maria Quinones Sanchez,Anne Wakabayashi,Jennifer Lentz,Cathy Brady,Leanne Krueger Braneky,Ryan N Boyer,Angel Cruz,Ted Kirsch,H Douglass Brown,Peter Cutty,Amanda Mcillmurray,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,Lawrence M Farnese Jr,John H Morley Jr,All
Thaddeus Kirkland,21,393,340,348,329,323,329,322,305,296,82,80,67,46,41,34,363,90,All
Blake Rutherford,,3,305,310,307,306,295,307,287,278,65,63,52,35,30,30,291,66,All
Maria Quinones Sanchez,,,1,318,299,308,312,289,309,297,53,46,52,35,33,33,256,54,All
Anne Wakabayashi,,,,0,308,304,319,306,285,280,47,48,44,31,24,26,247,54,All
Jennifer Lentz,,,,,0,304,297,306,294,287,50,45,54,38,32,29,230,54,All
Cathy Brady,,,,,,2,305,293,301,291,43,44,45,27,26,20,238,53,All
Leanne Krueger Braneky,,,,,,,0,287,282,286,40,39,39,28,23,18,237,50,All
Ryan N Boyer,,,,,,,,0,284,272,46,40,43,35,23,27,230,51,All
Angel Cruz,,,,,,,,,0,290,46,39,51,37,34,31,230,51,All
Ted Kirsch,,,,,,,,,,0,37,32,38,28,25,25,217,48,All
H Douglass Brown,,,,,,,,,,,8,175,157,130,129,114,156,55,All
Peter Cutty,,,,,,,,,,,,2,146,129,127,106,131,41,All
Amanda Mcillmurray,,,,,,,,,,,,,1,134,131,112,115,37,All
Kat Richter,,,,,,,,,,,,,,0,120,108,92,31,All
Katherine Hunter Snyder,,,,,,,,,,,,,,,0,103,85,32,All
Jacob Adeniran,,,,,,,,,,,,,,,,0,76,26,All
Lawrence M Farnese Jr,,,,,,,,,,,,,,,,,20,0,All
