col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 2nd District - Republican,President Of The United States - Republican,,,,,,All
,James A Jones,Donald J Trump,John R Kasich,Ted Cruz,Marco Rubio,Jeb Bush,Ben Carson,All
James A Jones,65,"2,565","2,457","1,472",116,77,55,All
Donald J Trump,,"1,129",0,0,0,0,0,All
John R Kasich,,,846,0,0,0,0,All
Ted Cruz,,,,423,0,0,0,All
Marco Rubio,,,,,32,0,0,All
Jeb Bush,,,,,,42,0,All
Ben Carson,,,,,,,27,All
Total,"6,807","3,694","3,303","1,895",148,119,82,All
