col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,State Treasurer - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,All
,Joe Torsella,Morgan Cephas,Steven Jones,Jess Johnson,Edwin Santana,Lynwood W Savage,All
Joe Torsella,84,"1,071",478,282,245,217,All
Morgan Cephas,,443,0,0,0,0,All
Steven Jones,,,100,0,0,0,All
Jess Johnson,,,,97,0,0,All
Edwin Santana,,,,,104,0,All
Lynwood W Savage,,,,,,69,All
Total,"2,377","1,514",578,379,349,286,All
,State Treasurer - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,2
,Joe Torsella,Morgan Cephas,Steven Jones,Edwin Santana,Jess Johnson,Lynwood W Savage,2
Joe Torsella,7,86,46,25,20,15,2
Morgan Cephas,,23,0,0,0,0,2
Steven Jones,,,5,0,0,0,2
Edwin Santana,,,,9,0,0,2
Jess Johnson,,,,,12,0,2
Lynwood W Savage,,,,,,10,2
Total,199,109,51,34,32,25,2
,State Treasurer - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,3
,Joe Torsella,Morgan Cephas,Steven Jones,Jess Johnson,Edwin Santana,Lynwood W Savage,3
Joe Torsella,7,69,35,19,21,14,3
Morgan Cephas,,35,0,0,0,0,3
Steven Jones,,,5,0,0,0,3
Jess Johnson,,,,12,0,0,3
Edwin Santana,,,,,6,0,3
Lynwood W Savage,,,,,,4,3
Total,165,104,40,31,27,18,3
,State Treasurer - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,4
,Joe Torsella,Morgan Cephas,Steven Jones,Jess Johnson,Lynwood W Savage,Edwin Santana,4
Joe Torsella,3,55,37,16,12,10,4
Morgan Cephas,,21,0,0,0,0,4
Steven Jones,,,5,0,0,0,4
Jess Johnson,,,,4,0,0,4
Lynwood W Savage,,,,,4,0,4
Edwin Santana,,,,,,1,4
Total,133,76,42,20,16,11,4
,State Treasurer - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,5
,Joe Torsella,Morgan Cephas,Steven Jones,Jess Johnson,Edwin Santana,Lynwood W Savage,5
Joe Torsella,5,83,48,23,13,4,5
Morgan Cephas,,29,0,0,0,0,5
Steven Jones,,,6,0,0,0,5
Jess Johnson,,,,7,0,0,5
Edwin Santana,,,,,8,0,5
Lynwood W Savage,,,,,,1,5
Total,176,112,54,30,21,5,5
,State Treasurer - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,6
,Joe Torsella,Morgan Cephas,Steven Jones,Jess Johnson,Lynwood W Savage,Edwin Santana,6
Joe Torsella,4,74,26,23,22,12,6
Morgan Cephas,,39,0,0,0,0,6
Steven Jones,,,8,0,0,0,6
Jess Johnson,,,,9,0,0,6
Lynwood W Savage,,,,,5,0,6
Edwin Santana,,,,,,5,6
Total,161,113,34,32,27,17,6
,State Treasurer - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,9
,Joe Torsella,Morgan Cephas,Steven Jones,Edwin Santana,Lynwood W Savage,Jess Johnson,9
Joe Torsella,4,114,28,21,8,6,9
Morgan Cephas,,35,0,0,0,0,9
Steven Jones,,,8,0,0,0,9
Edwin Santana,,,,13,0,0,9
