col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 172nd District - Republican,Delegate To The Republican National Convention 1st District,,,All
,Jim Pio,Christopher M Vogler,Dave Hackett,Seth Kaufer,All
Jim Pio,5,19,12,14,All
Christopher M Vogler,,0,13,14,All
Dave Hackett,,,2,13,All
Seth Kaufer,,,,0,All
Total,29,22,17,17,All
,Representative In The General Assembly 172nd District - Republican,Delegate To The Republican National Convention 1st District,,,14
,Jim Pio,Seth Kaufer,Christopher M Vogler,Dave Hackett,14
Jim Pio,0,3,2,1,14
Seth Kaufer,,0,2,1,14
Christopher M Vogler,,,0,1,14
Dave Hackett,,,,0,14
Total,3,3,2,1,14
,Representative In The General Assembly 172nd District - Republican,Delegate To The Republican National Convention 1st District,,,15
,Jim Pio,Dave Hackett,Christopher M Vogler,Seth Kaufer,15
Jim Pio,1,4,3,3,15
Dave Hackett,,1,2,2,15
Christopher M Vogler,,,0,2,15
Seth Kaufer,,,,0,15
Total,7,5,3,3,15
,Representative In The General Assembly 172nd District - Republican,Delegate To The Republican National Convention 1st District,,,19
,Jim Pio,Christopher M Vogler,Seth Kaufer,Dave Hackett,19
Jim Pio,0,5,4,3,19
Christopher M Vogler,,0,3,3,19
Seth Kaufer,,,0,3,19
Dave Hackett,,,,0,19
Total,6,5,4,3,19
,Delegate To The Republican National Convention 1st District,,,Representative In The General Assembly 172nd District - Republican,20
,Christopher M Vogler,Dave Hackett,Seth Kaufer,Jim Pio,20
Christopher M Vogler,0,4,4,4,20
Dave Hackett,,0,4,2,20
Seth Kaufer,,,0,2,20
Jim Pio,,,,0,20
Total,6,4,4,4,20
,Representative In The General Assembly 172nd District - Republican,Delegate To The Republican National Convention 1st District,,,21
,Jim Pio,Christopher M Vogler,Dave Hackett,Seth Kaufer,21
Jim Pio,4,5,2,2,21
Christopher M Vogler,,0,3,3,21
Dave Hackett,,,1,3,21
Seth Kaufer,,,,0,21
Total,9,6,4,3,21
