col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
Katherine J Gilmore,,,,1,58,55,58,51,57,17,53,53,49,52,18,49,18,17,15,12,12,11,8,6,8,3
Vincent Hughes,,,,,0,62,54,62,56,13,56,54,53,56,7,51,9,6,9,8,3,4,7,3,4,3
Ken Washington,,,,,,0,54,56,56,19,55,55,53,54,12,50,15,11,15,13,9,7,9,7,7,3
Jerry T Jordan,,,,,,,0,51,52,16,49,52,46,49,14,46,16,15,12,12,13,10,10,9,6,3
Blondell Reynolds Brown,,,,,,,,0,52,15,51,50,49,50,7,48,8,4,9,8,3,4,7,2,2,3
Mary Jo Daley,,,,,,,,,0,14,58,58,51,54,13,51,11,8,11,6,7,4,4,2,2,3
Lou Agre,,,,,,,,,,3,12,13,16,10,43,11,38,40,37,39,38,35,31,33,30,3
Michelle W Singer,,,,,,,,,,,1,52,51,54,9,49,9,7,7,3,5,5,4,3,4,3
Mark Aronchick,,,,,,,,,,,,0,50,49,12,50,13,8,11,7,7,5,4,2,1,3
Joe Foster,,,,,,,,,,,,,0,47,12,47,13,11,11,10,9,9,8,5,5,3
Heather A Steinmiller,,,,,,,,,,,,,,0,8,48,8,6,6,4,4,3,3,3,3,3
Yasmeen Kaboud,,,,,,,,,,,,,,,2,9,42,43,38,37,41,35,28,30,30,3
Nicole Allen White,,,,,,,,,,,,,,,,0,10,4,9,5,4,5,7,5,3,3
Sherrie Cohen,,,,,,,,,,,,,,,,,1,41,37,38,40,36,28,33,31,3
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,0,37,38,40,36,28,31,32,3
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,0,36,34,31,28,27,30,3
Gwen Snyder,,,,,,,,,,,,,,,,,,,,0,35,34,31,30,31,3
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,35,28,30,29,3
William Leopold,,,,,,,,,,,,,,,,,,,,,,0,29,30,31,3
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,27,28,3
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,1,28,3
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,128,90,79,75,73,72,69,67,66,64,63,62,60,59,57,56,50,48,47,44,43,39,36,36,33,3
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,23
,Sharif Street,Cindy Bass,Lou Agre,Yasmeen Kaboud,Jerry T Jordan,Malcolm Kenyatta,Ariana Flores Gordon,Gwen Snyder,Vincent Hughes,William Leopold,Margaret Lenzi,Carol Rose Fleischman,Katherine J Gilmore,Ken Washington,Tonya Diane Bah,Sherrie Cohen,Waleed Shahid,Hamdi Soysal,Mark Aronchick,Blondell Reynolds Brown,Mary Jo Daley,Nicole Allen White,Joe Foster,Heather A Steinmiller,Michelle W Singer,23
Sharif Street,9,97,107,97,89,90,95,93,84,92,87,87,84,83,85,84,88,88,79,79,76,77,77,68,65,23
Cindy Bass,,3,26,23,110,109,21,24,108,21,20,24,107,100,20,23,22,22,106,102,102,98,93,97,92,23
Lou Agre,,,1,116,32,28,117,115,20,114,112,111,22,21,107,109,104,109,18,13,18,14,20,8,11,23
Yasmeen Kaboud,,,,1,28,27,111,107,18,107,105,106,21,19,101,103,102,106,18,11,19,16,18,8,12,23
Jerry T Jordan,,,,,1,106,26,28,104,26,28,27,100,101,25,26,26,25,103,94,96,94,96,94,92,23
Malcolm Kenyatta,,,,,,1,25,27,101,24,25,23,105,100,25,25,26,26,104,96,99,97,89,92,90,23
Ariana Flores Gordon,,,,,,,0,109,20,110,108,109,18,20,106,105,101,109,18,13,20,14,17,6,10,23
Gwen Snyder,,,,,,,,0,23,111,108,102,21,23,104,104,100,103,19,16,19,18,21,11,15,23
Vincent Hughes,,,,,,,,,0,19,22,22,95,101,24,19,22,18,100,104,94,100,96,93,92,23
William Leopold,,,,,,,,,,0,107,105,20,17,107,106,102,103,15,13,16,13,18,9,12,23
Margaret Lenzi,,,,,,,,,,,0,103,17,20,104,107,103,101,16,14,18,17,21,12,14,23
Carol Rose Fleischman,,,,,,,,,,,,0,18,16,102,105,98,105,15,12,18,16,17,9,12,23
Katherine J Gilmore,,,,,,,,,,,,,1,95,15,20,18,18,101,95,99,93,90,94,92,23
Ken Washington,,,,,,,,,,,,,,0,18,18,20,19,100,96,93,93,96,93,88,23
Tonya Diane Bah,,,,,,,,,,,,,,,0,100,99,100,14,11,16,15,18,7,11,23
Sherrie Cohen,,,,,,,,,,,,,,,,0,97,101,17,12,16,12,18,10,14,23
Waleed Shahid,,,,,,,,,,,,,,,,,0,97,18,11,17,17,20,12,11,23
Hamdi Soysal,,,,,,,,,,,,,,,,,,0,16,12,19,16,17,7,11,23
Mark Aronchick,,,,,,,,,,,,,,,,,,,0,94,102,95,92,96,90,23
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,0,89,92,91,88,90,23
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,,0,96,87,96,89,23
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,0,90,94,92,23
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,0,90,89,23
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,0,89,23
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,,,0,23
Total,211,144,141,132,130,130,129,129,126,124,123,122,122,119,119,118,118,117,117,115,114,112,111,104,102,23
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,24
,Sharif Street,Cindy Bass,Jerry T Jordan,Katherine J Gilmore,Malcolm Kenyatta,Vincent Hughes,Mark Aronchick,Mary Jo Daley,Ken Washington,Nicole Allen White,Blondell Reynolds Brown,Michelle W Singer,Joe Foster,Heather A Steinmiller,Lou Agre,Sherrie Cohen,Yasmeen Kaboud,Margaret Lenzi,Ariana Flores Gordon,Carol Rose Fleischman,Gwen Snyder,Hamdi Soysal,William Leopold,Waleed Shahid,Tonya Diane Bah,24
Sharif Street,12,210,162,156,155,155,148,150,156,139,143,133,136,128,120,108,106,103,96,98,94,91,93,91,85,24
Cindy Bass,,4,213,213,202,201,203,203,200,190,186,184,177,170,51,49,41,44,34,41,37,30,30,28,26,24
Jerry T Jordan,,,0,197,199,179,191,187,187,176,175,175,172,170,33,31,27,24,23,27,23,25,25,19,17,24
Katherine J Gilmore,,,,2,197,174,190,192,185,178,170,176,169,166,24,25,25,15,18,22,17,18,16,14,14,24
Malcolm Kenyatta,,,,,0,173,187,186,182,171,170,174,162,167,30,29,31,24,26,23,21,26,21,18,18,24
Vincent Hughes,,,,,,0,183,176,178,170,177,168,173,164,32,33,21,33,19,24,25,17,20,23,17,24
Mark Aronchick,,,,,,,0,193,185,172,169,173,169,166,31,33,26,27,24,24,24,23,23,18,18,24
Mary Jo Daley,,,,,,,,0,187,178,168,177,171,170,27,29,25,21,22,24,21,21,17,15,17,24
Ken Washington,,,,,,,,,0,182,175,178,177,167,24,28,24,20,22,22,20,22,22,17,16,24
Nicole Allen White,,,,,,,,,,0,166,172,172,164,17,23,19,17,15,17,15,16,16,18,15,24
Blondell Reynolds Brown,,,,,,,,,,,2,168,162,160,16,21,10,18,9,14,10,13,13,13,11,24
Michelle W Singer,,,,,,,,,,,,0,165,167,12,17,8,15,8,12,11,13,13,13,9,24
Joe Foster,,,,,,,,,,,,,0,164,22,21,17,21,16,20,20,16,21,20,16,24
Heather A Steinmiller,,,,,,,,,,,,,,0,11,17,10,18,9,13,13,13,11,12,10,24
Lou Agre,,,,,,,,,,,,,,,1,132,132,128,123,129,125,120,121,117,115,24
Sherrie Cohen,,,,,,,,,,,,,,,,1,122,123,126,130,118,124,122,117,115,24
Yasmeen Kaboud,,,,,,,,,,,,,,,,,2,115,124,123,115,123,121,120,118,24
Margaret Lenzi,,,,,,,,,,,,,,,,,,0,115,118,121,113,122,119,118,24
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,2,128,117,124,122,117,120,24
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,0,120,127,121,118,120,24
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,0,117,116,113,117,24
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,0,122,117,121,24
William Leopold,,,,,,,,,,,,,,,,,,,,,,,0,123,121,24
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,120,24
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,,0,24
Total,322,293,225,224,219,218,216,215,213,200,199,193,191,181,169,157,154,148,147,147,143,139,138,135,131,24
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,25
,Sharif Street,Lou Agre,Yasmeen Kaboud,Ariana Flores Gordon,Sherrie Cohen,Gwen Snyder,Margaret Lenzi,William Leopold,Hamdi Soysal,Carol Rose Fleischman,Cindy Bass,Tonya Diane Bah,Waleed Shahid,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Mary Jo Daley,Ken Washington,Blondell Reynolds Brown,Mark Aronchick,Heather A Steinmiller,Vincent Hughes,Nicole Allen White,Michelle W Singer,Joe Foster,25
Sharif Street,3,73,71,66,64,63,63,62,61,60,56,56,55,53,47,45,46,44,45,41,39,42,41,36,38,25
Lou Agre,,8,76,73,72,76,71,72,75,70,10,68,67,13,11,12,10,12,10,8,4,10,8,4,9,25
Yasmeen Kaboud,,,0,74,72,73,68,71,72,69,13,66,64,15,11,13,12,9,7,10,5,9,8,5,7,25
Ariana Flores Gordon,,,,0,77,78,71,76,77,74,14,69,69,14,13,15,14,14,10,12,6,12,11,8,9,25
Sherrie Cohen,,,,,0,74,72,76,77,77,12,70,72,11,10,12,13,11,7,8,5,7,7,5,6,25
Gwen Snyder,,,,,,0,74,76,80,74,9,71,71,12,10,9,9,11,9,8,5,7,6,4,7,25
Margaret Lenzi,,,,,,,1,76,73,71,12,69,72,14,9,9,11,14,10,9,9,10,10,6,11,25
William Leopold,,,,,,,,0,77,75,12,71,73,13,11,12,12,15,8,11,8,11,9,7,11,25
Hamdi Soysal,,,,,,,,,0,75,8,72,73,10,10,10,10,10,6,8,5,5,6,3,5,25
Carol Rose Fleischman,,,,,,,,,,0,12,71,68,11,11,11,13,12,6,8,7,6,6,5,7,25
Cindy Bass,,,,,,,,,,,5,5,7,54,52,51,49,48,45,47,46,44,45,44,39,25
Tonya Diane Bah,,,,,,,,,,,,1,67,7,6,6,6,7,3,3,3,3,4,1,3,25
Waleed Shahid,,,,,,,,,,,,,0,8,6,7,5,8,5,2,3,5,5,2,5,25
Katherine J Gilmore,,,,,,,,,,,,,,2,53,52,49,47,45,46,46,43,44,42,41,25
Malcolm Kenyatta,,,,,,,,,,,,,,,0,54,49,50,43,48,45,42,42,42,40,25
Jerry T Jordan,,,,,,,,,,,,,,,,1,46,46,44,44,43,42,43,42,39,25
Mary Jo Daley,,,,,,,,,,,,,,,,,0,48,42,49,46,44,44,45,40,25
Ken Washington,,,,,,,,,,,,,,,,,,0,44,47,45,45,42,43,43,25
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,0,41,43,45,44,41,41,25
Mark Aronchick,,,,,,,,,,,,,,,,,,,,0,44,43,41,42,39,25
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,0,41,43,44,39,25
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,,0,42,42,42,25
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,0,42,37,25
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,,0,38,25
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,,,0,25
Total,139,100,89,86,86,85,85,85,84,83,77,76,76,68,61,60,58,57,55,52,51,51,50,47,46,25
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,26
,Sharif Street,Lou Agre,Yasmeen Kaboud,Sherrie Cohen,Margaret Lenzi,Carol Rose Fleischman,William Leopold,Ariana Flores Gordon,Gwen Snyder,Cindy Bass,Hamdi Soysal,Waleed Shahid,Tonya Diane Bah,Malcolm Kenyatta,Jerry T Jordan,Katherine J Gilmore,Mary Jo Daley,Ken Washington,Mark Aronchick,Michelle W Singer,Nicole Allen White,Vincent Hughes,Joe Foster,Heather A Steinmiller,Blondell Reynolds Brown,26
Sharif Street,3,63,60,55,52,53,54,54,53,46,50,50,49,40,35,34,37,34,32,30,30,29,27,27,27,26
Lou Agre,,7,69,70,69,68,69,70,68,17,64,62,62,14,17,12,14,12,11,10,10,7,12,7,6,26
Yasmeen Kaboud,,,3,64,62,64,64,66,64,12,63,61,57,11,11,8,8,12,7,9,8,2,8,6,3,26
Sherrie Cohen,,,,0,63,65,65,65,64,14,62,58,57,11,15,12,13,12,11,9,9,7,12,8,6,26
Margaret Lenzi,,,,,1,64,68,63,63,12,64,59,56,10,13,8,11,10,8,9,7,6,12,5,4,26
Carol Rose Fleischman,,,,,,0,63,66,64,13,61,60,56,12,14,10,10,9,8,7,7,7,10,4,4,26
William Leopold,,,,,,,0,65,65,12,63,61,58,11,15,7,10,12,10,9,7,7,12,6,5,26
Ariana Flores Gordon,,,,,,,,0,65,12,62,61,57,12,14,9,8,8,7,5,6,3,9,3,3,26
Gwen Snyder,,,,,,,,,0,9,60,58,60,10,12,8,10,10,8,8,6,6,10,6,4,26
Cindy Bass,,,,,,,,,,2,8,12,10,50,47,48,44,43,44,42,42,37,34,39,38,26
Hamdi Soysal,,,,,,,,,,,0,58,54,8,11,4,7,9,7,5,5,3,9,3,3,26
Waleed Shahid,,,,,,,,,,,,0,55,11,12,6,9,10,9,7,9,4,11,5,6,26
Tonya Diane Bah,,,,,,,,,,,,,0,9,8,8,9,7,7,6,6,3,7,5,5,26
Malcolm Kenyatta,,,,,,,,,,,,,,0,46,45,40,41,41,38,39,38,32,35,37,26
Jerry T Jordan,,,,,,,,,,,,,,,0,41,39,39,41,36,35,35,33,34,31,26
Katherine J Gilmore,,,,,,,,,,,,,,,,0,41,38,37,39,38,35,31,36,34,26
Mary Jo Daley,,,,,,,,,,,,,,,,,0,39,41,38,38,39,36,38,33,26
Ken Washington,,,,,,,,,,,,,,,,,,0,39,42,38,36,36,39,35,26
Mark Aronchick,,,,,,,,,,,,,,,,,,,0,37,36,36,34,35,34,26
Michelle W Singer,,,,,,,,,,,,,,,,,,,,0,38,35,33,39,33,26
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,0,34,33,36,34,26
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,,0,35,35,36,26
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,0,33,31,26
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,0,32,26
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,,,0,26
Total,106,94,83,77,76,75,75,73,72,69,68,68,64,56,53,52,52,49,48,45,45,45,43,42,41,26
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,27
,Sharif Street,Lou Agre,Cindy Bass,Gwen Snyder,Sherrie Cohen,Ken Washington,Vincent Hughes,Joe Foster,Jerry T Jordan,Katherine J Gilmore,Mary Jo Daley,Yasmeen Kaboud,Malcolm Kenyatta,Mark Aronchick,Blondell Reynolds Brown,Margaret Lenzi,Ariana Flores Gordon,Nicole Allen White,Michelle W Singer,Carol Rose Fleischman,Hamdi Soysal,Tonya Diane Bah,William Leopold,Heather A Steinmiller,Waleed Shahid,27
Sharif Street,2,69,67,57,55,54,55,52,54,55,52,53,52,49,49,45,46,47,45,43,45,42,43,43,43,27
Lou Agre,,6,29,72,68,31,30,31,24,20,23,62,22,20,22,62,58,14,19,55,56,55,55,15,51,27
Cindy Bass,,,1,20,20,60,59,57,64,65,65,13,64,56,55,14,11,58,55,11,13,12,11,54,11,27
Gwen Snyder,,,,0,64,25,23,24,15,15,16,56,14,15,17,64,56,13,15,55,53,52,55,10,49,27
Sherrie Cohen,,,,,0,16,15,16,17,16,17,59,13,17,12,57,60,12,12,58,59,56,58,9,52,27
Ken Washington,,,,,,0,67,67,56,52,61,10,55,56,61,19,8,56,54,9,9,11,9,51,11,27
Vincent Hughes,,,,,,,0,65,54,53,60,7,52,57,62,18,9,54,55,8,8,9,8,50,10,27
Joe Foster,,,,,,,,0,54,50,58,7,51,55,61,17,9,52,54,7,8,9,7,51,10,27
Jerry T Jordan,,,,,,,,,0,60,58,13,65,55,54,9,10,50,53,12,10,10,10,51,12,27
Katherine J Gilmore,,,,,,,,,,0,59,11,58,53,51,10,9,53,52,9,7,6,7,51,10,27
Mary Jo Daley,,,,,,,,,,,0,6,57,61,57,11,8,59,58,9,7,5,6,57,9,27
Yasmeen Kaboud,,,,,,,,,,,,1,13,9,6,50,49,7,7,51,54,49,51,2,49,27
Malcolm Kenyatta,,,,,,,,,,,,,0,55,53,9,8,54,53,10,9,8,8,52,11,27
Mark Aronchick,,,,,,,,,,,,,,1,53,9,10,54,54,9,10,8,8,52,10,27
Blondell Reynolds Brown,,,,,,,,,,,,,,,0,14,5,54,52,4,7,7,3,50,8,27
Margaret Lenzi,,,,,,,,,,,,,,,,0,49,10,9,48,49,49,49,5,50,27
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,5,3,54,51,49,51,3,47,27
Nicole Allen White,,,,,,,,,,,,,,,,,,0,55,6,7,6,4,50,11,27
Michelle W Singer,,,,,,,,,,,,,,,,,,,0,6,7,6,7,52,8,27
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,1,51,49,53,4,46,27
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,52,52,5,50,27
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,0,52,6,46,27
William Leopold,,,,,,,,,,,,,,,,,,,,,,,0,4,47,27
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,0,5,27
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,,0,27
Total,128,106,92,82,79,78,76,75,73,73,73,72,71,70,69,69,65,65,64,63,62,60,60,59,59,27
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Senator In The General Assembly 3rd District - Democrat,28
,Lou Agre,Cindy Bass,Sherrie Cohen,Gwen Snyder,Katherine J Gilmore,Ariana Flores Gordon,Carol Rose Fleischman,Yasmeen Kaboud,Jerry T Jordan,Margaret Lenzi,Vincent Hughes,Malcolm Kenyatta,Mary Jo Daley,Joe Foster,Tonya Diane Bah,William Leopold,Hamdi Soysal,Heather A Steinmiller,Waleed Shahid,Michelle W Singer,Nicole Allen White,Blondell Reynolds Brown,Ken Washington,Mark Aronchick,Sharif Street,28
Lou Agre,20,27,61,63,21,57,58,57,22,57,23,17,17,20,50,53,53,16,50,13,14,15,16,12,78,28
Cindy Bass,,3,13,12,56,10,11,11,53,10,48,53,49,45,11,7,9,45,7,48,46,42,41,47,54,28
Sherrie Cohen,,,0,57,9,60,60,56,10,53,10,6,10,12,54,57,53,8,52,6,9,3,9,7,49,28
Gwen Snyder,,,,0,9,55,54,50,10,54,14,6,10,15,50,52,51,8,51,5,7,7,10,4,48,28
Katherine J Gilmore,,,,,1,6,6,6,52,5,45,53,50,46,7,4,6,47,4,46,43,40,39,46,41,28
Ariana Flores Gordon,,,,,,0,55,55,9,49,7,6,7,7,50,54,52,4,49,5,6,1,6,4,43,28
Carol Rose Fleischman,,,,,,,0,54,8,50,6,6,7,9,52,54,53,7,50,5,8,2,7,5,45,28
Yasmeen Kaboud,,,,,,,,0,8,47,4,7,5,7,47,52,49,3,46,2,4,1,5,4,45,28
Jerry T Jordan,,,,,,,,,1,6,46,50,46,45,7,5,8,44,5,45,40,40,42,47,42,28
Margaret Lenzi,,,,,,,,,,0,13,6,4,13,48,52,46,6,49,4,9,8,10,4,45,28
Vincent Hughes,,,,,,,,,,,0,41,44,50,9,5,5,44,6,45,44,45,45,42,43,28
Malcolm Kenyatta,,,,,,,,,,,,0,48,44,6,4,7,45,4,45,43,40,41,45,40,28
Mary Jo Daley,,,,,,,,,,,,,0,46,8,3,6,50,3,46,44,38,42,44,41,28
Joe Foster,,,,,,,,,,,,,,0,11,7,6,47,8,45,45,42,45,44,43,28
Tonya Diane Bah,,,,,,,,,,,,,,,0,51,49,7,49,5,10,3,8,6,41,28
William Leopold,,,,,,,,,,,,,,,,0,50,3,50,3,5,1,5,3,41,28
Hamdi Soysal,,,,,,,,,,,,,,,,,0,4,50,3,5,0,6,4,39,28
Heather A Steinmiller,,,,,,,,,,,,,,,,,,0,4,47,45,39,40,44,37,28
Waleed Shahid,,,,,,,,,,,,,,,,,,,0,2,5,2,6,3,39,28
Michelle W Singer,,,,,,,,,,,,,,,,,,,,0,46,40,41,44,37,28
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,0,37,40,40,37,28
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,0,39,38,39,28
Ken Washington,,,,,,,,,,,,,,,,,,,,,,,0,37,37,28
Mark Aronchick,,,,,,,,,,,,,,,,,,,,,,,,0,34,28
Sharif Street,,,,,,,,,,,,,,,,,,,,,,,,,2,28
Total,127,78,72,69,65,64,64,63,61,61,61,60,60,59,58,58,57,54,54,53,53,51,51,51,123,28
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,30
,Sharif Street,Lou Agre,Cindy Bass,Yasmeen Kaboud,Katherine J Gilmore,Sherrie Cohen,Carol Rose Fleischman,Gwen Snyder,Jerry T Jordan,Ariana Flores Gordon,Malcolm Kenyatta,Margaret Lenzi,William Leopold,Hamdi Soysal,Waleed Shahid,Tonya Diane Bah,Mary Jo Daley,Vincent Hughes,Blondell Reynolds Brown,Ken Washington,Mark Aronchick,Michelle W Singer,Joe Foster,Heather A Steinmiller,Nicole Allen White,30
Sharif Street,12,93,89,92,87,87,78,84,79,82,78,75,76,76,76,74,67,74,75,72,71,68,69,63,65,30
Lou Agre,,3,25,109,26,100,99,101,27,99,22,91,95,95,96,94,17,22,21,17,16,15,18,11,13,30
Cindy Bass,,,5,24,105,18,17,18,99,19,93,14,15,14,10,14,91,85,86,90,93,85,83,82,83,30
