col_1,col_2,col_3,col_4,col_5,col_6,division
,United States Senator - Republican,Delegate To The Republican National Convention 2nd District,,,,All
,Pat Toomey,Calvin Tucker,Aaron Cohen,Elizabeth Havey,Aldridk Gessa,All
Pat Toomey,2,8,8,4,2,All
Calvin Tucker,,1,3,2,1,All
Aaron Cohen,,,0,1,1,All
Elizabeth Havey,,,,0,1,All
Aldridk Gessa,,,,,0,All
Total,17,9,8,4,2,All
,United States Senator - Republican,Delegate To The Republican National Convention 2nd District,,,,2
,Pat Toomey,Aldridk Gessa,Calvin Tucker,Elizabeth Havey,Aaron Cohen,2
Pat Toomey,2,1,1,1,0,2
Aldridk Gessa,,0,1,1,0,2
Calvin Tucker,,,0,1,0,2
Elizabeth Havey,,,,0,0,2
Aaron Cohen,,,,,0,2
Total,3,1,1,1,0,2
,Delegate To The Republican National Convention 2nd District,,,,United States Senator - Republican,4
,Aaron Cohen,Calvin Tucker,Aldridk Gessa,Elizabeth Havey,Pat Toomey,4
Aaron Cohen,0,0,0,0,1,4
Calvin Tucker,,1,0,0,0,4
Aldridk Gessa,,,0,0,0,4
Elizabeth Havey,,,,0,0,4
Pat Toomey,,,,,0,4
Total,1,1,0,0,1,4
,United States Senator - Republican,Delegate To The Republican National Convention 2nd District,,,,6
,Pat Toomey,Calvin Tucker,Elizabeth Havey,Aaron Cohen,Aldridk Gessa,6
Pat Toomey,0,1,1,0,0,6
Calvin Tucker,,0,0,0,0,6
Elizabeth Havey,,,0,0,0,6
Aaron Cohen,,,,0,0,6
Aldridk Gessa,,,,,0,6
Total,2,1,1,0,0,6
,United States Senator - Republican,Delegate To The Republican National Convention 2nd District,,,,7
,Pat Toomey,Aaron Cohen,Aldridk Gessa,Calvin Tucker,Elizabeth Havey,7
Pat Toomey,0,2,1,1,0,7
Aaron Cohen,,0,1,0,0,7
Aldridk Gessa,,,0,0,0,7
Calvin Tucker,,,,0,0,7
Elizabeth Havey,,,,,0,7
Total,3,2,1,1,0,7
,Delegate To The Republican National Convention 2nd District,,,,United States Senator - Republican,8
,Aaron Cohen,Calvin Tucker,Aldridk Gessa,Elizabeth Havey,Pat Toomey,8
Aaron Cohen,0,1,0,0,1,8
Calvin Tucker,,0,0,0,1,8
Aldridk Gessa,,,0,0,0,8
Elizabeth Havey,,,,0,0,8
Pat Toomey,,,,,0,8
Total,1,1,0,0,1,8
,Delegate To The Republican National Convention 2nd District,,,,United States Senator - Republican,11
,Calvin Tucker,Aaron Cohen,Aldridk Gessa,Elizabeth Havey,Pat Toomey,11
Calvin Tucker,0,1,0,0,2,11
Aaron Cohen,,0,0,0,1,11
Aldridk Gessa,,,0,0,0,11
Elizabeth Havey,,,,0,0,11
Pat Toomey,,,,,0,11
Total,2,1,0,0,2,11
,Delegate To The Republican National Convention 2nd District,,,,United States Senator - Republican,12
,Elizabeth Havey,Aaron Cohen,Calvin Tucker,Aldridk Gessa,Pat Toomey,12
Elizabeth Havey,0,1,1,0,2,12
Aaron Cohen,,0,1,0,1,12
Calvin Tucker,,,0,0,1,12
Aldridk Gessa,,,,0,0,12
Pat Toomey,,,,,0,12
Total,2,1,1,0,2,12
,United States Senator - Republican,Delegate To The Republican National Convention 2nd District,,,,15
,Pat Toomey,Aaron Cohen,Calvin Tucker,Aldridk Gessa,Elizabeth Havey,15
Pat Toomey,0,1,1,0,0,15
Aaron Cohen,,0,0,0,0,15
Calvin Tucker,,,0,0,0,15
Aldridk Gessa,,,,0,0,15
Elizabeth Havey,,,,,0,15
Total,2,1,1,0,0,15
,Delegate To The Republican National Convention 2nd District,,,,United States Senator - Republican,21
,Aaron Cohen,Aldridk Gessa,Calvin Tucker,Elizabeth Havey,Pat Toomey,21
Aaron Cohen,0,0,0,0,1,21
Aldridk Gessa,,0,0,0,0,21
Calvin Tucker,,,0,0,0,21
Elizabeth Havey,,,,0,0,21
Pat Toomey,,,,,0,21
Total,1,0,0,0,1,21
