col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 177th District - Republican,Attorney General - Republican,,All
,John J Taylor,John Rafferty,Joe Peters,All
John J Taylor,115,423,86,All
John Rafferty,,19,0,All
Joe Peters,,,4,All
Total,624,442,90,All
,Representative In The General Assembly 177th District - Republican,Attorney General - Republican,,1
,John J Taylor,John Rafferty,Joe Peters,1
John J Taylor,8,24,10,1
John Rafferty,,1,0,1
Joe Peters,,,0,1
Total,42,25,10,1
,Representative In The General Assembly 177th District - Republican,Attorney General - Republican,,2
,John J Taylor,John Rafferty,Joe Peters,2
John J Taylor,6,11,2,2
John Rafferty,,0,0,2
Joe Peters,,,0,2
Total,19,11,2,2
,Representative In The General Assembly 177th District - Republican,Attorney General - Republican,,3
,John J Taylor,John Rafferty,Joe Peters,3
John J Taylor,5,41,10,3
John Rafferty,,3,0,3
Joe Peters,,,1,3
Total,56,44,11,3
,Representative In The General Assembly 177th District - Republican,Attorney General - Republican,,4
,John J Taylor,John Rafferty,Joe Peters,4
John J Taylor,11,40,2,4
John Rafferty,,1,0,4
Joe Peters,,,0,4
Total,53,41,2,4
,Representative In The General Assembly 177th District - Republican,Attorney General - Republican,,5
,John J Taylor,John Rafferty,Joe Peters,5
John J Taylor,14,46,4,5
John Rafferty,,2,0,5
Joe Peters,,,0,5
Total,64,48,4,5
,Representative In The General Assembly 177th District - Republican,Attorney General - Republican,,6
,John J Taylor,John Rafferty,Joe Peters,6
John J Taylor,6,39,5,6
John Rafferty,,2,0,6
Joe Peters,,,1,6
Total,50,41,6,6
,Representative In The General Assembly 177th District - Republican,Attorney General - Republican,,7
,John J Taylor,John Rafferty,Joe Peters,7
John J Taylor,19,42,10,7
John Rafferty,,3,0,7
Joe Peters,,,1,7
Total,71,45,11,7
,Representative In The General Assembly 177th District - Republican,Attorney General - Republican,,8
,John J Taylor,John Rafferty,Joe Peters,8
John J Taylor,4,35,5,8
John Rafferty,,1,0,8
Joe Peters,,,0,8
Total,44,36,5,8
,Representative In The General Assembly 177th District - Republican,Attorney General - Republican,,10
,John J Taylor,John Rafferty,Joe Peters,10
John J Taylor,14,38,3,10
John Rafferty,,2,0,10
Joe Peters,,,0,10
Total,55,40,3,10
,Representative In The General Assembly 177th District - Republican,Attorney General - Republican,,11
,John J Taylor,John Rafferty,Joe Peters,11
John J Taylor,9,23,5,11
John Rafferty,,0,0,11
Joe Peters,,,0,11
Total,37,23,5,11
,Representative In The General Assembly 177th District - Republican,Attorney General - Republican,,12
,John J Taylor,John Rafferty,Joe Peters,12
John J Taylor,12,36,10,12
John Rafferty,,2,0,12
Joe Peters,,,1,12
Total,58,38,11,12
,Representative In The General Assembly 177th District - Republican,Attorney General - Republican,,22
,John J Taylor,John Rafferty,Joe Peters,22
John J Taylor,6,28,10,22
John Rafferty,,2,0,22
Joe Peters,,,0,22
Total,44,30,10,22
,Representative In The General Assembly 177th District - Republican,Attorney General - Republican,,23
,John J Taylor,John Rafferty,Joe Peters,23
John J Taylor,1,20,10,23
John Rafferty,,0,0,23
Joe Peters,,,0,23
Total,31,20,10,23
