col_1,col_2,col_3,col_4,col_5,col_6,division
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,,,All
,Sharif Street,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Sharif Street,74,"1,115",773,475,181,All
Katie Mcginty,,577,0,0,0,All
Joe Sestak,,,486,0,0,All
John Fetterman,,,,217,0,All
Joseph J Vodvarka,,,,,62,All
Total,"2,618","1,692","1,259",692,243,All
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,,,3
,Sharif Street,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,3
Sharif Street,4,60,39,20,5,3
Katie Mcginty,,16,0,0,0,3
Joe Sestak,,,17,0,0,3
John Fetterman,,,,6,0,3
Joseph J Vodvarka,,,,,1,3
Total,128,76,56,26,6,3
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,,,23
,Sharif Street,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,23
Sharif Street,7,92,58,43,11,23
Katie Mcginty,,36,0,0,0,23
Joe Sestak,,,34,0,0,23
John Fetterman,,,,14,0,23
Joseph J Vodvarka,,,,,2,23
Total,211,128,92,57,13,23
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,,,24
,Sharif Street,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,24
Sharif Street,8,158,90,43,23,24
Katie Mcginty,,79,0,0,0,24
Joe Sestak,,,52,0,0,24
John Fetterman,,,,27,0,24
Joseph J Vodvarka,,,,,3,24
Total,322,237,142,70,26,24
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,,,25
,Sharif Street,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,25
Sharif Street,3,53,35,34,14,25
Katie Mcginty,,28,0,0,0,25
Joe Sestak,,,22,0,0,25
John Fetterman,,,,8,0,25
Joseph J Vodvarka,,,,,3,25
Total,139,81,57,42,17,25
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,,,26
,Sharif Street,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,26
Sharif Street,2,44,31,23,6,26
Katie Mcginty,,29,0,0,0,26
Joe Sestak,,,24,0,0,26
John Fetterman,,,,9,0,26
Joseph J Vodvarka,,,,,2,26
Total,106,73,55,32,8,26
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,,,27
,Sharif Street,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,27
Sharif Street,8,61,28,17,14,27
Katie Mcginty,,28,0,0,0,27
Joe Sestak,,,19,0,0,27
John Fetterman,,,,12,0,27
Joseph J Vodvarka,,,,,2,27
Total,128,89,47,29,16,27
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,,,28
,Sharif Street,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,28
Sharif Street,2,59,33,23,6,28
Katie Mcginty,,37,0,0,0,28
Joe Sestak,,,23,0,0,28
John Fetterman,,,,13,0,28
Joseph J Vodvarka,,,,,4,28
Total,123,96,56,36,10,28
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,,,30
,Sharif Street,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,30
Sharif Street,6,66,73,35,16,30
Katie Mcginty,,44,0,0,0,30
Joe Sestak,,,26,0,0,30
John Fetterman,,,,16,0,30
Joseph J Vodvarka,,,,,6,30
Total,196,110,99,51,22,30
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,,,31
,Sharif Street,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,31
Sharif Street,3,47,39,18,7,31
Katie Mcginty,,28,0,0,0,31
Joe Sestak,,,28,0,0,31
John Fetterman,,,,10,0,31
Joseph J Vodvarka,,,,,3,31
Total,114,75,67,28,10,31
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,,,32
,Sharif Street,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,32
Sharif Street,6,47,27,17,6,32
Katie Mcginty,,21,0,0,0,32
Joe Sestak,,,28,0,0,32
John Fetterman,,,,6,0,32
Joseph J Vodvarka,,,,,4,32
Total,103,68,55,23,10,32
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,,,37
,Sharif Street,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,37
Sharif Street,3,41,30,29,8,37
Katie Mcginty,,20,0,0,0,37
Joe Sestak,,,25,0,0,37
John Fetterman,,,,10,0,37
Joseph J Vodvarka,,,,,1,37
Total,111,61,55,39,9,37
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,,,38
,Sharif Street,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,38
Sharif Street,2,58,44,16,5,38
Katie Mcginty,,28,0,0,0,38
Joe Sestak,,,22,0,0,38
John Fetterman,,,,11,0,38
Joseph J Vodvarka,,,,,4,38
Total,125,86,66,27,9,38
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,,,39
,Sharif Street,Joe Sestak,Katie Mcginty,John Fetterman,Joseph J Vodvarka,39
Sharif Street,2,65,68,42,11,39
Joe Sestak,,33,0,0,0,39
Katie Mcginty,,,29,0,0,39
John Fetterman,,,,16,0,39
Joseph J Vodvarka,,,,,5,39
Total,188,98,97,58,16,39
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,,,40
,Sharif Street,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,40
Sharif Street,7,70,45,37,14,40
Katie Mcginty,,29,0,0,0,40
Joe Sestak,,,30,0,0,40
John Fetterman,,,,14,0,40
Joseph J Vodvarka,,,,,5,40
Total,173,99,75,51,19,40
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,,,41
,Sharif Street,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,41
Sharif Street,5,68,49,26,16,41
Katie Mcginty,,36,0,0,0,41
Joe Sestak,,,30,0,0,41
John Fetterman,,,,12,0,41
Joseph J Vodvarka,,,,,7,41
Total,164,104,79,38,23,41
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,,,42
,Sharif Street,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,42
Sharif Street,3,46,26,19,7,42
Katie Mcginty,,34,0,0,0,42
Joe Sestak,,,20,0,0,42
John Fetterman,,,,14,0,42
Joseph J Vodvarka,,,,,3,42
Total,101,80,46,33,10,42
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,,,43
,Sharif Street,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,43
Sharif Street,1,41,34,16,6,43
Katie Mcginty,,20,0,0,0,43
Joe Sestak,,,21,0,0,43
John Fetterman,,,,8,0,43
Joseph J Vodvarka,,,,,3,43
Total,98,61,55,24,9,43
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,,,44
,Sharif Street,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,44
Sharif Street,2,36,27,17,6,44
Katie Mcginty,,35,0,0,0,44
Joe Sestak,,,32,0,0,44
John Fetterman,,,,11,0,44
Joseph J Vodvarka,,,,,4,44
Total,88,71,59,28,10,44
