col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
Bernie Sanders,,12,0,22,76,18,20,17,11,8,58,12,8,8,3,8,5,8,56,57,51,51,52,51,46,44,43,21
Roque Rocky De La Fuente,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Ken Washington,,,,0,68,84,82,78,70,71,25,65,68,64,67,60,66,62,19,16,16,14,12,12,14,14,13,21
Lou Agre,,,,,0,36,40,39,28,25,60,26,27,20,19,24,23,20,58,59,55,59,51,50,50,50,49,21
Cindy Bass,,,,,,0,85,86,74,76,29,70,70,64,73,66,67,60,20,19,22,18,14,16,16,15,13,21
Malcolm Kenyatta,,,,,,,0,82,81,74,36,71,70,65,71,63,66,62,25,23,26,22,17,19,22,23,19,21
Jerry T Jordan,,,,,,,,0,75,72,29,65,67,61,70,65,68,65,22,21,24,21,16,17,20,18,18,21
Katherine J Gilmore,,,,,,,,,0,67,26,60,63,58,65,59,64,60,14,12,15,14,12,13,13,12,9,21
Vincent Hughes,,,,,,,,,,0,17,66,64,67,68,61,61,62,12,13,14,14,13,11,14,10,10,21
Yasmeen Kaboud,,,,,,,,,,,0,25,23,18,13,18,17,17,57,51,52,50,48,52,50,48,45,21
Nicole Allen White,,,,,,,,,,,,0,62,58,60,56,57,56,17,14,17,14,12,15,16,16,13,21
Michelle W Singer,,,,,,,,,,,,,0,60,63,61,62,56,16,13,16,16,11,9,11,16,11,21
Blondell Reynolds Brown,,,,,,,,,,,,,,0,59,56,55,54,12,13,9,9,9,10,10,9,9,21
Mary Jo Daley,,,,,,,,,,,,,,,0,63,61,59,10,11,12,9,8,9,8,9,9,21
Mark Aronchick,,,,,,,,,,,,,,,,0,57,55,15,15,12,11,9,8,13,9,12,21
Heather A Steinmiller,,,,,,,,,,,,,,,,,0,57,12,10,12,15,9,7,12,10,7,21
Joe Foster,,,,,,,,,,,,,,,,,,0,12,12,11,11,9,9,16,10,13,21
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,0,56,53,53,52,52,48,49,48,21
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,52,52,49,50,48,46,48,21
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,0,56,46,49,48,51,45,21
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,0,50,48,48,51,47,21
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,,,0,50,42,44,43,21
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,,0,46,45,43,21
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,,0,44,45,21
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,21
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21
Total,210,117,0,137,135,131,106,100,96,90,83,82,79,77,77,74,72,70,69,68,66,65,61,61,59,57,55,21
,President Of The United States - Democrat,,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,22
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Cindy Bass,Lou Agre,Ken Washington,Malcolm Kenyatta,Katherine J Gilmore,Yasmeen Kaboud,Blondell Reynolds Brown,Ariana Flores Gordon,Carol Rose Fleischman,Sherrie Cohen,Jerry T Jordan,Vincent Hughes,Mark Aronchick,Mary Jo Daley,William Leopold,Gwen Snyder,Joe Foster,Nicole Allen White,Michelle W Singer,Margaret Lenzi,Hamdi Soysal,Waleed Shahid,Heather A Steinmiller,Tonya Diane Bah,22
Hillary Clinton,23,0,0,72,31,66,63,56,11,52,10,13,10,45,48,45,47,9,10,43,46,42,6,7,7,39,3,22
Bernie Sanders,,4,0,18,50,11,10,11,51,8,48,44,46,10,7,7,5,42,40,7,3,6,40,38,38,4,39,22
Roque Rocky De La Fuente,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Cindy Bass,,,,0,18,50,60,60,20,52,17,16,16,49,49,46,45,12,16,43,44,43,10,11,10,39,9,22
Lou Agre,,,,,0,34,19,14,46,13,45,43,42,14,10,12,9,43,38,12,10,11,40,39,39,9,38,22
Ken Washington,,,,,,0,45,41,12,48,14,13,13,39,45,42,40,13,11,40,42,40,11,7,10,37,8,22
Malcolm Kenyatta,,,,,,,0,53,20,46,13,12,10,48,44,43,43,13,11,40,44,42,9,8,8,36,6,22
Katherine J Gilmore,,,,,,,,0,16,41,10,11,11,46,39,44,41,11,8,40,40,41,6,8,6,33,5,22
Yasmeen Kaboud,,,,,,,,,0,11,46,43,45,13,9,10,7,41,39,8,8,10,38,38,37,8,38,22
Blondell Reynolds Brown,,,,,,,,,,0,11,14,12,37,45,38,40,9,13,41,38,40,8,8,9,37,7,22
Ariana Flores Gordon,,,,,,,,,,,0,45,48,13,8,10,10,44,42,8,9,8,43,41,40,8,40,22
Carol Rose Fleischman,,,,,,,,,,,,0,47,11,7,9,10,39,41,11,4,8,37,40,39,8,39,22
