col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Senator In The General Assembly 1st District - Democrat,,United States Senator - Democrat,,,,All
,Lawrence M Farnese Jr,John H Morley Jr,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Lawrence M Farnese Jr,94,0,"1,465",980,480,175,All
John H Morley Jr,,12,437,293,244,77,All
Katie Mcginty,,,477,0,0,0,All
Joe Sestak,,,,350,0,0,All
John Fetterman,,,,,166,0,All
Joseph J Vodvarka,,,,,,38,All
Total,"3,194","1,063","2,379","1,623",890,290,All
,Senator In The General Assembly 1st District - Democrat,,United States Senator - Democrat,,,,1
,Lawrence M Farnese Jr,John H Morley Jr,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,1
Lawrence M Farnese Jr,1,0,123,55,30,12,1
John H Morley Jr,,0,32,15,8,4,1
Katie Mcginty,,,45,0,0,0,1
Joe Sestak,,,,11,0,0,1
John Fetterman,,,,,8,0,1
Joseph J Vodvarka,,,,,,1,1
Total,221,59,200,81,46,17,1
,Senator In The General Assembly 1st District - Democrat,,United States Senator - Democrat,,,,2
,Lawrence M Farnese Jr,John H Morley Jr,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,2
Lawrence M Farnese Jr,6,0,99,45,36,4,2
John H Morley Jr,,0,38,13,20,6,2
Katie Mcginty,,,33,0,0,0,2
Joe Sestak,,,,13,0,0,2
John Fetterman,,,,,13,0,2
Joseph J Vodvarka,,,,,,2,2
Total,190,77,170,71,69,12,2
,Senator In The General Assembly 1st District - Democrat,,United States Senator - Democrat,,,,3
,Lawrence M Farnese Jr,John H Morley Jr,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,3
Lawrence M Farnese Jr,2,0,81,51,27,11,3
John H Morley Jr,,0,33,12,19,11,3
Katie Mcginty,,,28,0,0,0,3
Joe Sestak,,,,17,0,0,3
John Fetterman,,,,,12,0,3
Joseph J Vodvarka,,,,,,2,3
Total,172,75,142,80,58,24,3
,Senator In The General Assembly 1st District - Democrat,,United States Senator - Democrat,,,,4
,Lawrence M Farnese Jr,John H Morley Jr,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,4
Lawrence M Farnese Jr,2,0,64,27,15,2,4
John H Morley Jr,,0,18,23,9,3,4
Katie Mcginty,,,20,0,0,0,4
Joe Sestak,,,,8,0,0,4
John Fetterman,,,,,3,0,4
Joseph J Vodvarka,,,,,,0,4
Total,110,53,102,58,27,5,4
,Senator In The General Assembly 1st District - Democrat,,United States Senator - Democrat,,,,5
,Lawrence M Farnese Jr,John H Morley Jr,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,5
Lawrence M Farnese Jr,5,0,95,53,20,4,5
John H Morley Jr,,0,18,9,2,2,5
Katie Mcginty,,,23,0,0,0,5
Joe Sestak,,,,18,0,0,5
John Fetterman,,,,,6,0,5
Joseph J Vodvarka,,,,,,1,5
Total,177,31,136,80,28,7,5
,Senator In The General Assembly 1st District - Democrat,,United States Senator - Democrat,,,,6
,Lawrence M Farnese Jr,John H Morley Jr,Joe Sestak,Katie Mcginty,John Fetterman,Joseph J Vodvarka,6
Lawrence M Farnese Jr,10,0,147,85,19,14,6
John H Morley Jr,,0,27,21,10,5,6
Joe Sestak,,,68,0,0,0,6
Katie Mcginty,,,,34,0,0,6
John Fetterman,,,,,8,0,6
Joseph J Vodvarka,,,,,,3,6
Total,275,63,242,140,37,22,6
,Senator In The General Assembly 1st District - Democrat,,United States Senator - Democrat,,,,7
,Lawrence M Farnese Jr,John H Morley Jr,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,7
Lawrence M Farnese Jr,19,0,90,29,23,17,7
John H Morley Jr,,1,24,18,18,3,7
Katie Mcginty,,,24,0,0,0,7
John Fetterman,,,,7,0,0,7
Joe Sestak,,,,,12,0,7
Joseph J Vodvarka,,,,,,1,7
Total,178,64,138,54,53,21,7
,Senator In The General Assembly 1st District - Democrat,,United States Senator - Democrat,,,,8
,Lawrence M Farnese Jr,John H Morley Jr,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,8
Lawrence M Farnese Jr,4,0,82,38,24,6,8
John H Morley Jr,,0,27,10,11,1,8
Katie Mcginty,,,26,0,0,0,8
Joe Sestak,,,,15,0,0,8
John Fetterman,,,,,8,0,8
Joseph J Vodvarka,,,,,,2,8
Total,154,49,135,63,43,9,8
,Senator In The General Assembly 1st District - Democrat,,United States Senator - Democrat,,,,9
,Lawrence M Farnese Jr,John H Morley Jr,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,9
Lawrence M Farnese Jr,5,0,73,54,27,6,9
John H Morley Jr,,2,21,14,12,1,9
Katie Mcginty,,,31,0,0,0,9
Joe Sestak,,,,22,0,0,9
John Fetterman,,,,,13,0,9
Joseph J Vodvarka,,,,,,2,9
Total,165,50,125,90,52,9,9
,Senator In The General Assembly 1st District - Democrat,,United States Senator - Democrat,,,,10
,Lawrence M Farnese Jr,John H Morley Jr,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,10
Lawrence M Farnese Jr,16,0,51,33,36,24,10
John H Morley Jr,,3,13,17,10,2,10
Katie Mcginty,,,25,0,0,0,10
Joe Sestak,,,,16,0,0,10
John Fetterman,,,,,12,0,10
Joseph J Vodvarka,,,,,,6,10
Total,160,45,89,66,58,32,10
,Senator In The General Assembly 1st District - Democrat,,United States Senator - Democrat,,,,11
,Lawrence M Farnese Jr,John H Morley Jr,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,11
Lawrence M Farnese Jr,7,0,51,22,21,17,11
John H Morley Jr,,3,15,13,6,8,11
Katie Mcginty,,,16,0,0,0,11
John Fetterman,,,,16,0,0,11
Joe Sestak,,,,,15,0,11
Joseph J Vodvarka,,,,,,5,11
Total,118,45,82,51,42,30,11
,Senator In The General Assembly 1st District - Democrat,,United States Senator - Democrat,,,,12
,Lawrence M Farnese Jr,John H Morley Jr,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,12
Lawrence M Farnese Jr,8,0,75,47,26,7,12
John H Morley Jr,,0,17,11,14,4,12
Katie Mcginty,,,21,0,0,0,12
Joe Sestak,,,,19,0,0,12
John Fetterman,,,,,7,0,12
Joseph J Vodvarka,,,,,,2,12
Total,163,46,113,77,47,13,12
,Senator In The General Assembly 1st District - Democrat,,United States Senator - Democrat,,,,13
,Lawrence M Farnese Jr,John H Morley Jr,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,13
Lawrence M Farnese Jr,3,0,48,51,22,9,13
John H Morley Jr,,0,25,16,12,5,13
Katie Mcginty,,,24,0,0,0,13
Joe Sestak,,,,18,0,0,13
John Fetterman,,,,,3,0,13
Joseph J Vodvarka,,,,,,2,13
Total,133,58,97,85,37,16,13
,Senator In The General Assembly 1st District - Democrat,,United States Senator - Democrat,,,,14
,Lawrence M Farnese Jr,John H Morley Jr,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,14
Lawrence M Farnese Jr,1,0,83,62,31,5,14
John H Morley Jr,,1,21,16,14,6,14
Katie Mcginty,,,14,0,0,0,14
Joe Sestak,,,,13,0,0,14
John Fetterman,,,,,10,0,14
Joseph J Vodvarka,,,,,,0,14
Total,182,58,118,91,55,11,14
,Senator In The General Assembly 1st District - Democrat,,United States Senator - Democrat,,,,15
,Lawrence M Farnese Jr,John H Morley Jr,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,15
Lawrence M Farnese Jr,0,0,56,36,18,9,15
John H Morley Jr,,0,15,22,16,6,15
Katie Mcginty,,,16,0,0,0,15
Joe Sestak,,,,8,0,0,15
John Fetterman,,,,,5,0,15
Joseph J Vodvarka,,,,,,4,15
Total,119,59,87,66,39,19,15
,Senator In The General Assembly 1st District - Democrat,,United States Senator - Democrat,,,,16
,Lawrence M Farnese Jr,John H Morley Jr,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,16
Lawrence M Farnese Jr,2,0,78,72,23,5,16
John H Morley Jr,,0,28,13,12,2,16
Katie Mcginty,,,24,0,0,0,16
Joe Sestak,,,,17,0,0,16
John Fetterman,,,,,5,0,16
Joseph J Vodvarka,,,,,,1,16
Total,180,55,130,102,40,8,16
,Senator In The General Assembly 1st District - Democrat,,United States Senator - Democrat,,,,17
,Lawrence M Farnese Jr,John H Morley Jr,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,17
Lawrence M Farnese Jr,1,0,60,54,23,11,17
John H Morley Jr,,1,32,18,10,3,17
Katie Mcginty,,,19,0,0,0,17
Joe Sestak,,,,16,0,0,17
John Fetterman,,,,,6,0,17
Joseph J Vodvarka,,,,,,0,17
Total,149,64,111,88,39,14,17
,Senator In The General Assembly 1st District - Democrat,,United States Senator - Democrat,,,,18
,Lawrence M Farnese Jr,John H Morley Jr,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,18
Lawrence M Farnese Jr,2,0,109,55,31,4,18
John H Morley Jr,,1,27,18,16,4,18
Katie Mcginty,,,35,0,0,0,18
Joe Sestak,,,,16,0,0,18
John Fetterman,,,,,16,0,18
Joseph J Vodvarka,,,,,,4,18
Total,201,66,171,89,63,12,18
,Senator In The General Assembly 1st District - Democrat,,United States Senator - Democrat,,,,19
,Lawrence M Farnese Jr,John H Morley Jr,Joe Sestak,Katie Mcginty,John Fetterman,Joseph J Vodvarka,19
Lawrence M Farnese Jr,0,0,56,62,21,8,19
John H Morley Jr,,0,15,12,18,1,19
Joe Sestak,,,28,0,0,0,19
Katie Mcginty,,,,19,0,0,19
John Fetterman,,,,,8,0,19
Joseph J Vodvarka,,,,,,0,19
Total,147,46,99,93,47,9,19
