col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
Mary Jo Daley,,,,,,,,,,0,27,26,25,23,3,4,3,2,2,25,1,2,22,1,2,1
Nicole Allen White,,,,,,,,,,,0,27,26,24,2,4,2,2,1,24,1,1,24,0,1,1
Michelle W Singer,,,,,,,,,,,,0,25,23,2,3,2,1,3,24,1,1,23,1,1,1
Vincent Hughes,,,,,,,,,,,,,0,24,2,4,3,2,2,25,2,2,23,2,2,1
Blondell Reynolds Brown,,,,,,,,,,,,,,0,2,4,3,2,1,23,3,1,22,2,1,1
Sherrie Cohen,,,,,,,,,,,,,,,0,25,25,26,24,1,25,25,3,25,25,1
Tonya Diane Bah,,,,,,,,,,,,,,,,0,25,26,23,3,24,24,4,24,24,1
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,25,24,2,25,24,3,24,24,1
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,0,24,1,25,25,2,25,25,1
Gwen Snyder,,,,,,,,,,,,,,,,,,,0,0,25,24,1,24,24,1
Mark Aronchick,,,,,,,,,,,,,,,,,,,,0,1,0,22,1,0,1
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,0,24,3,25,24,1
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,0,1,24,25,1
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,24,1
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,80,59,44,43,42,40,39,34,34,31,31,30,29,28,28,28,27,27,27,27,27,26,26,25,25,1
,Auditor General - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,2
,Eugene A Depasquale,Cindy Bass,Lou Agre,Yasmeen Kaboud,Jerry T Jordan,Malcolm Kenyatta,Katherine J Gilmore,Waleed Shahid,Ariana Flores Gordon,Gwen Snyder,Hamdi Soysal,Heather A Steinmiller,Sherrie Cohen,Carol Rose Fleischman,Ken Washington,Margaret Lenzi,William Leopold,Blondell Reynolds Brown,Tonya Diane Bah,Vincent Hughes,Joe Foster,Michelle W Singer,Nicole Allen White,Mary Jo Daley,Mark Aronchick,2
Eugene A Depasquale,2,54,55,52,40,40,38,34,31,32,31,26,31,29,27,29,29,23,27,23,23,21,20,14,15,2
Cindy Bass,,8,22,17,42,37,39,5,3,5,5,20,4,5,23,4,4,23,4,22,22,19,20,17,14,2
Lou Agre,,,2,47,22,20,20,31,30,30,31,6,32,30,7,27,29,5,27,5,5,5,2,0,1,2
Yasmeen Kaboud,,,,3,16,15,16,29,30,29,29,3,28,27,2,25,26,1,25,1,2,3,1,0,0,2
Jerry T Jordan,,,,,1,39,39,7,5,6,6,19,6,7,23,6,6,22,6,21,21,18,19,16,14,2
Malcolm Kenyatta,,,,,,1,38,8,5,6,6,19,6,6,21,7,6,21,6,21,20,18,18,15,13,2
Katherine J Gilmore,,,,,,,2,6,4,5,6,20,4,5,22,5,5,22,4,21,20,19,20,16,13,2
Waleed Shahid,,,,,,,,0,29,29,29,5,29,27,4,27,28,3,27,4,3,5,1,1,2,2
Ariana Flores Gordon,,,,,,,,,1,29,28,4,28,26,4,26,27,2,24,2,3,4,1,0,1,2
Gwen Snyder,,,,,,,,,,0,28,3,27,25,5,26,26,3,23,2,2,4,2,1,0,2
Hamdi Soysal,,,,,,,,,,,0,5,30,26,4,26,28,4,25,4,3,5,2,1,1,2
Heather A Steinmiller,,,,,,,,,,,,0,4,4,25,5,4,19,4,19,21,19,18,15,14,2
Sherrie Cohen,,,,,,,,,,,,,0,26,4,27,28,3,26,4,3,4,0,0,1,2
Carol Rose Fleischman,,,,,,,,,,,,,,0,4,23,26,2,25,2,4,3,1,0,1,2
Ken Washington,,,,,,,,,,,,,,,0,5,4,23,2,21,21,20,20,15,15,2
Margaret Lenzi,,,,,,,,,,,,,,,,0,26,3,24,3,3,5,2,2,3,2
William Leopold,,,,,,,,,,,,,,,,,0,3,25,3,4,4,1,0,1,2
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,0,1,25,21,19,20,15,13,2
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,0,2,3,3,0,0,1,2
Vincent Hughes,,,,,,,,,,,,,,,,,,,,0,21,20,19,15,13,2
Joe Foster,,,,,,,,,,,,,,,,,,,,,0,18,19,15,14,2
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,0,18,15,13,2
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,0,15,13,2
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,,,,,0,13,2
Mark Aronchick,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,108,68,61,58,46,46,45,34,33,33,33,32,32,31,31,29,29,27,27,26,25,22,21,17,16,2
,Auditor General - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,3
,Eugene A Depasquale,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Ken Washington,Mary Jo Daley,Blondell Reynolds Brown,Nicole Allen White,Mark Aronchick,Michelle W Singer,Heather A Steinmiller,Joe Foster,Yasmeen Kaboud,Vincent Hughes,Lou Agre,Gwen Snyder,Sherrie Cohen,Ariana Flores Gordon,Carol Rose Fleischman,Margaret Lenzi,Waleed Shahid,Hamdi Soysal,William Leopold,Tonya Diane Bah,3
Eugene A Depasquale,6,49,41,39,35,25,27,23,21,22,23,20,21,34,22,28,24,22,19,21,18,16,17,14,15,3
Cindy Bass,,6,61,59,55,51,50,45,48,46,45,45,42,15,41,13,8,9,7,6,6,3,5,5,4,3
Malcolm Kenyatta,,,0,65,60,50,52,47,47,48,45,46,45,17,43,16,12,9,8,7,8,6,6,5,3,3
Katherine J Gilmore,,,,2,60,48,50,47,45,46,43,43,44,18,42,13,10,8,6,6,7,4,5,4,3,3
Jerry T Jordan,,,,,0,46,48,43,44,45,40,40,41,14,40,11,7,6,5,5,4,3,4,2,3,3
Ken Washington,,,,,,2,51,46,48,46,44,45,45,6,41,3,7,4,5,5,4,3,3,2,1,3
Mary Jo Daley,,,,,,,0,46,46,48,46,46,46,9,41,4,10,6,5,5,5,3,4,4,2,3
Blondell Reynolds Brown,,,,,,,,0,44,42,43,43,44,4,42,1,6,3,1,2,5,2,0,2,0,3
Nicole Allen White,,,,,,,,,0,43,41,41,44,5,42,2,5,2,3,2,5,3,1,2,1,3
Mark Aronchick,,,,,,,,,,0,42,42,43,6,38,4,6,4,4,4,3,2,4,2,2,3
Michelle W Singer,,,,,,,,,,,0,43,41,5,38,4,8,6,3,3,6,3,2,4,2,3
Heather A Steinmiller,,,,,,,,,,,,0,41,5,37,2,6,4,2,2,5,3,2,4,2,3
Joe Foster,,,,,,,,,,,,,0,5,41,1,6,2,2,2,5,3,1,1,1,3
Yasmeen Kaboud,,,,,,,,,,,,,,1,5,33,28,27,24,22,22,22,23,21,20,3
Vincent Hughes,,,,,,,,,,,,,,,0,2,7,4,3,2,7,3,1,2,1,3
Lou Agre,,,,,,,,,,,,,,,,0,26,27,25,23,21,21,23,20,20,3
Gwen Snyder,,,,,,,,,,,,,,,,,0,28,27,25,24,23,24,21,20,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,25,23,23,21,23,21,21,3
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,1,24,22,22,24,20,20,3
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,0,19,20,23,19,19,3
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,0,23,19,20,19,3
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,20,19,19,3
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,0,20,20,3
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,0,20,3
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,91,89,74,73,65,58,56,52,51,49,49,48,48,47,46,38,33,30,29,27,27,26,24,23,22,3
,Auditor General - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,4
,Eugene A Depasquale,Cindy Bass,Ken Washington,Katherine J Gilmore,Malcolm Kenyatta,Vincent Hughes,Heather A Steinmiller,Jerry T Jordan,Mary Jo Daley,Blondell Reynolds Brown,Mark Aronchick,Nicole Allen White,Yasmeen Kaboud,Joe Foster,Lou Agre,Michelle W Singer,Ariana Flores Gordon,Hamdi Soysal,Margaret Lenzi,Sherrie Cohen,Tonya Diane Bah,Waleed Shahid,Carol Rose Fleischman,Gwen Snyder,William Leopold,4
Eugene A Depasquale,4,31,24,27,25,22,17,21,21,18,18,19,15,18,8,16,8,8,6,6,7,5,5,5,3,4
Cindy Bass,,3,24,28,28,22,19,23,22,21,22,21,7,20,7,18,2,3,3,2,2,4,2,2,1,4
Ken Washington,,,1,24,23,21,23,21,21,19,20,19,6,18,11,16,3,2,3,2,2,5,2,2,1,4
Katherine J Gilmore,,,,0,26,23,20,23,23,20,20,21,6,20,7,17,2,2,2,1,0,3,1,1,1,4
Malcolm Kenyatta,,,,,0,23,18,23,22,21,21,21,7,19,7,17,2,4,4,4,2,6,2,3,2,4
Vincent Hughes,,,,,,0,19,20,22,19,19,22,3,20,3,17,2,2,3,1,1,4,1,1,2,4
Heather A Steinmiller,,,,,,,0,18,17,16,16,19,1,19,7,15,1,1,1,0,0,2,0,0,1,4
Jerry T Jordan,,,,,,,,0,20,18,18,20,4,19,5,16,2,2,2,1,0,3,1,1,1,4
Mary Jo Daley,,,,,,,,,0,19,19,19,3,18,3,15,2,2,2,1,0,2,1,1,1,4
Blondell Reynolds Brown,,,,,,,,,,1,19,18,2,17,2,15,0,2,3,1,1,4,0,1,1,4
Mark Aronchick,,,,,,,,,,,0,18,3,17,4,15,1,3,3,2,2,4,2,2,1,4
Nicole Allen White,,,,,,,,,,,,0,3,20,3,16,2,2,3,1,1,4,1,1,2,4
Yasmeen Kaboud,,,,,,,,,,,,,2,1,8,2,7,7,6,6,6,6,5,5,2,4
Joe Foster,,,,,,,,,,,,,,0,2,16,1,1,1,0,0,2,0,0,1,4
Lou Agre,,,,,,,,,,,,,,,1,3,4,4,4,5,4,4,4,4,3,4
Michelle W Singer,,,,,,,,,,,,,,,,0,1,2,1,1,1,2,0,1,0,4
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,4,3,5,3,2,5,4,2,4
Hamdi Soysal,,,,,,,,,,,,,,,,,,0,4,5,5,4,4,4,2,4
Margaret Lenzi,,,,,,,,,,,,,,,,,,,0,5,5,4,3,4,4,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,4,3,5,5,3,4
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,0,4,4,4,2,4
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,4
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,,,0,4,2,4
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,,0,2,4
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,55,43,37,34,33,26,25,24,24,22,22,22,21,20,19,18,8,8,8,8,8,8,6,5,4,4
,Auditor General - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,5
,Eugene A Depasquale,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Ken Washington,Jerry T Jordan,Heather A Steinmiller,Mark Aronchick,Blondell Reynolds Brown,Joe Foster,Mary Jo Daley,Vincent Hughes,Nicole Allen White,Lou Agre,Michelle W Singer,Yasmeen Kaboud,Sherrie Cohen,Gwen Snyder,William Leopold,Ariana Flores Gordon,Carol Rose Fleischman,Tonya Diane Bah,Hamdi Soysal,Waleed Shahid,Margaret Lenzi,5
Eugene A Depasquale,6,39,35,27,20,24,14,17,16,17,17,16,14,17,13,20,13,12,12,11,12,11,10,10,10,5
Cindy Bass,,5,42,35,27,34,23,26,26,23,28,25,22,7,23,9,5,4,5,4,4,2,3,2,3,5
Malcolm Kenyatta,,,0,33,29,35,22,26,27,28,26,26,24,12,24,13,7,7,8,6,6,6,5,5,7,5
Katherine J Gilmore,,,,0,25,32,21,27,23,23,26,24,22,7,21,9,4,3,3,3,2,3,2,2,2,5
Ken Washington,,,,,0,25,29,27,26,28,24,27,25,13,23,6,4,5,5,5,4,4,2,3,4,5
Jerry T Jordan,,,,,,0,21,25,22,24,25,24,20,9,22,10,4,5,5,4,4,4,2,3,4,5
Heather A Steinmiller,,,,,,,1,22,22,22,23,23,21,8,22,2,1,2,2,1,2,0,1,1,1,5
Mark Aronchick,,,,,,,,1,25,26,27,25,24,3,21,5,5,3,3,4,4,4,2,2,2,5
Blondell Reynolds Brown,,,,,,,,,1,25,24,26,23,2,23,3,5,3,6,2,1,4,1,2,3,5
Joe Foster,,,,,,,,,,0,23,26,24,6,22,6,5,6,7,5,5,6,3,5,6,5
Mary Jo Daley,,,,,,,,,,,0,24,21,2,22,3,4,3,3,2,3,2,2,1,2,5
Vincent Hughes,,,,,,,,,,,,0,23,2,24,3,2,3,4,2,2,3,0,2,3,5
Nicole Allen White,,,,,,,,,,,,,0,3,22,3,2,2,2,3,2,3,1,2,2,5
Lou Agre,,,,,,,,,,,,,,0,2,15,9,10,8,8,8,9,9,8,9,5
Michelle W Singer,,,,,,,,,,,,,,,0,2,0,1,2,1,0,1,0,0,2,5
Yasmeen Kaboud,,,,,,,,,,,,,,,,1,13,12,10,12,10,11,12,11,9,5
Sherrie Cohen,,,,,,,,,,,,,,,,,0,12,12,11,10,12,12,11,9,5
Gwen Snyder,,,,,,,,,,,,,,,,,,0,11,10,10,10,11,12,9,5
William Leopold,,,,,,,,,,,,,,,,,,,0,9,8,10,9,10,10,5
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,,0,9,9,10,9,8,5
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,0,8,9,9,7,5
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,0,9,10,10,5
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,0,10,8,5
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,8,5
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,65,59,51,41,39,37,32,32,31,30,30,28,27,25,25,23,16,14,14,13,13,13,12,12,11,5
,Auditor General - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,6
,Eugene A Depasquale,Cindy Bass,Malcolm Kenyatta,Jerry T Jordan,Ken Washington,Katherine J Gilmore,Lou Agre,Heather A Steinmiller,Yasmeen Kaboud,Mark Aronchick,Mary Jo Daley,Nicole Allen White,Blondell Reynolds Brown,Joe Foster,Vincent Hughes,Michelle W Singer,Ariana Flores Gordon,Carol Rose Fleischman,Sherrie Cohen,William Leopold,Tonya Diane Bah,Gwen Snyder,Margaret Lenzi,Waleed Shahid,Hamdi Soysal,6
Eugene A Depasquale,5,34,31,29,24,26,24,18,26,21,23,20,19,18,18,15,14,14,13,9,12,10,10,10,8,6
Cindy Bass,,3,36,37,29,30,13,24,10,27,29,24,23,22,23,18,7,4,6,2,4,2,1,2,3,6
Malcolm Kenyatta,,,3,37,28,30,15,24,14,29,29,27,24,24,24,18,7,6,7,6,6,4,3,4,4,6
Jerry T Jordan,,,,0,29,30,13,26,10,29,30,27,25,25,24,19,8,5,7,5,5,2,2,3,4,6
Ken Washington,,,,,0,22,13,28,8,26,26,27,22,23,23,18,7,6,8,4,6,4,4,4,5,6
Katherine J Gilmore,,,,,,1,11,20,9,24,25,19,20,19,20,16,5,3,6,3,3,1,1,1,3,6
Lou Agre,,,,,,,2,7,21,8,8,8,5,6,4,2,15,14,13,11,12,12,11,11,10,6
Heather A Steinmiller,,,,,,,,0,3,25,23,26,24,25,23,20,4,3,6,4,2,1,2,2,2,6
Yasmeen Kaboud,,,,,,,,,1,6,6,4,2,3,3,2,15,15,13,11,11,12,12,10,9,6
Mark Aronchick,,,,,,,,,,0,27,25,22,23,24,19,5,4,7,3,4,2,2,1,4,6
Mary Jo Daley,,,,,,,,,,,0,23,23,22,22,17,6,3,5,3,3,1,1,1,2,6
Nicole Allen White,,,,,,,,,,,,0,25,26,23,19,4,4,6,5,4,3,3,4,3,6
Blondell Reynolds Brown,,,,,,,,,,,,,0,24,21,18,3,2,5,4,2,1,1,3,2,6
Joe Foster,,,,,,,,,,,,,,0,21,18,4,3,5,5,3,2,2,3,2,6
Vincent Hughes,,,,,,,,,,,,,,,0,19,1,2,5,2,2,1,3,2,2,6
Michelle W Singer,,,,,,,,,,,,,,,,0,2,2,4,2,1,1,2,1,1,6
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,14,13,12,11,12,11,10,9,6
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,0,13,10,11,11,12,11,9,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,11,11,11,11,10,11,6
William Leopold,,,,,,,,,,,,,,,,,,,,1,8,10,10,9,7,6
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,0,10,9,9,9,6
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,0,11,10,8,6
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,10,7,6
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,7,6
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,62,49,47,40,37,33,32,31,31,30,30,30,26,26,26,20,18,17,17,15,14,13,13,12,11,6
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Auditor General - Democrat,7
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Ken Washington,Nicole Allen White,Blondell Reynolds Brown,Vincent Hughes,Mark Aronchick,Joe Foster,Heather A Steinmiller,Mary Jo Daley,Michelle W Singer,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Carol Rose Fleischman,Sherrie Cohen,Waleed Shahid,Gwen Snyder,Hamdi Soysal,Tonya Diane Bah,William Leopold,Margaret Lenzi,Eugene A Depasquale,7
Cindy Bass,2,69,68,70,57,56,54,53,54,53,47,50,46,22,20,13,10,11,7,6,6,7,7,5,66,7
Malcolm Kenyatta,,4,58,61,48,48,46,45,47,46,44,42,38,19,15,9,7,9,5,4,5,2,5,4,49,7
Katherine J Gilmore,,,3,60,43,44,44,44,47,46,41,45,39,18,14,11,9,11,6,5,6,6,7,5,50,7
Jerry T Jordan,,,,2,43,44,44,42,47,45,40,45,37,18,17,10,8,10,5,5,5,4,6,4,44,7
Ken Washington,,,,,1,50,49,47,48,48,49,44,41,8,10,8,6,7,6,3,5,3,4,3,35,7
Nicole Allen White,,,,,,0,51,52,51,51,48,43,40,9,7,8,6,7,5,4,3,5,4,3,32,7
Blondell Reynolds Brown,,,,,,,0,53,48,49,47,42,43,7,4,5,3,6,4,2,1,2,4,3,31,7
Vincent Hughes,,,,,,,,0,47,48,45,41,40,9,6,7,5,7,6,3,2,5,5,4,30,7
Mark Aronchick,,,,,,,,,0,49,46,48,41,9,6,7,5,7,3,3,3,3,3,1,31,7
Joe Foster,,,,,,,,,,0,48,45,42,5,4,5,3,6,5,1,2,2,3,3,30,7
Heather A Steinmiller,,,,,,,,,,,0,41,39,2,4,1,0,3,2,0,0,0,1,1,25,7
Mary Jo Daley,,,,,,,,,,,,0,38,8,6,7,5,7,2,2,3,1,3,2,31,7
Michelle W Singer,,,,,,,,,,,,,0,6,5,5,4,6,3,1,1,2,3,3,27,7
Yasmeen Kaboud,,,,,,,,,,,,,,5,26,22,22,20,17,16,17,16,17,15,33,7
Lou Agre,,,,,,,,,,,,,,,1,20,21,18,14,14,15,16,16,14,23,7
Ariana Flores Gordon,,,,,,,,,,,,,,,,1,22,20,16,16,17,16,17,15,21,7
Carol Rose Fleischman,,,,,,,,,,,,,,,,,0,20,16,16,17,17,17,15,18,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,15,14,17,14,17,15,19,7
Waleed Shahid,,,,,,,,,,,,,,,,,,,1,14,15,13,14,14,16,7
Gwen Snyder,,,,,,,,,,,,,,,,,,,,0,13,14,14,13,15,7
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,12,14,13,14,7
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,0,14,13,12,7
William Leopold,,,,,,,,,,,,,,,,,,,,,,,0,15,13,7
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,12,7
Eugene A Depasquale,,,,,,,,,,,,,,,,,,,,,,,,,7,7
Total,103,79,78,75,65,60,59,59,57,56,54,53,47,45,36,27,24,23,21,18,18,18,18,16,96,7
,Auditor General - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,8
,Eugene A Depasquale,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Ken Washington,Nicole Allen White,Mary Jo Daley,Joe Foster,Mark Aronchick,Blondell Reynolds Brown,Vincent Hughes,Lou Agre,Yasmeen Kaboud,Michelle W Singer,Heather A Steinmiller,Ariana Flores Gordon,Carol Rose Fleischman,Gwen Snyder,Sherrie Cohen,Hamdi Soysal,Margaret Lenzi,William Leopold,Waleed Shahid,Tonya Diane Bah,8
Eugene A Depasquale,5,61,47,43,42,32,30,28,29,27,26,28,26,27,24,22,22,21,19,19,17,13,14,13,12,8
Cindy Bass,,3,53,49,46,40,36,34,30,34,31,29,12,15,27,25,10,11,10,11,8,6,5,3,3,8
Katherine J Gilmore,,,1,52,50,36,33,33,33,33,33,30,14,15,29,25,10,12,11,12,9,7,6,4,4,8
Malcolm Kenyatta,,,,1,48,38,32,35,31,35,32,30,14,13,28,25,7,8,8,9,6,4,5,2,1,8
Jerry T Jordan,,,,,0,34,29,32,30,30,29,28,15,13,27,27,8,10,9,10,8,6,5,3,3,8
Ken Washington,,,,,,0,36,36,32,35,32,28,7,7,29,27,7,5,5,6,4,3,2,0,0,8
Nicole Allen White,,,,,,,1,31,30,31,32,30,5,6,28,25,6,5,5,6,3,5,5,3,2,8
Mary Jo Daley,,,,,,,,0,28,33,29,27,7,7,25,26,8,7,8,8,5,4,3,2,1,8
Joe Foster,,,,,,,,,0,26,30,27,5,5,28,27,3,5,4,4,3,5,4,2,2,8
Mark Aronchick,,,,,,,,,,1,29,27,8,8,25,23,6,7,7,8,5,3,4,1,0,8
Blondell Reynolds Brown,,,,,,,,,,,0,30,2,3,29,27,3,2,3,3,1,4,2,0,1,8
