col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 177th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,All
,John J Taylor,Michael J Mcmonagle,Gilbert Cox,Tom Ellis,Shannon Oscar,Lauren E Casper,Pam Levy,Alan Apt,All
John J Taylor,150,322,281,263,277,241,205,191,All
Michael J Mcmonagle,,25,64,112,89,80,90,43,All
Gilbert Cox,,,2,178,79,173,30,76,All
Tom Ellis,,,,5,36,188,49,23,All
Shannon Oscar,,,,,2,64,109,138,All
Lauren E Casper,,,,,,3,37,21,All
Pam Levy,,,,,,,7,70,All
Alan Apt,,,,,,,,4,All
Total,924,375,351,343,311,308,231,216,All
