col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Representative In The General Assembly 179th District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,All
,Jason T Dawkins,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Jennifer Lentz,Anne Wakabayashi,Peter Cutty,Ryan N Boyer,Amanda Mcillmurray,Leanne Krueger Braneky,Maria Quinones Sanchez,Angel Cruz,Cathy Brady,Kat Richter,Ted Kirsch,Katherine Hunter Snyder,Jacob Adeniran,All
Jason T Dawkins,13,109,84,80,60,57,52,54,51,51,52,56,49,43,48,42,37,All
Thaddeus Kirkland,,18,85,29,60,64,26,58,21,61,57,53,58,21,52,16,13,All
Blake Rutherford,,,4,30,60,58,23,58,18,49,48,51,56,15,48,12,9,All
H Douglass Brown,,,,6,21,18,64,17,57,15,14,17,12,51,9,46,44,All
Jennifer Lentz,,,,,1,59,16,58,23,49,51,54,55,21,52,18,16,All
Anne Wakabayashi,,,,,,0,14,55,19,57,54,48,53,16,46,17,14,All
Peter Cutty,,,,,,,4,12,46,12,10,14,6,45,7,42,42,All
Ryan N Boyer,,,,,,,,1,19,47,45,50,50,15,48,14,12,All
Amanda Mcillmurray,,,,,,,,,0,12,13,16,10,55,12,48,46,All
Leanne Krueger Braneky,,,,,,,,,,0,52,46,50,14,43,11,9,All
Maria Quinones Sanchez,,,,,,,,,,,0,44,47,10,49,9,8,All
Angel Cruz,,,,,,,,,,,,1,48,17,47,13,12,All
Cathy Brady,,,,,,,,,,,,,0,12,45,8,5,All
Kat Richter,,,,,,,,,,,,,,1,13,46,47,All
Ted Kirsch,,,,,,,,,,,,,,,0,9,9,All
Katherine Hunter Snyder,,,,,,,,,,,,,,,,0,46,All
Jacob Adeniran,,,,,,,,,,,,,,,,,0,All
Total,200,148,107,104,76,75,71,69,67,67,67,65,65,61,59,55,50,All
,Representative In The General Assembly 179th District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,1
,Jason T Dawkins,Thaddeus Kirkland,H Douglass Brown,Amanda Mcillmurray,Peter Cutty,Blake Rutherford,Kat Richter,Jennifer Lentz,Jacob Adeniran,Katherine Hunter Snyder,Anne Wakabayashi,Maria Quinones Sanchez,Leanne Krueger Braneky,Angel Cruz,Ted Kirsch,Ryan N Boyer,Cathy Brady,1
Jason T Dawkins,4,29,24,22,21,21,19,20,17,17,18,18,16,16,14,15,12,1
Thaddeus Kirkland,,3,10,10,9,20,11,17,7,7,16,15,16,15,15,15,13,1
H Douglass Brown,,,2,23,25,6,21,9,20,20,8,7,7,5,4,6,4,1
Amanda Mcillmurray,,,,0,22,5,24,10,22,22,9,7,7,5,6,6,4,1
Peter Cutty,,,,,1,5,21,8,20,20,8,6,7,4,4,5,2,1
Blake Rutherford,,,,,,2,5,15,3,3,12,13,11,14,12,12,12,1
Kat Richter,,,,,,,0,10,22,22,10,6,8,5,7,6,5,1
Jennifer Lentz,,,,,,,,0,9,9,18,18,14,15,15,13,13,1
Jacob Adeniran,,,,,,,,,0,23,8,6,5,3,6,5,2,1
Katherine Hunter Snyder,,,,,,,,,,0,8,6,5,3,6,5,2,1
Anne Wakabayashi,,,,,,,,,,,0,17,15,13,13,12,12,1
Maria Quinones Sanchez,,,,,,,,,,,,0,15,11,14,11,11,1
Leanne Krueger Braneky,,,,,,,,,,,,,0,11,11,10,11,1
Angel Cruz,,,,,,,,,,,,,,1,12,13,12,1
Ted Kirsch,,,,,,,,,,,,,,,0,13,10,1
Ryan N Boyer,,,,,,,,,,,,,,,,0,10,1
Cathy Brady,,,,,,,,,,,,,,,,,0,1
Total,56,35,32,28,28,26,26,24,23,23,22,22,19,18,18,16,15,1
,Representative In The General Assembly 179th District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,2
,Jason T Dawkins,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Ryan N Boyer,Anne Wakabayashi,Maria Quinones Sanchez,Cathy Brady,Jennifer Lentz,Leanne Krueger Braneky,Amanda Mcillmurray,Angel Cruz,Kat Richter,Peter Cutty,Katherine Hunter Snyder,Ted Kirsch,Jacob Adeniran,2
Jason T Dawkins,4,34,29,26,19,17,18,16,17,16,15,18,12,12,14,16,9,2
Thaddeus Kirkland,,9,32,8,24,24,23,21,21,22,7,18,6,6,6,17,3,2
Blake Rutherford,,,2,12,24,22,17,19,21,18,9,17,6,7,6,15,2,2
H Douglass Brown,,,,2,5,5,2,3,4,3,20,5,17,17,16,1,13,2
Ryan N Boyer,,,,,1,21,17,19,20,18,6,15,4,2,4,15,1,2
Anne Wakabayashi,,,,,,0,19,19,19,20,5,15,3,1,4,15,1,2
Maria Quinones Sanchez,,,,,,,0,17,15,19,3,16,2,1,3,17,2,2
Cathy Brady,,,,,,,,0,18,20,3,16,4,0,4,14,1,2
Jennifer Lentz,,,,,,,,,1,17,5,17,5,1,4,16,1,2
Leanne Krueger Braneky,,,,,,,,,,0,2,17,3,0,3,15,1,2
Amanda Mcillmurray,,,,,,,,,,,0,4,18,13,15,2,13,2
Angel Cruz,,,,,,,,,,,,0,6,4,5,16,3,2
Kat Richter,,,,,,,,,,,,,0,13,15,2,14,2
Peter Cutty,,,,,,,,,,,,,,2,13,0,12,2
Katherine Hunter Snyder,,,,,,,,,,,,,,,0,2,13,2
Ted Kirsch,,,,,,,,,,,,,,,,0,1,2
Jacob Adeniran,,,,,,,,,,,,,,,,,0,2
