col_1,col_2,col_3,division
,Representative In Congress 2nd District - Republican,Auditor General - Republican,All
,James A Jones,John Brown,All
James A Jones,13,146,All
John Brown,,3,All
Total,159,149,All
,Representative In Congress 2nd District - Republican,Auditor General - Republican,2
,James A Jones,John Brown,2
James A Jones,1,12,2
John Brown,,0,2
Total,13,12,2
,Representative In Congress 2nd District - Republican,Auditor General - Republican,3
,James A Jones,John Brown,3
James A Jones,0,2,3
John Brown,,0,3
Total,2,2,3
,Representative In Congress 2nd District - Republican,Auditor General - Republican,4
,James A Jones,John Brown,4
James A Jones,0,1,4
John Brown,,0,4
Total,1,1,4
,Representative In Congress 2nd District - Republican,Auditor General - Republican,5
,James A Jones,John Brown,5
James A Jones,0,5,5
John Brown,,0,5
Total,5,5,5
,Representative In Congress 2nd District - Republican,Auditor General - Republican,6
,James A Jones,John Brown,6
James A Jones,0,7,6
John Brown,,0,6
Total,7,7,6
,Representative In Congress 2nd District - Republican,Auditor General - Republican,7
,James A Jones,John Brown,7
James A Jones,2,7,7
John Brown,,0,7
Total,9,7,7
,Auditor General - Republican,Representative In Congress 2nd District - Republican,8
,John Brown,James A Jones,8
John Brown,1,8,8
James A Jones,,0,8
Total,9,8,8
,Representative In Congress 2nd District - Republican,Auditor General - Republican,9
,James A Jones,John Brown,9
James A Jones,1,18,9
John Brown,,0,9
Total,19,18,9
,Representative In Congress 2nd District - Republican,Auditor General - Republican,10
,James A Jones,John Brown,10
James A Jones,2,7,10
John Brown,,0,10
Total,9,7,10
,Representative In Congress 2nd District - Republican,Auditor General - Republican,11
,James A Jones,John Brown,11
James A Jones,0,11,11
John Brown,,0,11
Total,11,11,11
,Representative In Congress 2nd District - Republican,Auditor General - Republican,12
,James A Jones,John Brown,12
James A Jones,2,26,12
John Brown,,0,12
Total,28,26,12
,Representative In Congress 2nd District - Republican,Auditor General - Republican,13
,James A Jones,John Brown,13
James A Jones,0,2,13
John Brown,,0,13
Total,2,2,13
,Auditor General - Republican,Representative In Congress 2nd District - Republican,14
,John Brown,James A Jones,14
John Brown,2,5,14
James A Jones,,1,14
Total,7,6,14
,Representative In Congress 2nd District - Republican,Auditor General - Republican,15
,James A Jones,John Brown,15
James A Jones,0,4,15
John Brown,,0,15
Total,4,4,15
,Representative In Congress 2nd District - Republican,Auditor General - Republican,16
,James A Jones,John Brown,16
James A Jones,0,1,16
John Brown,,0,16
Total,1,1,16
,Representative In Congress 2nd District - Republican,Auditor General - Republican,17
,James A Jones,John Brown,17
James A Jones,0,6,17
John Brown,,0,17
Total,6,6,17
,Representative In Congress 2nd District - Republican,Auditor General - Republican,18
,James A Jones,John Brown,18
James A Jones,0,2,18
John Brown,,0,18
Total,2,2,18
,Representative In Congress 2nd District - Republican,Auditor General - Republican,19
,James A Jones,John Brown,19
James A Jones,0,1,19
John Brown,,0,19
Total,1,1,19
,Representative In Congress 2nd District - Republican,Auditor General - Republican,20
,James A Jones,John Brown,20
James A Jones,1,9,20
John Brown,,0,20
Total,10,9,20
,Representative In Congress 2nd District - Republican,Auditor General - Republican,22
,James A Jones,John Brown,22
James A Jones,1,1,22
John Brown,,0,22
Total,2,1,22
,Representative In Congress 2nd District - Republican,Auditor General - Republican,24
,James A Jones,John Brown,24
James A Jones,0,1,24
John Brown,,0,24
Total,1,1,24
,Representative In Congress 2nd District - Republican,Auditor General - Republican,25
,James A Jones,John Brown,25
James A Jones,0,1,25
John Brown,,0,25
Total,1,1,25
,Representative In Congress 2nd District - Republican,Auditor General - Republican,26
,James A Jones,John Brown,26
James A Jones,1,1,26
John Brown,,0,26
Total,2,1,26
,Representative In Congress 2nd District - Republican,Auditor General - Republican,28
,James A Jones,John Brown,28
James A Jones,1,8,28
John Brown,,0,28
Total,9,8,28
