col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,Attorney General - Democrat,,,All
,Thaddeus Kirkland,Blake Rutherford,Angel Cruz,Anne Wakabayashi,Maria Quinones Sanchez,Jennifer Lentz,Leanne Krueger Braneky,Ryan N Boyer,Ted Kirsch,Cathy Brady,H Douglass Brown,Peter Cutty,Amanda Mcillmurray,Jacob Adeniran,Kat Richter,Katherine Hunter Snyder,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,All
Thaddeus Kirkland,7,177,146,152,148,150,151,145,139,143,33,45,28,22,15,23,166,57,34,All
Blake Rutherford,,1,131,140,131,136,132,135,128,129,27,27,15,10,11,13,138,39,20,All
Angel Cruz,,,15,136,146,140,142,136,137,131,14,26,20,20,11,24,127,33,9,All
Anne Wakabayashi,,,,0,135,141,142,146,136,141,20,24,18,13,14,14,122,36,7,All
Maria Quinones Sanchez,,,,,3,135,139,130,137,131,9,18,15,13,7,13,126,25,7,All
Jennifer Lentz,,,,,,0,141,140,130,134,19,31,26,22,13,24,127,27,6,All
Leanne Krueger Braneky,,,,,,,0,135,132,134,10,21,17,12,6,15,128,24,5,All
Ryan N Boyer,,,,,,,,1,136,136,21,24,17,14,15,15,124,26,5,All
Ted Kirsch,,,,,,,,,0,131,11,16,11,9,11,14,116,29,6,All
Cathy Brady,,,,,,,,,,1,13,16,10,8,6,10,117,24,7,All
H Douglass Brown,,,,,,,,,,,2,63,46,40,45,36,40,38,17,All
Peter Cutty,,,,,,,,,,,,1,51,45,41,43,39,33,17,All
Amanda Mcillmurray,,,,,,,,,,,,,0,49,46,44,33,26,8,All
Jacob Adeniran,,,,,,,,,,,,,,0,44,44,29,23,5,All
Kat Richter,,,,,,,,,,,,,,,0,37,23,25,7,All
Katherine Hunter Snyder,,,,,,,,,,,,,,,,0,26,20,7,All
Stephen A Zappala Jr,,,,,,,,,,,,,,,,,30,0,0,All
Josh Shapiro,,,,,,,,,,,,,,,,,,29,0,All
John Morganelli,,,,,,,,,,,,,,,,,,,5,All
Total,269,203,189,167,167,161,158,157,152,150,101,92,68,58,56,54,240,145,52,All
,Attorney General - Democrat,,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,17
,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Angel Cruz,Peter Cutty,Anne Wakabayashi,Jennifer Lentz,Cathy Brady,Leanne Krueger Braneky,Ryan N Boyer,Maria Quinones Sanchez,Amanda Mcillmurray,Ted Kirsch,Jacob Adeniran,Kat Richter,Katherine Hunter Snyder,17
Stephen A Zappala Jr,8,0,0,27,18,14,17,16,15,18,17,17,16,16,11,12,8,6,7,17
Josh Shapiro,,12,0,14,12,16,9,12,10,7,5,5,6,3,9,6,9,11,10,17
John Morganelli,,,2,7,4,3,2,1,1,1,1,1,1,2,0,1,0,0,0,17
Thaddeus Kirkland,,,,1,27,11,21,17,23,25,22,22,21,21,11,18,10,7,10,17
