col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,,,All
,W Curtis Thomas,Kenneth T Walker Jr,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,All
W Curtis Thomas,40,0,503,284,109,17,All
Kenneth T Walker Jr,,25,219,184,85,16,All
Chaka Fattah,,,58,0,0,0,All
Dwight Evans,,,,54,0,0,All
Brian Anthony Gordon,,,,,20,0,All
Dan Muroff,,,,,,8,All
Total,953,529,780,522,214,41,All
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,,,2
,W Curtis Thomas,Kenneth T Walker Jr,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,2
W Curtis Thomas,3,0,42,42,10,1,2
Kenneth T Walker Jr,,0,18,13,6,2,2
Dwight Evans,,,5,0,0,0,2
Chaka Fattah,,,,7,0,0,2
Brian Anthony Gordon,,,,,2,0,2
Dan Muroff,,,,,,0,2
Total,98,39,65,62,18,3,2
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,,,3
,W Curtis Thomas,Kenneth T Walker Jr,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,3
W Curtis Thomas,0,0,57,26,19,4,3
Kenneth T Walker Jr,,2,34,30,32,5,3
Chaka Fattah,,,2,0,0,0,3
Dwight Evans,,,,2,0,0,3
Brian Anthony Gordon,,,,,5,0,3
Dan Muroff,,,,,,2,3
Total,106,103,93,58,56,11,3
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,,,4
,W Curtis Thomas,Kenneth T Walker Jr,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,4
W Curtis Thomas,4,0,32,15,1,1,4
Kenneth T Walker Jr,,3,8,20,4,0,4
Chaka Fattah,,,3,0,0,0,4
Dwight Evans,,,,3,0,0,4
Brian Anthony Gordon,,,,,0,0,4
Dan Muroff,,,,,,1,4
Total,53,35,43,38,5,2,4
,Representative In Congress 2nd District - Democrat,,,,Representative In The General Assembly 181st District - Democrat,,5
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,W Curtis Thomas,Kenneth T Walker Jr,5
Chaka Fattah,6,0,0,0,42,27,5
Dwight Evans,,1,0,0,22,19,5
Brian Anthony Gordon,,,2,0,5,5,5
Dan Muroff,,,,1,1,0,5
W Curtis Thomas,,,,,3,0,5
Kenneth T Walker Jr,,,,,,8,5
Total,75,42,12,2,73,59,5
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,,,6
,W Curtis Thomas,Kenneth T Walker Jr,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,6
W Curtis Thomas,2,0,42,25,5,4,6
Kenneth T Walker Jr,,2,17,8,8,4,6
Chaka Fattah,,,3,0,0,0,6
Dwight Evans,,,,3,0,0,6
Brian Anthony Gordon,,,,,1,0,6
Dan Muroff,,,,,,2,6
Total,78,39,62,36,14,10,6
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,,,7
,W Curtis Thomas,Kenneth T Walker Jr,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,7
W Curtis Thomas,1,0,54,25,10,3,7
Kenneth T Walker Jr,,0,26,15,5,1,7
Chaka Fattah,,,9,0,0,0,7
Dwight Evans,,,,7,0,0,7
Brian Anthony Gordon,,,,,3,0,7
Dan Muroff,,,,,,1,7
Total,93,47,89,47,18,5,7
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,,,8
,W Curtis Thomas,Kenneth T Walker Jr,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,8
W Curtis Thomas,4,0,52,25,12,0,8
Kenneth T Walker Jr,,1,11,15,4,2,8
Chaka Fattah,,,7,0,0,0,8
Dwight Evans,,,,9,0,0,8
Brian Anthony Gordon,,,,,0,0,8
Dan Muroff,,,,,,1,8
Total,93,33,70,49,16,3,8
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,,,9
,W Curtis Thomas,Kenneth T Walker Jr,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,9
W Curtis Thomas,1,0,38,17,8,0,9
Kenneth T Walker Jr,,1,17,4,2,0,9
Chaka Fattah,,,3,0,0,0,9
Dwight Evans,,,,4,0,0,9
Brian Anthony Gordon,,,,,2,0,9
Dan Muroff,,,,,,0,9
Total,64,24,58,25,12,0,9
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,,,10
,W Curtis Thomas,Kenneth T Walker Jr,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,10
W Curtis Thomas,3,0,22,12,6,0,10
Kenneth T Walker Jr,,0,11,11,5,0,10
Chaka Fattah,,,0,0,0,0,10
Dwight Evans,,,,6,0,0,10
Brian Anthony Gordon,,,,,1,0,10
Dan Muroff,,,,,,0,10
Total,43,27,33,29,12,0,10
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,,,11
,W Curtis Thomas,Kenneth T Walker Jr,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,11
W Curtis Thomas,8,0,41,26,6,0,11
Kenneth T Walker Jr,,1,13,9,1,0,11
Chaka Fattah,,,7,0,0,0,11
Dwight Evans,,,,6,0,0,11
Brian Anthony Gordon,,,,,1,0,11
Dan Muroff,,,,,,0,11
Total,81,24,61,41,8,0,11
,Representative In Congress 2nd District - Democrat,,,,Representative In The General Assembly 181st District - Democrat,,12
,Chaka Fattah,Brian Anthony Gordon,Dwight Evans,Dan Muroff,W Curtis Thomas,Kenneth T Walker Jr,12
Chaka Fattah,5,0,0,0,21,20,12
Brian Anthony Gordon,,2,0,0,13,5,12
Dwight Evans,,,1,0,6,13,12
Dan Muroff,,,,0,1,0,12
W Curtis Thomas,,,,,1,0,12
Kenneth T Walker Jr,,,,,,0,12
Total,46,20,20,1,42,38,12
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,,,13
,W Curtis Thomas,Kenneth T Walker Jr,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,13
W Curtis Thomas,10,0,29,30,10,2,13
Kenneth T Walker Jr,,7,20,14,6,2,13
Dwight Evans,,,6,0,0,0,13
Chaka Fattah,,,,3,0,0,13
Brian Anthony Gordon,,,,,1,0,13
Dan Muroff,,,,,,0,13
Total,81,49,55,47,17,4,13
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,,,14
,W Curtis Thomas,Kenneth T Walker Jr,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,14
W Curtis Thomas,0,0,30,14,4,0,14
Kenneth T Walker Jr,,0,8,2,2,0,14
Chaka Fattah,,,3,0,0,0,14
Dwight Evans,,,,1,0,0,14
Brian Anthony Gordon,,,,,0,0,14
Dan Muroff,,,,,,0,14
