col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Representative In The General Assembly 172nd District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,All
,Kevin J Boyle,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Anne Wakabayashi,Peter Cutty,Jennifer Lentz,Ryan N Boyer,Leanne Krueger Braneky,Cathy Brady,Maria Quinones Sanchez,Angel Cruz,Ted Kirsch,Amanda Mcillmurray,Katherine Hunter Snyder,Kat Richter,Jacob Adeniran,All
Kevin J Boyle,101,347,272,237,225,209,222,216,207,201,199,198,192,170,153,149,139,All
Thaddeus Kirkland,,5,246,69,212,75,204,196,195,187,184,179,172,53,42,44,44,All
Blake Rutherford,,,2,62,194,68,196,197,181,186,167,174,168,48,40,38,34,All
H Douglass Brown,,,,5,40,200,45,38,36,33,34,38,27,164,145,145,137,All
Anne Wakabayashi,,,,,0,46,196,197,192,184,172,173,172,44,35,33,29,All
Peter Cutty,,,,,,3,53,46,43,41,38,42,35,159,141,139,139,All
Jennifer Lentz,,,,,,,0,196,185,180,169,180,173,46,39,39,37,All
Ryan N Boyer,,,,,,,,0,179,181,165,169,169,42,34,34,31,All
Leanne Krueger Braneky,,,,,,,,,0,181,171,171,172,34,31,29,27,All
Cathy Brady,,,,,,,,,,0,159,172,174,35,30,27,23,All
Maria Quinones Sanchez,,,,,,,,,,,0,171,163,33,33,29,34,All
Angel Cruz,,,,,,,,,,,,0,171,36,37,36,34,All
Ted Kirsch,,,,,,,,,,,,,1,34,34,32,29,All
Amanda Mcillmurray,,,,,,,,,,,,,,1,139,145,136,All
Katherine Hunter Snyder,,,,,,,,,,,,,,,0,141,124,All
Kat Richter,,,,,,,,,,,,,,,,0,130,All
Jacob Adeniran,,,,,,,,,,,,,,,,,0,All
Total,691,368,288,263,238,234,233,228,219,215,213,211,206,190,172,171,155,All
,Representative In The General Assembly 172nd District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,9
,Kevin J Boyle,Thaddeus Kirkland,H Douglass Brown,Peter Cutty,Blake Rutherford,Amanda Mcillmurray,Anne Wakabayashi,Jennifer Lentz,Leanne Krueger Braneky,Angel Cruz,Katherine Hunter Snyder,Ted Kirsch,Kat Richter,Cathy Brady,Ryan N Boyer,Jacob Adeniran,Maria Quinones Sanchez,9
Kevin J Boyle,11,44,37,38,32,26,25,25,25,23,22,22,20,21,21,20,20,9
Thaddeus Kirkland,,0,10,14,29,7,22,23,21,19,6,19,4,19,20,6,19,9
H Douglass Brown,,,1,33,12,24,6,7,7,5,21,3,21,2,4,20,1,9
Peter Cutty,,,,0,14,27,8,9,9,6,22,6,21,5,5,21,3,9
Blake Rutherford,,,,,0,9,24,22,23,22,7,20,6,20,22,5,19,9
Amanda Mcillmurray,,,,,,0,7,7,8,5,22,6,21,5,4,19,3,9
Anne Wakabayashi,,,,,,,0,20,24,20,6,20,5,19,20,3,18,9
Jennifer Lentz,,,,,,,,0,21,19,6,19,5,18,19,7,18,9
Leanne Krueger Braneky,,,,,,,,,0,20,7,19,5,18,19,4,18,9
Angel Cruz,,,,,,,,,,0,5,19,4,17,19,4,20,9
Katherine Hunter Snyder,,,,,,,,,,,0,5,22,1,4,17,2,9
Ted Kirsch,,,,,,,,,,,,0,5,18,17,3,18,9
Kat Richter,,,,,,,,,,,,,0,0,3,17,0,9
Cathy Brady,,,,,,,,,,,,,,0,18,2,18,9
Ryan N Boyer,,,,,,,,,,,,,,,0,2,18,9
Jacob Adeniran,,,,,,,,,,,,,,,,0,2,9
Maria Quinones Sanchez,,,,,,,,,,,,,,,,,0,9
Total,88,46,40,40,34,29,26,25,25,24,24,24,23,22,22,21,21,9
,Representative In The General Assembly 172nd District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,10
,Kevin J Boyle,Thaddeus Kirkland,H Douglass Brown,Peter Cutty,Blake Rutherford,Amanda Mcillmurray,Jacob Adeniran,Kat Richter,Jennifer Lentz,Maria Quinones Sanchez,Katherine Hunter Snyder,Ryan N Boyer,Angel Cruz,Anne Wakabayashi,Cathy Brady,Leanne Krueger Braneky,Ted Kirsch,10
Kevin J Boyle,7,44,41,31,29,23,22,21,19,19,19,17,17,16,15,15,15,10
