col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
Waleed Shahid,,,,,,,,,,,,,,0,10,6,11,63,9,60,9,9,11,5,6,1
Mark Aronchick,,,,,,,,,,,,,,,0,62,59,9,56,7,58,59,55,58,57,1
Ken Washington,,,,,,,,,,,,,,,,0,60,6,59,4,57,61,57,58,59,1
Michelle W Singer,,,,,,,,,,,,,,,,,0,7,57,10,58,56,52,59,59,1
William Leopold,,,,,,,,,,,,,,,,,,0,8,60,6,8,9,4,2,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,0,6,59,58,58,57,58,1
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,0,6,5,7,4,3,1
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,0,56,56,59,57,1
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,,0,56,55,56,1
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,0,54,54,1
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,,,,,0,59,1
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,148,83,80,80,79,77,77,75,74,74,73,72,72,71,70,69,68,68,66,66,66,66,65,64,63,1
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,2
,Vincent Hughes,Yasmeen Kaboud,Cindy Bass,Lou Agre,Hamdi Soysal,Ariana Flores Gordon,Carol Rose Fleischman,Sherrie Cohen,Katherine J Gilmore,Malcolm Kenyatta,William Leopold,Gwen Snyder,Tonya Diane Bah,Waleed Shahid,Jerry T Jordan,Margaret Lenzi,Ken Washington,Mary Jo Daley,Vincent Hughes,Blondell Reynolds Brown,Heather A Steinmiller,Mark Aronchick,Michelle W Singer,Nicole Allen White,Joe Foster,2
Vincent Hughes,6,65,61,53,52,53,50,49,48,48,46,44,45,44,42,41,37,37,38,33,34,34,33,30,28,2
Yasmeen Kaboud,,2,14,52,48,52,49,50,13,10,45,45,47,44,9,42,9,7,10,7,7,8,7,5,5,2
Cindy Bass,,,2,11,15,12,10,9,43,42,10,7,6,8,42,4,34,35,31,32,33,31,31,29,28,2
Lou Agre,,,,0,49,48,47,49,8,8,46,45,44,41,7,42,6,7,6,7,6,6,7,4,4,2
Hamdi Soysal,,,,,0,47,47,48,10,13,43,44,41,39,11,40,11,10,10,10,10,10,10,8,6,2
Ariana Flores Gordon,,,,,,0,48,50,9,8,44,45,44,43,5,40,9,7,8,8,6,8,8,5,4,2
Carol Rose Fleischman,,,,,,,0,46,10,9,44,43,45,40,6,40,8,6,8,7,6,7,7,5,3,2
Sherrie Cohen,,,,,,,,0,8,7,44,43,42,40,5,41,6,6,6,5,4,7,6,3,4,2
Katherine J Gilmore,,,,,,,,,0,37,8,7,6,6,38,3,32,34,30,27,29,29,28,27,26,2
Malcolm Kenyatta,,,,,,,,,,1,9,7,4,7,40,5,32,31,31,28,31,29,29,30,24,2
William Leopold,,,,,,,,,,,0,41,43,41,7,42,6,5,7,8,7,6,7,6,4,2
Gwen Snyder,,,,,,,,,,,,0,41,40,5,40,6,3,6,5,5,4,6,5,2,2
Tonya Diane Bah,,,,,,,,,,,,,0,41,3,39,3,2,7,5,4,4,4,2,3,2
Waleed Shahid,,,,,,,,,,,,,,0,7,38,5,5,8,6,4,5,5,3,3,2
Jerry T Jordan,,,,,,,,,,,,,,,0,3,28,30,28,27,30,28,27,27,24,2
Margaret Lenzi,,,,,,,,,,,,,,,,0,4,1,5,4,3,2,4,4,1,2
Ken Washington,,,,,,,,,,,,,,,,,0,33,35,32,31,31,31,30,28,2
Mary Jo Daley,,,,,,,,,,,,,,,,,,0,31,30,30,33,30,28,28,2
Vincent Hughes,,,,,,,,,,,,,,,,,,,0,33,32,31,31,30,28,2
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,0,32,29,33,29,26,2
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,0,28,33,31,27,2
Mark Aronchick,,,,,,,,,,,,,,,,,,,,,,0,27,26,27,2
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,1,30,28,2
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,,0,26,2
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,132,70,67,60,59,58,55,55,52,52,51,48,48,47,45,45,41,41,40,38,37,37,37,33,31,2
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,3
,Vincent Hughes,Cindy Bass,Malcolm Kenyatta,Yasmeen Kaboud,Katherine J Gilmore,Lou Agre,Jerry T Jordan,Sherrie Cohen,Vincent Hughes,Tonya Diane Bah,Carol Rose Fleischman,Gwen Snyder,Ken Washington,Mary Jo Daley,Ariana Flores Gordon,Hamdi Soysal,Margaret Lenzi,Mark Aronchick,Blondell Reynolds Brown,Nicole Allen White,Waleed Shahid,William Leopold,Joe Foster,Heather A Steinmiller,Michelle W Singer,3
Vincent Hughes,20,101,88,81,77,73,72,69,68,65,64,62,65,64,61,61,61,62,62,63,61,61,59,55,48,3
Cindy Bass,,4,76,22,72,17,70,16,61,14,12,14,60,62,11,12,13,55,57,60,11,11,52,53,45,3
Malcolm Kenyatta,,,0,25,69,18,71,16,71,16,12,13,63,60,10,12,15,57,64,63,11,12,58,57,50,3
Yasmeen Kaboud,,,,1,16,74,17,66,16,66,65,62,14,10,63,61,63,12,11,12,62,62,14,8,8,3
Katherine J Gilmore,,,,,1,10,66,9,57,12,7,9,57,55,7,9,8,54,54,58,7,8,53,54,46,3
Lou Agre,,,,,,0,14,63,9,62,61,59,10,6,60,61,61,8,5,5,57,60,9,5,4,3
Jerry T Jordan,,,,,,,2,13,60,11,7,9,58,57,8,9,10,58,57,57,8,10,54,55,45,3
Sherrie Cohen,,,,,,,,0,13,61,60,60,13,9,62,60,60,12,10,12,59,62,13,6,6,3
Vincent Hughes,,,,,,,,,0,13,9,10,59,58,8,8,13,54,64,61,10,9,57,55,48,3
Tonya Diane Bah,,,,,,,,,,0,61,62,12,8,60,60,62,11,7,11,60,61,12,8,5,3
Carol Rose Fleischman,,,,,,,,,,,0,62,6,4,57,60,61,7,5,7,59,59,9,5,5,3
Gwen Snyder,,,,,,,,,,,,0,8,5,58,58,59,8,5,10,59,58,11,7,4,3
Ken Washington,,,,,,,,,,,,,0,57,10,9,9,56,55,58,7,9,55,54,47,3
Mary Jo Daley,,,,,,,,,,,,,,0,6,8,6,59,54,57,5,4,52,52,46,3
Ariana Flores Gordon,,,,,,,,,,,,,,,0,57,58,10,4,7,56,57,9,5,5,3
Hamdi Soysal,,,,,,,,,,,,,,,,0,57,12,5,7,55,58,10,7,5,3
Margaret Lenzi,,,,,,,,,,,,,,,,,0,8,6,9,60,60,11,7,6,3
Mark Aronchick,,,,,,,,,,,,,,,,,,0,51,53,6,9,52,52,46,3
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,0,59,5,6,53,51,45,3
Nicole Allen White,,,,,,,,,,,,,,,,,,,,0,8,7,57,54,47,3
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,0,58,11,5,3,3
William Leopold,,,,,,,,,,,,,,,,,,,,,,0,11,7,3,3
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,0,52,43,3
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,0,48,3
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,204,109,96,90,84,82,81,77,74,72,71,69,69,69,68,68,68,68,67,67,67,67,63,60,53,3
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,4
,Vincent Hughes,Cindy Bass,Yasmeen Kaboud,Lou Agre,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Sherrie Cohen,Gwen Snyder,Ariana Flores Gordon,Carol Rose Fleischman,Hamdi Soysal,Ken Washington,Margaret Lenzi,Tonya Diane Bah,William Leopold,Waleed Shahid,Mark Aronchick,Mary Jo Daley,Vincent Hughes,Joe Foster,Michelle W Singer,Blondell Reynolds Brown,Heather A Steinmiller,Nicole Allen White,4
Vincent Hughes,14,83,72,73,67,62,62,63,60,57,53,53,50,50,51,51,49,49,46,45,41,39,39,38,36,4
Cindy Bass,,1,15,20,60,58,55,15,11,11,8,8,47,7,8,7,8,48,48,39,32,37,36,36,35,4
Yasmeen Kaboud,,,1,65,12,13,14,58,61,57,55,55,9,53,53,53,49,7,4,6,10,4,4,3,5,4
Lou Agre,,,,0,16,15,16,56,56,55,52,54,7,49,51,50,48,8,6,6,9,3,3,2,6,4
Malcolm Kenyatta,,,,,1,57,57,12,10,8,7,7,43,7,6,6,7,43,44,36,30,35,32,33,33,4
Katherine J Gilmore,,,,,,1,55,13,8,7,7,7,41,7,6,5,6,41,42,32,28,33,29,32,30,4
Jerry T Jordan,,,,,,,0,12,10,7,7,7,41,7,6,6,5,42,41,34,30,35,32,32,31,4
Sherrie Cohen,,,,,,,,0,58,57,54,55,10,52,53,51,49,13,9,7,12,5,4,4,7,4
Gwen Snyder,,,,,,,,,0,59,54,56,9,53,53,52,50,8,4,6,10,2,5,3,4,4
Ariana Flores Gordon,,,,,,,,,,0,56,56,7,52,51,50,49,9,5,3,8,1,0,2,3,4
Carol Rose Fleischman,,,,,,,,,,,0,53,5,48,50,48,44,8,4,3,7,1,0,1,2,4
Hamdi Soysal,,,,,,,,,,,,0,6,48,49,50,48,7,4,3,7,1,1,1,2,4
Ken Washington,,,,,,,,,,,,,1,5,5,4,5,40,39,37,29,33,36,33,31,4
Margaret Lenzi,,,,,,,,,,,,,,0,51,49,48,6,3,5,10,4,2,4,5,4
Tonya Diane Bah,,,,,,,,,,,,,,,0,50,47,6,2,4,10,2,3,3,4,4
William Leopold,,,,,,,,,,,,,,,,1,47,4,1,5,10,2,3,2,4,4
Waleed Shahid,,,,,,,,,,,,,,,,,0,5,3,4,8,3,3,3,5,4
Mark Aronchick,,,,,,,,,,,,,,,,,,0,44,32,30,33,31,33,28,4
Mary Jo Daley,,,,,,,,,,,,,,,,,,,1,33,29,33,30,30,31,4
Vincent Hughes,,,,,,,,,,,,,,,,,,,,1,34,36,39,33,34,4
Joe Foster,,,,,,,,,,,,,,,,,,,,,0,30,29,29,30,4
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,0,33,33,32,4
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,0,33,32,4
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,0,30,4
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,182,91,78,77,74,69,67,67,66,64,58,58,56,56,56,56,54,53,51,48,42,42,41,40,38,4
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,5
,Vincent Hughes,Yasmeen Kaboud,Ariana Flores Gordon,Lou Agre,Sherrie Cohen,Carol Rose Fleischman,Hamdi Soysal,Gwen Snyder,Margaret Lenzi,William Leopold,Cindy Bass,Tonya Diane Bah,Waleed Shahid,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Mary Jo Daley,Mark Aronchick,Michelle W Singer,Ken Washington,Nicole Allen White,Vincent Hughes,Joe Foster,Blondell Reynolds Brown,Heather A Steinmiller,5
Vincent Hughes,9,106,98,92,92,92,90,88,85,85,90,81,78,81,84,78,76,76,76,73,71,72,70,67,67,5
Yasmeen Kaboud,,2,110,107,104,103,103,101,98,99,22,95,91,21,22,18,16,18,17,17,15,15,17,14,9,5
Ariana Flores Gordon,,,1,105,106,105,103,101,100,100,20,96,91,21,21,16,16,18,18,17,16,15,18,14,8,5
Lou Agre,,,,0,98,101,100,95,93,95,18,91,87,15,16,11,10,11,11,11,10,10,12,10,4,5
Sherrie Cohen,,,,,0,98,102,98,96,98,20,93,87,21,19,15,16,19,17,18,16,17,16,15,8,5
Carol Rose Fleischman,,,,,,0,100,100,95,97,15,94,91,15,15,11,11,14,16,10,10,10,13,9,7,5
Hamdi Soysal,,,,,,,0,98,92,96,15,93,89,15,15,10,11,13,13,11,11,11,12,10,5,5
Gwen Snyder,,,,,,,,0,95,97,12,94,92,12,11,9,10,13,13,8,10,8,11,9,4,5
Margaret Lenzi,,,,,,,,,0,97,10,94,90,12,11,8,6,11,12,10,11,9,12,6,5,5
William Leopold,,,,,,,,,,0,10,94,90,13,12,9,8,11,12,9,11,10,13,9,4,5
Cindy Bass,,,,,,,,,,,2,8,8,81,81,79,79,75,74,77,70,71,69,66,70,5
Tonya Diane Bah,,,,,,,,,,,,0,89,6,6,4,2,7,8,4,7,6,8,6,1,5
Waleed Shahid,,,,,,,,,,,,,0,8,8,6,4,8,10,5,8,7,9,6,3,5
Katherine J Gilmore,,,,,,,,,,,,,,2,81,79,80,73,73,73,70,69,70,62,68,5
Malcolm Kenyatta,,,,,,,,,,,,,,,0,79,78,78,74,77,70,73,71,65,70,5
Jerry T Jordan,,,,,,,,,,,,,,,,1,77,74,69,73,69,68,68,64,68,5
Mary Jo Daley,,,,,,,,,,,,,,,,,0,77,73,73,71,71,69,64,69,5
Mark Aronchick,,,,,,,,,,,,,,,,,,0,69,72,66,68,68,61,68,5
Michelle W Singer,,,,,,,,,,,,,,,,,,,0,69,71,68,70,65,70,5
Ken Washington,,,,,,,,,,,,,,,,,,,,0,69,71,67,64,68,5
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,1,69,70,65,68,5
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,,0,69,64,64,5
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,0,59,64,5
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,,0,62,5
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,196,129,121,115,114,112,109,108,104,104,103,99,95,93,93,88,87,85,84,83,81,81,79,74,74,5
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,6
,Vincent Hughes,Yasmeen Kaboud,Lou Agre,Cindy Bass,Sherrie Cohen,Ariana Flores Gordon,Gwen Snyder,Carol Rose Fleischman,William Leopold,Hamdi Soysal,Tonya Diane Bah,Waleed Shahid,Malcolm Kenyatta,Margaret Lenzi,Katherine J Gilmore,Jerry T Jordan,Vincent Hughes,Blondell Reynolds Brown,Ken Washington,Mark Aronchick,Michelle W Singer,Joe Foster,Mary Jo Daley,Nicole Allen White,Heather A Steinmiller,6
Vincent Hughes,49,104,94,90,88,86,85,83,83,76,74,74,77,72,70,62,61,52,56,53,54,49,49,48,44,6
Yasmeen Kaboud,,5,99,16,92,94,90,90,91,86,81,83,20,83,18,14,11,6,12,10,10,7,9,5,6,6
Lou Agre,,,5,17,91,88,88,88,88,85,80,82,19,82,17,13,9,7,10,8,10,8,8,6,5,6
Cindy Bass,,,,4,11,10,11,10,11,7,6,4,70,3,73,66,52,48,57,54,56,51,52,50,49,6
Sherrie Cohen,,,,,0,95,94,91,94,88,85,85,17,84,14,8,12,10,11,10,9,10,9,4,5,6
Ariana Flores Gordon,,,,,,0,92,90,92,88,85,84,13,83,11,8,10,6,10,8,8,7,7,5,4,6
Gwen Snyder,,,,,,,0,89,92,85,85,86,15,85,14,8,11,10,11,8,11,10,7,6,6,6
Carol Rose Fleischman,,,,,,,,1,90,88,82,81,12,80,11,7,9,6,10,9,9,8,8,5,4,6
William Leopold,,,,,,,,,0,86,84,86,14,84,14,8,11,7,12,9,8,9,7,5,5,6
Hamdi Soysal,,,,,,,,,,0,80,80,9,78,7,5,5,4,6,7,7,6,6,3,3,6
Tonya Diane Bah,,,,,,,,,,,0,78,10,78,9,3,10,6,8,4,5,7,3,4,3,6
Waleed Shahid,,,,,,,,,,,,0,9,83,9,5,7,5,7,7,7,6,4,4,2,6
Malcolm Kenyatta,,,,,,,,,,,,,2,8,70,65,54,50,58,55,53,51,54,47,51,6
Margaret Lenzi,,,,,,,,,,,,,,0,7,5,8,4,7,5,7,5,4,4,2,6
Katherine J Gilmore,,,,,,,,,,,,,,,1,62,52,47,56,56,51,51,51,46,49,6
Jerry T Jordan,,,,,,,,,,,,,,,,1,48,44,51,50,50,46,49,46,47,6
Vincent Hughes,,,,,,,,,,,,,,,,,0,56,52,49,51,54,49,50,46,6
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,0,46,45,48,51,44,44,43,6
Ken Washington,,,,,,,,,,,,,,,,,,,0,51,53,50,48,48,48,6
Mark Aronchick,,,,,,,,,,,,,,,,,,,,0,51,49,53,46,48,6
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,0,49,49,49,47,6
Joe Foster,,,,,,,,,,,,,,,,,,,,,,0,48,49,46,6
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,,,,0,45,47,6
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,,1,44,6
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,260,124,114,105,104,102,101,99,98,90,90,90,89,87,86,72,72,63,63,61,61,59,59,56,51,6
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,7
,Vincent Hughes,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Yasmeen Kaboud,Lou Agre,Mark Aronchick,Vincent Hughes,Ken Washington,Mary Jo Daley,Michelle W Singer,Blondell Reynolds Brown,Sherrie Cohen,Ariana Flores Gordon,Gwen Snyder,Nicole Allen White,Hamdi Soysal,Margaret Lenzi,Tonya Diane Bah,Waleed Shahid,Carol Rose Fleischman,Heather A Steinmiller,Joe Foster,William Leopold,7
Vincent Hughes,14,67,51,48,45,59,53,33,32,33,31,27,27,45,43,44,26,41,42,40,40,39,23,19,37,7
Cindy Bass,,4,55,55,55,13,14,44,41,47,42,42,39,9,8,8,40,7,8,5,4,7,36,36,5,7
Katherine J Gilmore,,,1,54,51,12,13,41,37,41,41,36,34,8,8,8,37,8,7,4,5,7,33,33,5,7
Malcolm Kenyatta,,,,0,58,11,12,41,43,42,45,40,40,8,7,7,38,6,6,5,5,4,37,38,3,7
Jerry T Jordan,,,,,0,12,14,42,40,42,43,38,36,10,8,9,37,6,8,6,5,5,35,35,4,7
Yasmeen Kaboud,,,,,,2,52,9,4,6,6,1,4,45,44,44,4,41,39,39,40,39,3,1,39,7
Lou Agre,,,,,,,0,10,5,7,7,1,5,45,44,46,6,41,40,39,41,39,3,2,38,7
Mark Aronchick,,,,,,,,0,36,42,39,38,34,10,9,10,36,8,8,7,5,6,35,32,5,7
Vincent Hughes,,,,,,,,,0,39,40,39,42,5,3,4,40,1,6,4,4,2,37,37,2,7
Ken Washington,,,,,,,,,,0,43,41,35,8,6,7,37,6,7,4,4,6,35,34,3,7
Mary Jo Daley,,,,,,,,,,,0,38,34,8,6,7,35,5,6,4,4,5,35,34,2,7
Michelle W Singer,,,,,,,,,,,,0,36,2,0,1,37,1,4,1,1,1,36,34,0,7
Blondell Reynolds Brown,,,,,,,,,,,,,0,4,3,4,38,2,4,2,2,1,32,35,3,7
Sherrie Cohen,,,,,,,,,,,,,,0,43,44,6,41,40,38,40,39,4,1,38,7
Ariana Flores Gordon,,,,,,,,,,,,,,,1,43,4,41,37,38,39,37,3,1,38,7
Gwen Snyder,,,,,,,,,,,,,,,,0,5,41,39,38,41,38,3,1,39,7
Nicole Allen White,,,,,,,,,,,,,,,,,0,3,8,4,4,4,35,35,4,7
Hamdi Soysal,,,,,,,,,,,,,,,,,,0,36,34,37,37,2,0,36,7
Margaret Lenzi,,,,,,,,,,,,,,,,,,,0,38,38,35,5,2,36,7
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,0,37,33,4,1,36,7
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,0,34,3,1,37,7
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,,0,2,0,34,7
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,0,32,2,7
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,163,95,74,71,66,66,58,55,54,53,50,49,48,48,47,47,46,44,44,43,43,41,40,40,39,7
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,8
,Vincent Hughes,Yasmeen Kaboud,Ariana Flores Gordon,Lou Agre,Sherrie Cohen,Carol Rose Fleischman,Gwen Snyder,Waleed Shahid,William Leopold,Hamdi Soysal,Margaret Lenzi,Tonya Diane Bah,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Blondell Reynolds Brown,Ken Washington,Mary Jo Daley,Mark Aronchick,Nicole Allen White,Vincent Hughes,Michelle W Singer,Joe Foster,Heather A Steinmiller,8
Vincent Hughes,9,128,120,118,115,113,109,109,110,105,106,105,81,76,69,58,54,53,52,50,50,49,47,47,41,8
Yasmeen Kaboud,,2,122,124,121,119,115,114,113,114,112,112,15,26,15,15,12,10,10,8,8,9,10,9,4,8
Ariana Flores Gordon,,,0,118,120,118,118,114,114,113,114,113,14,25,14,12,15,13,12,11,10,9,12,11,5,8
Lou Agre,,,,1,117,118,114,110,113,112,109,106,16,26,14,15,11,10,9,9,7,7,9,10,2,8
Sherrie Cohen,,,,,0,118,115,112,115,114,114,110,12,22,12,12,13,11,10,9,10,9,11,11,5,8
Carol Rose Fleischman,,,,,,0,114,110,113,110,110,110,11,22,11,10,11,11,10,9,8,8,10,10,4,8
Gwen Snyder,,,,,,,0,111,112,109,112,110,7,16,6,8,8,8,6,7,9,6,8,9,2,8
Waleed Shahid,,,,,,,,1,110,111,110,111,11,20,11,9,12,10,9,9,10,8,9,12,6,8
William Leopold,,,,,,,,,0,111,109,110,14,22,12,10,13,13,10,10,10,9,10,14,7,8
Hamdi Soysal,,,,,,,,,,0,108,108,8,18,7,7,9,7,6,7,6,5,6,8,3,8
